event,horizon_h,group,regime,sign,n,n_weeks,raw_bps,raw_t,raw_median,hit,xs_bps,xs_t,btc_bps,btc_t,mfe_atr,mae_atr,move_atr,cost_bps,mfe_mae,excess_over_ALL
BREAK_HI,72,alt,flat,1,2184,100,-61.879301422326776,-0.8099504555591066,-57.527170181274414,0.4542124542124542,-13.332071923811139,-0.5864662309411651,-128.86974841432695,-2.2144024460165124,6.13352593657631,5.327529374574781,-0.1683945600385318,25.0,1.1512889944536178,-4.260366374411731
BREAK_HI,72,both,all,1,5589,139,8.058285623612867e-05,1.5267438487464005e-06,-42.82691192626953,0.4698514940060834,-12.432844836877399,-1.0217894231507116,-69.57862473255109,-1.6682725682144905,5.870321592966009,5.433494425467935,0.10866128066381105,25.0,1.0803952545622524,11.992284300804252
BREAK_HI,72,both,bull,1,2283,69,107.0322876520915,1.3224936076054163,-4.572125434875488,0.4971528690319755,3.7941988927723806,0.20126024863978806,36.278048181998535,0.5326002511631969,6.0232291903976,5.161426479947711,0.7197981919738646,25.0,1.1669698704026912,52.49804134946009
BREAK_HI,72,both,bear,1,236,24,19.178574716640732,0.10692189862886173,58.74139976501465,0.5296610169491526,-130.08874217433444,-2.4961166376930097,-161.56704149660416,-1.5624594796435776,5.530529456129987,9.184968506341972,0.4082565583637469,25.0,0.6021282982419924,-56.35661552859117
BREAK_HI,72,both,flat,1,3070,103,-81.06853614503864,-1.182223486229253,-78.68378829956055,0.4449511400651466,-15.455499254841758,-0.9448865849260514,-141.22732763404954,-2.8422628529247405,5.782732960834734,5.347430333134516,-0.36884036560916517,25.0,1.0814040764594788,-21.54991151188866
BREAK_LO,6,major,all,-1,1466,119,-0.36989978630741166,-0.02206388972858982,-40.12035942077637,0.4297407912687585,2.32459438945412,0.47547882258329766,-5.830809705249081,-0.5058329921499316,2.0423900407337,1.3951237236875587,0.06287676692289135,17.0,1.4639490434119364,-4.342821323599453
BREAK_LO,6,major,bull,-1,266,41,-14.688680677261567,-0.4733297403409367,-31.280997276306152,0.462406015037594,9.205419068133697,0.8438995290601343,-5.681489446081389,-0.24374991409681385,1.5718715220358925,1.3097281620840615,-0.11610849017004589,17.0,1.2001509683770593,-34.65614588563008
BREAK_LO,6,major,bear,-1,211,22,-11.734736625617149,-0.20041380483314544,-12.446044921875,0.4549763033175355,-6.853435710425625,-0.6184408795604316,-29.04741391977428,-0.7578374605857094,1.7498238557277082,1.469825547347064,0.07351514467102686,17.0,1.190497647075207,-30.02853993855655
BREAK_LO,6,major,flat,-1,989,82,5.905910416006198,0.23524710000909305,-42.333282470703125,0.4155712841253792,2.4320412919271823,0.40080218365992787,-0.9177821012792018,-0.052256035336785515,2.2313580801774626,1.402154193449313,0.10874671705622264,17.0,1.5913785306937607,13.603164832635294
BREAK_LO,6,alt,all,-1,3642,134,-0.32488221400619405,-0.017409997995476646,-18.336044311523438,0.457440966501922,5.62362030081406,1.0855749714689642,0.0656465133652091,0.00511591994098915,1.8851704031810919,1.3890933270687382,0.049178382794104324,17.0,1.3571229279167112,-3.4548176490773943
