event_id,strategy,side,signal_ts,signal_bar_ts,entry_type,outcome,entry_ts,exit_ts,exit_reason,symbol,candidate,scenario
sweep_reclaim_bounce_v2:GBPUSD:long:1733302800:liquidity:1.26368,sweep_reclaim_bounce_v2,long,1733306400,1733302800,market_next_open,filled,1733306400,1733407200,TP,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1733720400:failed_break,sweep_reclaim_bounce_v2,long,1733731200,1733727600,market_next_open,filled,1733731200,1733911200,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1734102000:failed_break,sweep_reclaim_bounce_v2,long,1734109200,1734105600,market_next_open,filled,1734109200,1734112800,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1739984400:liquidity:1.25695,sweep_reclaim_bounce_v2,long,1739988000,1739984400,market_next_open,filled,1739988000,1740016800,TP,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1740409200:failed_break,sweep_reclaim_bounce_v2,long,1740416400,1740412800,market_next_open,filled,1740416400,1740430800,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1740672000:liquidity:1.262215,sweep_reclaim_bounce_v2,long,1740675600,1740672000,market_next_open,filled,1740675600,1740675600,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1740722400:failed_break,sweep_reclaim_bounce_v2,long,1740733200,1740729600,market_next_open,filled,1740733200,1740758400,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1743415200:liquidity:1.292245,sweep_reclaim_bounce_v2,long,1743418800,1743415200,market_next_open,filled,1743418800,1743429600,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1743757200:liquidity:1.2973,sweep_reclaim_bounce_v2,long,1743760800,1743757200,market_next_open,filled,1743760800,1743768000,TP,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1746082800:liquidity:1.327895,sweep_reclaim_bounce_v2,long,1746086400,1746082800,market_next_open,filled,1746086400,1746111600,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1748437200:liquidity:1.346135,sweep_reclaim_bounce_v2,long,1748440800,1748437200,market_next_open,filled,1748440800,1748473200,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1752670800:failed_break,sweep_reclaim_bounce_v2,long,1752678000,1752674400,market_next_open,filled,1752678000,1752678000,TP,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1755529200:liquidity:1.351315,sweep_reclaim_bounce_v2,long,1755532800,1755529200,market_next_open,filled,1755532800,1755532800,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1755626400:failed_break,sweep_reclaim_bounce_v2,long,1755633600,1755630000,market_next_open,filled,1755633600,1755648000,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1756191600:liquidity:1.34457,sweep_reclaim_bounce_v2,long,1756195200,1756191600,market_next_open,filled,1756195200,1756281600,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1756468800:liquidity:1.34507,sweep_reclaim_bounce_v2,long,1756472400,1756468800,market_next_open,filled,1756472400,1756472400,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1756882800:liquidity:1.33402,sweep_reclaim_bounce_v2,long,1756886400,1756882800,market_next_open,filled,1756886400,1756904400,TP,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1757487600:liquidity:1.351485,sweep_reclaim_bounce_v2,long,1757491200,1757487600,market_next_open,filled,1757491200,1757570400,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1757592000:liquidity:1.34941,sweep_reclaim_bounce_v2,long,1757595600,1757592000,market_next_open,censored_trade_at_segment_end,,,,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1759417200:liquidity:1.341205,sweep_reclaim_bounce_v2,long,1759420800,1759417200,market_next_open,filled,1759420800,1759478400,TP,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1759737600:liquidity:1.342335,sweep_reclaim_bounce_v2,long,1759741200,1759737600,market_next_open,filled,1759741200,1759748400,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1759939200:liquidity:1.33843,sweep_reclaim_bounce_v2,long,1759942800,1759939200,market_next_open,filled,1759942800,1759946400,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1760709600:failed_break,sweep_reclaim_bounce_v2,long,1760727600,1760724000,market_next_open,filled,1760727600,1760958000,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1761040800:liquidity:1.33722,sweep_reclaim_bounce_v2,long,1761044400,1761040800,market_next_open,filled,1761044400,1761051600,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1761120000:liquidity:1.331945,sweep_reclaim_bounce_v2,long,1761123600,1761120000,market_next_open,filled,1761123600,1761127200,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1763470800:liquidity:1.3136,sweep_reclaim_bounce_v2,long,1763474400,1763470800,market_next_open,filled,1763474400,1763514000,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1765206000:failed_break,sweep_reclaim_bounce_v2,long,1765213200,1765209600,market_next_open,filled,1765213200,1765267200,TP,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1765288800:liquidity:1.33057,sweep_reclaim_bounce_v2,long,1765292400,1765288800,market_next_open,filled,1765292400,1765292400,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1765299600:failed_break,sweep_reclaim_bounce_v2,long,1765310400,1765306800,market_next_open,filled,1765310400,1765314000,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1765958400:liquidity:1.331545,sweep_reclaim_bounce_v2,long,1765962000,1765958400,market_next_open,filled,1765962000,1765980000,TP,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1768989600:failed_break,sweep_reclaim_bounce_v2,long,1769004000,1769000400,market_next_open,filled,1769004000,1769022000,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1769785200:failed_break,sweep_reclaim_bounce_v2,long,1769792400,1769788800,market_next_open,filled,1769792400,1769792400,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1770040800:liquidity:1.36494,sweep_reclaim_bounce_v2,long,1770044400,1770040800,market_next_open,filled,1770044400,1770044400,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1770044400:failed_break,sweep_reclaim_bounce_v2,long,1770062400,1770058800,market_next_open,filled,1770062400,1770184800,TP,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1770220800:liquidity:1.36506,sweep_reclaim_bounce_v2,long,1770224400,1770220800,market_next_open,filled,1770224400,1770224400,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1770224400:failed_break,sweep_reclaim_bounce_v2,long,1770235200,1770231600,market_next_open,filled,1770235200,1770246000,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1771477200:failed_break,sweep_reclaim_bounce_v2,long,1771488000,1771484400,market_next_open,filled,1771488000,1771495200,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1771920000:liquidity:1.34734,sweep_reclaim_bounce_v2,long,1771923600,1771920000,market_next_open,filled,1771923600,1771945200,TP,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1772726400:liquidity:1.33056,sweep_reclaim_bounce_v2,long,1772730000,1772726400,market_next_open,filled,1772730000,1772740800,TP,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1773241200:failed_break,sweep_reclaim_bounce_v2,long,1773248400,1773244800,market_next_open,filled,1773248400,1773266400,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1774512000:liquidity:1.334645,sweep_reclaim_bounce_v2,long,1774515600,1774512000,market_next_open,filled,1774515600,1774522800,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1774861200:liquidity:1.323255,sweep_reclaim_bounce_v2,long,1774864800,1774861200,market_next_open,filled,1774864800,1774872000,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1775127600:liquidity:1.31857,sweep_reclaim_bounce_v2,long,1775131200,1775127600,market_next_open,filled,1775131200,1775138400,TP,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1778572800:liquidity:1.351465,sweep_reclaim_bounce_v2,long,1778576400,1778572800,market_next_open,filled,1778576400,1778598000,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1781179200:liquidity:1.33499,sweep_reclaim_bounce_v2,long,1781182800,1781179200,market_next_open,filled,1781182800,1781182800,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1781193600:failed_break,sweep_reclaim_bounce_v2,long,1781204400,1781200800,market_next_open,filled,1781204400,1781589600,TIME,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:GBPUSD:long:1781586000:failed_break,sweep_reclaim_bounce_v2,long,1781600400,1781596800,market_next_open,filled,1781600400,1781704800,SL,GBPUSD,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:USDJPY:long:1753855200:failed_break,sweep_reclaim_bounce_v2,long,1753862400,1753858800,market_next_open,filled,1753862400,1753876800,TP,USDJPY,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:USDJPY:long:1754316000:liquidity:146.9575,sweep_reclaim_bounce_v2,long,1754319600,1754316000,market_next_open,filled,1754319600,1754348400,SL,USDJPY,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:USDJPY:long:1756360800:liquidity:147.0805,sweep_reclaim_bounce_v2,long,1756364400,1756360800,market_next_open,filled,1756364400,1756375200,SL,USDJPY,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:USDJPY:long:1763712000:liquidity:156.6135,sweep_reclaim_bounce_v2,long,1763715600,1763712000,market_next_open,filled,1763715600,1763719200,SL,USDJPY,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:USDJPY:long:1764763200:liquidity:155.4145,sweep_reclaim_bounce_v2,long,1764766800,1764763200,market_next_open,filled,1764766800,1764766800,SL,USDJPY,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:USDJPY:long:1772164800:failed_break,sweep_reclaim_bounce_v2,long,1772182800,1772179200,market_next_open,filled,1772182800,1772438400,TP,USDJPY,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:USDJPY:long:1774872000:failed_break,sweep_reclaim_bounce_v2,long,1774879200,1774875600,market_next_open,filled,1774879200,1774915200,TP,USDJPY,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:USDJPY:long:1775462400:liquidity:159.3475,sweep_reclaim_bounce_v2,long,1775466000,1775462400,market_next_open,filled,1775466000,1775473200,TP,USDJPY,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:USDJPY:long:1776171600:liquidity:158.698,sweep_reclaim_bounce_v2,long,1776175200,1776171600,market_next_open,filled,1776175200,1776175200,SL,USDJPY,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:USDJPY:long:1779289200:liquidity:158.651,sweep_reclaim_bounce_v2,long,1779292800,1779289200,market_next_open,filled,1779292800,1779368400,TP,USDJPY,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:USDJPY:long:1779984000:failed_break,sweep_reclaim_bounce_v2,long,1779994800,1779991200,market_next_open,filled,1779994800,1780063200,SL,USDJPY,sweep_reclaim_bounce_v2:long,base
sweep_reclaim_bounce_v2:USDJPY:long:1753855200:failed_break,sweep_reclaim_bounce_v2,long,1753862400,1753858800,market_next_open,filled,1753862400,1753876800,TP,USDJPY,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:USDJPY:long:1754316000:liquidity:146.9575,sweep_reclaim_bounce_v2,long,1754319600,1754316000,market_next_open,filled,1754319600,1754348400,SL,USDJPY,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:USDJPY:long:1756360800:liquidity:147.0805,sweep_reclaim_bounce_v2,long,1756364400,1756360800,market_next_open,filled,1756364400,1756375200,SL,USDJPY,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:USDJPY:long:1763712000:liquidity:156.6135,sweep_reclaim_bounce_v2,long,1763715600,1763712000,market_next_open,filled,1763715600,1763719200,SL,USDJPY,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:USDJPY:long:1764763200:liquidity:155.4145,sweep_reclaim_bounce_v2,long,1764766800,1764763200,market_next_open,filled,1764766800,1764766800,SL,USDJPY,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:USDJPY:long:1772164800:failed_break,sweep_reclaim_bounce_v2,long,1772182800,1772179200,market_next_open,filled,1772182800,1772438400,TP,USDJPY,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:USDJPY:long:1774872000:failed_break,sweep_reclaim_bounce_v2,long,1774879200,1774875600,market_next_open,filled,1774879200,1774915200,TP,USDJPY,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:USDJPY:long:1775462400:liquidity:159.3475,sweep_reclaim_bounce_v2,long,1775466000,1775462400,market_next_open,filled,1775466000,1775473200,TP,USDJPY,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:USDJPY:long:1776171600:liquidity:158.698,sweep_reclaim_bounce_v2,long,1776175200,1776171600,market_next_open,filled,1776175200,1776175200,SL,USDJPY,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:USDJPY:long:1779289200:liquidity:158.651,sweep_reclaim_bounce_v2,long,1779292800,1779289200,market_next_open,filled,1779292800,1779678000,TIME,USDJPY,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:USDJPY:long:1779984000:failed_break,sweep_reclaim_bounce_v2,long,1779994800,1779991200,market_next_open,filled,1779994800,1780063200,SL,USDJPY,sweep_reclaim_bounce_v2:long,stress
sweep_reclaim_bounce_v2:EURUSD:short:1722423600:liquidity:1.083575,sweep_reclaim_bounce_v2,short,1722427200,1722423600,market_next_open,filled,1722427200,1722427200,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1722844800:liquidity:1.09671,sweep_reclaim_bounce_v2,short,1722848400,1722844800,market_next_open,filled,1722848400,1722859200,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1723467600:liquidity:1.09314,sweep_reclaim_bounce_v2,short,1723471200,1723467600,market_next_open,filled,1723471200,1723471200,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1724140800:liquidity:1.10876,sweep_reclaim_bounce_v2,short,1724144400,1724140800,market_next_open,filled,1724144400,1724155200,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1726052400:liquidity:1.105205,sweep_reclaim_bounce_v2,short,1726056000,1726052400,market_next_open,filled,1726056000,1726056000,TP,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1726218000:liquidity:1.10941,sweep_reclaim_bounce_v2,short,1726221600,1726218000,market_next_open,filled,1726221600,1726232400,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1727269200:liquidity:1.12079,sweep_reclaim_bounce_v2,short,1727272800,1727269200,market_next_open,filled,1727272800,1727276400,TP,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1728367200:liquidity:1.098695,sweep_reclaim_bounce_v2,short,1728370800,1728367200,market_next_open,filled,1728370800,1728370800,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1731675600:liquidity:1.058255,sweep_reclaim_bounce_v2,short,1731679200,1731675600,market_next_open,filled,1731679200,1731952800,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1732716000:liquidity:1.05738,sweep_reclaim_bounce_v2,short,1732719600,1732716000,market_next_open,filled,1732719600,1732719600,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1732726800:liquidity:1.058475,sweep_reclaim_bounce_v2,short,1732730400,1732726800,market_next_open,filled,1732730400,1732752000,TP,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1733331600:failed_break,sweep_reclaim_bounce_v2,short,1733342400,1733338800,market_next_open,filled,1733342400,1733382000,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1733472000:liquidity:1.058965,sweep_reclaim_bounce_v2,short,1733475600,1733472000,market_next_open,filled,1733475600,1733490000,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1734714000:liquidity:1.04355,sweep_reclaim_bounce_v2,short,1734717600,1734714000,market_next_open,filled,1734717600,1734721200,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1740589200:liquidity:1.052505,sweep_reclaim_bounce_v2,short,1740592800,1740589200,market_next_open,filled,1740592800,1740661200,TP,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1741078800:liquidity:1.0524,sweep_reclaim_bounce_v2,short,1741082400,1741078800,market_next_open,filled,1741082400,1741086000,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1741244400:liquidity:1.08201,sweep_reclaim_bounce_v2,short,1741248000,1741244400,market_next_open,filled,1741248000,1741266000,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1741273200:liquidity:1.084525,sweep_reclaim_bounce_v2,short,1741276800,1741273200,market_next_open,filled,1741276800,1741334400,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1743404400:liquidity:1.084595,sweep_reclaim_bounce_v2,short,1743408000,1743404400,market_next_open,filled,1743408000,1743429600,TP,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1743606000:failed_break,sweep_reclaim_bounce_v2,short,1743624000,1743620400,market_next_open,filled,1743624000,1743624000,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1746540000:liquidity:1.13649,sweep_reclaim_bounce_v2,short,1746543600,1746540000,market_next_open,filled,1746543600,1746550800,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1748527200:liquidity:1.13601,sweep_reclaim_bounce_v2,short,1748530800,1748527200,market_next_open,filled,1748530800,1748530800,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1754478000:liquidity:1.16108,sweep_reclaim_bounce_v2,short,1754481600,1754478000,market_next_open,filled,1754481600,1754481600,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1754488800:liquidity:1.1636,sweep_reclaim_bounce_v2,short,1754492400,1754488800,market_next_open,filled,1754492400,1754492400,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1759219200:failed_break,sweep_reclaim_bounce_v2,short,1759226400,1759222800,market_next_open,filled,1759226400,1759237200,TP,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1761566400:liquidity:1.164945,sweep_reclaim_bounce_v2,short,1761570000,1761566400,market_next_open,filled,1761570000,1761588000,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1762405200:failed_break,sweep_reclaim_bounce_v2,short,1762416000,1762412400,market_next_open,filled,1762416000,1762416000,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1762455600:liquidity:1.155015,sweep_reclaim_bounce_v2,short,1762459200,1762455600,market_next_open,filled,1762459200,1762509600,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1762516800:liquidity:1.15611,sweep_reclaim_bounce_v2,short,1762520400,1762516800,market_next_open,filled,1762520400,1762520400,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1763712000:liquidity:1.155005,sweep_reclaim_bounce_v2,short,1763715600,1763712000,market_next_open,filled,1763715600,1763719200,TP,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1764133200:failed_break,sweep_reclaim_bounce_v2,short,1764144000,1764140400,market_next_open,filled,1764144000,1764162000,TP,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1764172800:liquidity:1.159585,sweep_reclaim_bounce_v2,short,1764176400,1764172800,market_next_open,filled,1764176400,1764198000,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1769097600:liquidity:1.174315,sweep_reclaim_bounce_v2,short,1769101200,1769097600,market_next_open,filled,1769101200,1769112000,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1769443200:liquidity:1.18978,sweep_reclaim_bounce_v2,short,1769446800,1769443200,market_next_open,filled,1769446800,1769515200,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1770181200:failed_break,sweep_reclaim_bounce_v2,short,1770195600,1770192000,market_next_open,filled,1770195600,1770199200,TP,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1770627600:liquidity:1.18649,sweep_reclaim_bounce_v2,short,1770631200,1770627600,market_next_open,filled,1770631200,1770631200,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1770649200:liquidity:1.19185,sweep_reclaim_bounce_v2,short,1770652800,1770649200,market_next_open,filled,1770652800,1770732000,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1772002800:liquidity:1.180645,sweep_reclaim_bounce_v2,short,1772006400,1772002800,market_next_open,filled,1772006400,1772017200,TP,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1772038800:liquidity:1.180805,sweep_reclaim_bounce_v2,short,1772042400,1772038800,market_next_open,filled,1772042400,1772060400,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1772211600:liquidity:1.182505,sweep_reclaim_bounce_v2,short,1772215200,1772211600,market_next_open,filled,1772215200,1772402400,TP_GAP,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1773162000:liquidity:1.166365,sweep_reclaim_bounce_v2,short,1773165600,1773162000,market_next_open,filled,1773165600,1773180000,TP,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1773684000:failed_break,sweep_reclaim_bounce_v2,short,1773691200,1773687600,market_next_open,filled,1773691200,1773727200,TP,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1774965600:liquidity:1.15326,sweep_reclaim_bounce_v2,short,1774969200,1774965600,market_next_open,filled,1774969200,1774972800,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1775484000:liquidity:1.15688,sweep_reclaim_bounce_v2,short,1775487600,1775484000,market_next_open,filled,1775487600,1775548800,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1775548800:failed_break,sweep_reclaim_bounce_v2,short,1775566800,1775563200,market_next_open,filled,1775566800,1775570400,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1775581200:failed_break,sweep_reclaim_bounce_v2,short,1775588400,1775584800,market_next_open,filled,1775588400,1775588400,SL,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1775649600:failed_break,sweep_reclaim_bounce_v2,short,1775660400,1775656800,market_next_open,filled,1775660400,1775671200,TP,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1781010000:liquidity:1.157505,sweep_reclaim_bounce_v2,short,1781013600,1781010000,market_next_open,filled,1781013600,1781020800,TP,EURUSD,sweep_reclaim_bounce_v2:short,base
sweep_reclaim_bounce_v2:EURUSD:short:1722423600:liquidity:1.083575,sweep_reclaim_bounce_v2,short,1722427200,1722423600,market_next_open,filled,1722427200,1722427200,SL,EURUSD,sweep_reclaim_bounce_v2:short,stress
sweep_reclaim_bounce_v2:EURUSD:short:1722844800:liquidity:1.09671,sweep_reclaim_bounce_v2,short,1722848400,1722844800,market_next_open,filled,1722848400,1722859200,SL,EURUSD,sweep_reclaim_bounce_v2:short,stress
sweep_reclaim_bounce_v2:EURUSD:short:1723467600:liquidity:1.09314,sweep_reclaim_bounce_v2,short,1723471200,1723467600,market_next_open,filled,1723471200,1723471200,SL,EURUSD,sweep_reclaim_bounce_v2:short,stress
sweep_reclaim_bounce_v2:EURUSD:short:1724140800:liquidity:1.10876,sweep_reclaim_bounce_v2,short,1724144400,1724140800,market_next_open,filled,1724144400,1724155200,SL,EURUSD,sweep_reclaim_bounce_v2:short,stress
