IRV4_LEVEL_ENTRY_MAX_CHASE_ATR,IRV4_LEVEL_ENTRY_VALIDITY_BARS,IRV4_RETEST_MIN_QUALITY,IRV4_TP_RR,avg_loss,avg_win,combo,days,end_date_utc,ending_equity,entry_execution,fee_bps_per_side,fold,max_drawdown,net_pnl,news_blocked_signals,phase,profit_factor,score,slippage_bps_per_side,starting_equity,strategies,summary_path,symbols,tag,trades,winrate
0.4,2,0.45,2.5,-0.2808,0.2715,17,120,2026-03-02,101.86,next_open,6.0000,3,0.5989,1.86,0,train,2.660,10.751375,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_141733_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c017_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c017_20260701_104508,15,0.733
0.6,2,0.45,2.5,-0.2808,0.2715,18,120,2026-03-02,101.86,next_open,6.0000,3,0.5989,1.86,0,train,2.660,10.751375,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_141754_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c018_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c018_20260701_104508,15,0.733
0.4,4,0.45,2.5,-0.2808,0.2818,19,120,2026-03-02,102.26,next_open,6.0000,3,0.5989,2.26,0,train,3.011,12.693375,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_141815_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c019_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c019_20260701_104508,16,0.750
0.6,4,0.45,2.5,-0.2808,0.2818,20,120,2026-03-02,102.26,next_open,6.0000,3,0.5989,2.26,0,train,3.011,12.693375,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_141836_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c020_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c020_20260701_104508,16,0.750
0.4,2,0.55,2.5,-0.2919,0.2522,21,120,2026-03-02,100.46,next_open,6.0000,3,0.3099,0.46,0,train,2.592,6.336625,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_141858_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c021_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c021_20260701_104508,4,0.750
0.6,2,0.55,2.5,-0.2919,0.2522,22,120,2026-03-02,100.46,next_open,6.0000,3,0.3099,0.46,0,train,2.592,6.336625,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_141918_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c022_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c022_20260701_104508,4,0.750
0.4,4,0.55,2.5,-0.2919,0.2522,23,120,2026-03-02,100.46,next_open,6.0000,3,0.3099,0.46,0,train,2.592,6.336625,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_141939_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c023_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c023_20260701_104508,4,0.750
0.6,4,0.55,2.5,-0.2919,0.2522,24,120,2026-03-02,100.46,next_open,6.0000,3,0.3099,0.46,0,train,2.592,6.336625,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_141959_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c024_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c024_20260701_104508,4,0.750
0.4,2,0.35,3.0,-0.3054,0.2464,25,120,2026-03-02,101.18,next_open,6.0000,3,0.9821,1.18,0,train,1.775,6.502375,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_142019_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c025_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c025_20260701_104508,16,0.688
0.6,2,0.35,3.0,-0.3054,0.2464,26,120,2026-03-02,101.18,next_open,6.0000,3,0.9821,1.18,0,train,1.775,6.502375,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_142040_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c026_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c026_20260701_104508,16,0.688
0.4,4,0.35,3.0,-0.3054,0.3035,27,120,2026-03-02,102.12,next_open,6.0000,3,0.9938,2.12,0,train,2.385,10.567750,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_142100_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c027_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c027_20260701_104508,17,0.706
0.6,4,0.35,3.0,-0.3054,0.3035,28,120,2026-03-02,102.12,next_open,6.0000,3,0.9938,2.12,0,train,2.385,10.567750,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_142121_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c028_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c028_20260701_104508,17,0.706
0.4,2,0.45,3.0,-0.2808,0.2584,29,120,2026-03-02,101.46,next_open,6.0000,3,0.6014,1.46,0,train,2.301,8.790250,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_142141_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c029_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c029_20260701_104508,14,0.714
0.6,2,0.45,3.0,-0.2808,0.2584,30,120,2026-03-02,101.46,next_open,6.0000,3,0.6014,1.46,0,train,2.301,8.790250,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_142202_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c030_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c030_20260701_104508,14,0.714
0.4,4,0.45,3.0,-0.2808,0.3035,31,120,2026-03-02,102.52,next_open,6.0000,3,0.5978,2.52,0,train,3.243,13.938750,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_142223_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c031_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c031_20260701_104508,16,0.750
0.6,4,0.45,3.0,-0.2808,0.3035,32,120,2026-03-02,102.52,next_open,6.0000,3,0.5978,2.52,0,train,3.243,13.938750,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_142245_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c032_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c032_20260701_104508,16,0.750
0.4,2,0.55,3.0,-0.2919,0.2578,33,120,2026-03-02,100.48,next_open,6.0000,3,0.3099,0.48,0,train,2.649,6.510625,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_142306_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c033_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c033_20260701_104508,4,0.750
0.6,2,0.55,3.0,-0.2919,0.2578,34,120,2026-03-02,100.48,next_open,6.0000,3,0.3099,0.48,0,train,2.649,6.510625,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_142328_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c034_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c034_20260701_104508,4,0.750
0.4,4,0.55,3.0,-0.2919,0.2578,35,120,2026-03-02,100.48,next_open,6.0000,3,0.3099,0.48,0,train,2.649,6.510625,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_142349_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c035_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c035_20260701_104508,4,0.750
0.6,4,0.55,3.0,-0.2919,0.2578,36,120,2026-03-02,100.48,next_open,6.0000,3,0.3099,0.48,0,train,2.649,6.510625,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_142411_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c036_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_train_c036_20260701_104508,4,0.750
0.4,4,0.45,3.0,-0.2578,0.0000,,60,2026-05-01,99.74,next_open,6.0000,3,0.2578,-0.26,0,oos,0.000,,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_142433_irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_oos_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f03_oos_20260701_104508,1,0.000
0.4,2,0.35,2.0,-0.2631,0.2686,1,120,2026-05-01,100.55,next_open,6.0000,4,0.2848,0.55,0,train,1.701,5.016000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_142445_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c001_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c001_20260701_104508,8,0.625
0.6,2,0.35,2.0,-0.2631,0.2686,2,120,2026-05-01,100.55,next_open,6.0000,4,0.2848,0.55,0,train,1.701,5.016000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_142507_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c002_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c002_20260701_104508,8,0.625
0.4,4,0.35,2.0,-0.2631,0.2803,3,120,2026-05-01,100.89,next_open,6.0000,4,0.2839,0.89,0,train,2.131,6.937125,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_142530_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c003_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c003_20260701_104508,9,0.667
0.6,4,0.35,2.0,-0.2631,0.2803,4,120,2026-05-01,100.89,next_open,6.0000,4,0.2839,0.89,0,train,2.131,6.937125,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_142551_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c004_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c004_20260701_104508,9,0.667
0.4,2,0.45,2.0,-0.2631,0.2686,5,120,2026-05-01,100.55,next_open,6.0000,4,0.2848,0.55,0,train,1.701,5.016000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_142612_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c005_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c005_20260701_104508,8,0.625
0.6,2,0.45,2.0,-0.2631,0.2686,6,120,2026-05-01,100.55,next_open,6.0000,4,0.2848,0.55,0,train,1.701,5.016000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_142633_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c006_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c006_20260701_104508,8,0.625
0.4,4,0.45,2.0,-0.2631,0.2803,7,120,2026-05-01,100.89,next_open,6.0000,4,0.2839,0.89,0,train,2.131,6.937125,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_142656_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c007_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c007_20260701_104508,9,0.667
0.6,4,0.45,2.0,-0.2631,0.2803,8,120,2026-05-01,100.89,next_open,6.0000,4,0.2839,0.89,0,train,2.131,6.937125,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_142718_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c008_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c008_20260701_104508,9,0.667
0.4,2,0.55,2.0,-0.2578,0.3231,9,120,2026-05-01,100.39,next_open,6.0000,4,0.2562,0.39,0,train,2.506,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_142739_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c009_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c009_20260701_104508,3,0.667
0.6,2,0.55,2.0,-0.2578,0.3231,10,120,2026-05-01,100.39,next_open,6.0000,4,0.2562,0.39,0,train,2.506,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_142801_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c010_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c010_20260701_104508,3,0.667
0.4,4,0.55,2.0,-0.2578,0.3231,11,120,2026-05-01,100.39,next_open,6.0000,4,0.2562,0.39,0,train,2.506,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_142823_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c011_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c011_20260701_104508,3,0.667
0.6,4,0.55,2.0,-0.2578,0.3231,12,120,2026-05-01,100.39,next_open,6.0000,4,0.2562,0.39,0,train,2.506,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_142844_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c012_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c012_20260701_104508,3,0.667
0.4,2,0.35,2.5,-0.2631,0.2898,13,120,2026-05-01,100.66,next_open,6.0000,4,0.2847,0.66,0,train,1.836,5.616125,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_142905_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c013_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c013_20260701_104508,8,0.625
0.6,2,0.35,2.5,-0.2631,0.2898,14,120,2026-05-01,100.66,next_open,6.0000,4,0.2847,0.66,0,train,1.836,5.616125,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_142926_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c014_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c014_20260701_104508,8,0.625
0.4,4,0.35,2.5,-0.2631,0.3072,15,120,2026-05-01,101.05,next_open,6.0000,4,0.2836,1.05,0,train,2.335,7.825500,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_142948_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c015_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c015_20260701_104508,9,0.667
0.6,4,0.35,2.5,-0.2631,0.3072,16,120,2026-05-01,101.05,next_open,6.0000,4,0.2836,1.05,0,train,2.335,7.825500,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_143010_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c016_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c016_20260701_104508,9,0.667
0.4,2,0.45,2.5,-0.2631,0.2898,17,120,2026-05-01,100.66,next_open,6.0000,4,0.2847,0.66,0,train,1.836,5.616125,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_143032_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c017_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c017_20260701_104508,8,0.625
0.6,2,0.45,2.5,-0.2631,0.2898,18,120,2026-05-01,100.66,next_open,6.0000,4,0.2847,0.66,0,train,1.836,5.616125,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_143054_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c018_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c018_20260701_104508,8,0.625
0.4,4,0.45,2.5,-0.2631,0.3072,19,120,2026-05-01,101.05,next_open,6.0000,4,0.2836,1.05,0,train,2.335,7.825500,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_143116_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c019_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c019_20260701_104508,9,0.667
0.6,4,0.45,2.5,-0.2631,0.3072,20,120,2026-05-01,101.05,next_open,6.0000,4,0.2836,1.05,0,train,2.335,7.825500,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_143138_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c020_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c020_20260701_104508,9,0.667
0.4,2,0.55,2.5,-0.2578,0.3762,21,120,2026-05-01,100.49,next_open,6.0000,4,0.2559,0.49,0,train,2.918,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_143158_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c021_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c021_20260701_104508,3,0.667
0.6,2,0.55,2.5,-0.2578,0.3762,22,120,2026-05-01,100.49,next_open,6.0000,4,0.2559,0.49,0,train,2.918,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_143219_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c022_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c022_20260701_104508,3,0.667
0.4,4,0.55,2.5,-0.2578,0.3762,23,120,2026-05-01,100.49,next_open,6.0000,4,0.2559,0.49,0,train,2.918,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_143241_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c023_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c023_20260701_104508,3,0.667
0.6,4,0.55,2.5,-0.2578,0.3762,24,120,2026-05-01,100.49,next_open,6.0000,4,0.2559,0.49,0,train,2.918,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_143302_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c024_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c024_20260701_104508,3,0.667
0.4,2,0.35,3.0,-0.2631,0.2931,25,120,2026-05-01,100.68,next_open,6.0000,4,0.2848,0.68,0,train,1.857,5.718000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_143323_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c025_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c025_20260701_104508,8,0.625
0.6,2,0.35,3.0,-0.2631,0.2931,26,120,2026-05-01,100.68,next_open,6.0000,4,0.2848,0.68,0,train,1.857,5.718000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_143343_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c026_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c026_20260701_104508,8,0.625
0.4,4,0.35,3.0,-0.2631,0.3192,27,120,2026-05-01,101.13,next_open,6.0000,4,0.2835,1.13,0,train,2.426,8.247625,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_143404_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c027_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c027_20260701_104508,9,0.667
0.6,4,0.35,3.0,-0.2631,0.3192,28,120,2026-05-01,101.13,next_open,6.0000,4,0.2835,1.13,0,train,2.426,8.247625,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_143424_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c028_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c028_20260701_104508,9,0.667
0.4,2,0.45,3.0,-0.2631,0.2931,29,120,2026-05-01,100.68,next_open,6.0000,4,0.2848,0.68,0,train,1.857,5.718000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260701_143444_irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c029_20260701_104508/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT,irv4_mechanics_gate_full_ada_doge_sui_20260701_f04_train_c029_20260701_104508,8,0.625
