entry_ts,exit_ts,r,side,pair,mode,side_sleeve,cost
1773680400.0,1773738000.0,-1.2497,short,EURJPY,big_figure_00,short,base
1774353600.0,1774371600.0,-1.3023,short,EURJPY,big_figure_00,short,base
1775746800.0,1775761200.0,-1.3514,short,EURJPY,big_figure_00,short,base
1776088800.0,1776092400.0,-1.3963,short,EURJPY,big_figure_00,short,base
1776096000.0,1776103200.0,-1.3752,short,EURJPY,big_figure_00,short,base
1776402000.0,1776412800.0,1.9864,short,EURJPY,big_figure_00,short,base
1777269600.0,1777273200.0,-1.5323,short,EURJPY,big_figure_00,short,base
1777276800.0,1777294800.0,-1.4622,short,EURJPY,big_figure_00,short,base
1777399200.0,1777467600.0,-1.289,short,EURJPY,big_figure_00,short,base
1778036400.0,1778040000.0,2.0599,short,EURJPY,big_figure_00,short,base
1778486400.0,1778504400.0,-1.3113,short,EURJPY,big_figure_00,short,base
1779087600.0,1779105600.0,-1.3463,short,EURJPY,big_figure_00,short,base
1779116400.0,1779120000.0,-1.3685,short,EURJPY,big_figure_00,short,base
1779696000.0,1779778800.0,-1.4871,short,EURJPY,big_figure_00,short,base
1780398000.0,1780401600.0,-1.627,short,EURJPY,big_figure_00,short,base
1781521200.0,1781571600.0,2.1002,short,EURJPY,big_figure_00,short,base
1781600400.0,1781604000.0,-1.3793,short,EURJPY,big_figure_00,short,base
1782378000.0,1782385200.0,2.0891,short,EURJPY,big_figure_00,short,base
1721912400.0,1721919600.0,-1.1308,short,EURJPY,big_figure_00,short,stress
1723453200.0,1723460400.0,-1.355,short,EURJPY,big_figure_00,short,stress
1724122800.0,1724162400.0,2.2593,short,EURJPY,big_figure_00,short,stress
1726830000.0,1727074800.0,2.3278,short,EURJPY,big_figure_00,short,stress
1727164800.0,1727200800.0,2.2327,short,EURJPY,big_figure_00,short,stress
1727251200.0,1727254800.0,-1.3082,short,EURJPY,big_figure_00,short,stress
1727388000.0,1727395200.0,-1.2461,short,EURJPY,big_figure_00,short,stress
1727719200.0,1727740800.0,-1.1871,short,EURJPY,big_figure_00,short,stress
1728046800.0,1728057600.0,-1.2455,short,EURJPY,big_figure_00,short,stress
1728468000.0,1728478800.0,-1.3185,short,EURJPY,big_figure_00,short,stress
1728644400.0,1728648000.0,-1.4055,short,EURJPY,big_figure_00,short,stress
1729652400.0,1729656000.0,-1.3982,short,EURJPY,big_figure_00,short,stress
1729688400.0,1729742400.0,2.2295,short,EURJPY,big_figure_00,short,stress
1730192400.0,1730210400.0,2.1128,short,EURJPY,big_figure_00,short,stress
1730275200.0,1730278800.0,-1.4354,short,EURJPY,big_figure_00,short,stress
1730462400.0,1730469600.0,-1.3017,short,EURJPY,big_figure_00,short,stress
1730822400.0,1730851200.0,2.1029,short,EURJPY,big_figure_00,short,stress
1730912400.0,1731034800.0,2.2917,short,EURJPY,big_figure_00,short,stress
1731420000.0,1731430800.0,-1.3266,short,EURJPY,big_figure_00,short,stress
1731628800.0,1731657600.0,2.1952,short,EURJPY,big_figure_00,short,stress
1731945600.0,1732003200.0,2.2357,short,EURJPY,big_figure_00,short,stress
1732514400.0,1732525200.0,-1.2483,short,EURJPY,big_figure_00,short,stress
1732752000.0,1732838400.0,2.2511,short,EURJPY,big_figure_00,short,stress
1733817600.0,1733900400.0,2.1824,short,EURJPY,big_figure_00,short,stress
1734084000.0,1734091200.0,-1.2746,short,EURJPY,big_figure_00,short,stress
1734314400.0,1734361200.0,-1.3183,short,EURJPY,big_figure_00,short,stress
1735902000.0,1735934400.0,-1.4148,short,EURJPY,big_figure_00,short,stress
1741672800.0,1741680000.0,-1.2392,short,EURJPY,big_figure_00,short,stress
1741766400.0,1741770000.0,-1.2816,short,EURJPY,big_figure_00,short,stress
1742540400.0,1742558400.0,2.1286,short,EURJPY,big_figure_00,short,stress
1743624000.0,1743631200.0,2.3386,short,EURJPY,big_figure_00,short,stress
1745564400.0,1745586000.0,-1.3682,short,EURJPY,big_figure_00,short,stress
1746745200.0,1746759600.0,2.0985,short,EURJPY,big_figure_00,short,stress
1747008000.0,1747011600.0,-1.3839,short,EURJPY,big_figure_00,short,stress
1748325600.0,1748332800.0,-1.4621,short,EURJPY,big_figure_00,short,stress
1748473200.0,1748476800.0,-1.4398,short,EURJPY,big_figure_00,short,stress
1748998800.0,1749009600.0,-1.3947,short,EURJPY,big_figure_00,short,stress
1752588000.0,1752638400.0,-1.451,short,EURJPY,big_figure_00,short,stress
1753945200.0,1753952400.0,-1.2511,short,EURJPY,big_figure_00,short,stress
1754528400.0,1754535600.0,-1.423,short,EURJPY,big_figure_00,short,stress
1758816000.0,1758870000.0,-1.5144,short,EURJPY,big_figure_00,short,stress
1758895200.0,1758906000.0,-1.6265,short,EURJPY,big_figure_00,short,stress
1760922000.0,1760950800.0,2.111,short,EURJPY,big_figure_00,short,stress
1761019200.0,1761022800.0,-1.5357,short,EURJPY,big_figure_00,short,stress
1761206400.0,1761224400.0,-1.5519,short,EURJPY,big_figure_00,short,stress
1761516000.0,1761570000.0,-1.5663,short,EURJPY,big_figure_00,short,stress
1762923600.0,1762934400.0,-1.5977,short,EURJPY,big_figure_00,short,stress
1763103600.0,1763118000.0,1.9137,short,EURJPY,big_figure_00,short,stress
1763474400.0,1763488800.0,-1.4648,short,EURJPY,big_figure_00,short,stress
1763553600.0,1763586000.0,-1.4533,short,EURJPY,big_figure_00,short,stress
1764133200.0,1764140400.0,-1.4654,short,EURJPY,big_figure_00,short,stress
1764946800.0,1765173600.0,-1.4889,short,EURJPY,big_figure_00,short,stress
1765551600.0,1765764000.0,1.9242,short,EURJPY,big_figure_00,short,stress
1766124000.0,1766127600.0,-1.4152,short,EURJPY,big_figure_00,short,stress
1766394000.0,1766455200.0,2.0995,short,EURJPY,big_figure_00,short,stress
1767974400.0,1768183200.0,-1.5048,short,EURJPY,big_figure_00,short,stress
1769086800.0,1769108400.0,-1.4786,short,EURJPY,big_figure_00,short,stress
1769781600.0,1769990400.0,-1.3112,short,EURJPY,big_figure_00,short,stress
1770120000.0,1770134400.0,-1.5051,short,EURJPY,big_figure_00,short,stress
1770181200.0,1770192000.0,-1.472,short,EURJPY,big_figure_00,short,stress
1770681600.0,1770688800.0,2.073,short,EURJPY,big_figure_00,short,stress
1771408800.0,1771423200.0,-1.5222,short,EURJPY,big_figure_00,short,stress
1771578000.0,1771599600.0,-1.3922,short,EURJPY,big_figure_00,short,stress
1771920000.0,1772006400.0,-1.3347,short,EURJPY,big_figure_00,short,stress
1772715600.0,1772773200.0,-1.354,short,EURJPY,big_figure_00,short,stress
1773194400.0,1773219600.0,1.8936,short,EURJPY,big_figure_00,short,stress
1773680400.0,1773738000.0,-1.4161,short,EURJPY,big_figure_00,short,stress
1774353600.0,1774371600.0,-1.5038,short,EURJPY,big_figure_00,short,stress
1775746800.0,1775761200.0,-1.5857,short,EURJPY,big_figure_00,short,stress
1776088800.0,1776092400.0,-1.6605,short,EURJPY,big_figure_00,short,stress
1776096000.0,1776103200.0,-1.6253,short,EURJPY,big_figure_00,short,stress
1776402000.0,1776412800.0,1.6441,short,EURJPY,big_figure_00,short,stress
1777269600.0,1777273200.0,-1.8872,short,EURJPY,big_figure_00,short,stress
1777276800.0,1777294800.0,-1.7704,short,EURJPY,big_figure_00,short,stress
1777399200.0,1777467600.0,-1.4817,short,EURJPY,big_figure_00,short,stress
1778036400.0,1778040000.0,1.7666,short,EURJPY,big_figure_00,short,stress
1778486400.0,1778504400.0,-1.5189,short,EURJPY,big_figure_00,short,stress
1779087600.0,1779105600.0,-1.5772,short,EURJPY,big_figure_00,short,stress
1779116400.0,1779120000.0,-1.6141,short,EURJPY,big_figure_00,short,stress
1779696000.0,1779778800.0,-1.8118,short,EURJPY,big_figure_00,short,stress
1780398000.0,1780401600.0,-2.0451,short,EURJPY,big_figure_00,short,stress
1781521200.0,1781571600.0,1.8336,short,EURJPY,big_figure_00,short,stress
1781600400.0,1781604000.0,-1.6322,short,EURJPY,big_figure_00,short,stress
1782378000.0,1782385200.0,1.8151,short,EURJPY,big_figure_00,short,stress
1721890800.0,1721908800.0,2.3887,long,EURJPY,big_figure_00,long,base
1722376800.0,1722380400.0,-1.115,long,EURJPY,big_figure_00,long,base
1722412800.0,1722434400.0,-1.0539,long,EURJPY,big_figure_00,long,base
1724626800.0,1724630400.0,-1.1411,long,EURJPY,big_figure_00,long,base
1724760000.0,1724796000.0,-1.1598,long,EURJPY,big_figure_00,long,base
1725336000.0,1725339600.0,-1.2285,long,EURJPY,big_figure_00,long,base
1726214400.0,1726232400.0,-1.1438,long,EURJPY,big_figure_00,long,base
1728352800.0,1728450000.0,2.3304,long,EURJPY,big_figure_00,long,base
1729170000.0,1729476000.0,-1.2015,long,EURJPY,big_figure_00,long,base
1729479600.0,1729494000.0,2.2346,long,EURJPY,big_figure_00,long,base
1729753200.0,1729760400.0,-1.202,long,EURJPY,big_figure_00,long,base
1730358000.0,1730361600.0,-1.1532,long,EURJPY,big_figure_00,long,base
1730894400.0,1731038400.0,-1.1096,long,EURJPY,big_figure_00,long,base
1732006800.0,1732032000.0,2.3861,long,EURJPY,big_figure_00,long,base
1736992800.0,1737043200.0,-1.157,long,EURJPY,big_figure_00,long,base
1738728000.0,1738749600.0,-1.165,long,EURJPY,big_figure_00,long,base
1738839600.0,1738846800.0,-1.1693,long,EURJPY,big_figure_00,long,base
1740016800.0,1740020400.0,-1.1779,long,EURJPY,big_figure_00,long,base
1740596400.0,1740646800.0,2.353,long,EURJPY,big_figure_00,long,base
1740668400.0,1740686400.0,-1.1189,long,EURJPY,big_figure_00,long,base
1740708000.0,1740726000.0,2.3975,long,EURJPY,big_figure_00,long,base
1741100400.0,1741111200.0,2.4031,long,EURJPY,big_figure_00,long,base
1741604400.0,1741611600.0,-1.1094,long,EURJPY,big_figure_00,long,base
1742562000.0,1742569200.0,-1.1445,long,EURJPY,big_figure_00,long,base
1743750000.0,1743760800.0,-1.1051,long,EURJPY,big_figure_00,long,base
1744153200.0,1744156800.0,-1.112,long,EURJPY,big_figure_00,long,base
1745323200.0,1745355600.0,2.3159,long,EURJPY,big_figure_00,long,base
1745931600.0,1745946000.0,-1.2511,long,EURJPY,big_figure_00,long,base
1746522000.0,1746529200.0,-1.2356,long,EURJPY,big_figure_00,long,base
1748606400.0,1748613600.0,2.294,long,EURJPY,big_figure_00,long,base
1748937600.0,1748955600.0,2.2645,long,EURJPY,big_figure_00,long,base
1749070800.0,1749106800.0,2.2714,long,EURJPY,big_figure_00,long,base
1750770000.0,1750838400.0,2.2899,long,EURJPY,big_figure_00,long,base
1752192000.0,1752199200.0,2.2103,long,EURJPY,big_figure_00,long,base
1752678000.0,1752685200.0,-1.2067,long,EURJPY,big_figure_00,long,base
1753077600.0,1753099200.0,-1.2073,long,EURJPY,big_figure_00,long,base
1753801200.0,1753844400.0,-1.1685,long,EURJPY,big_figure_00,long,base
1753930800.0,1753941600.0,2.2838,long,EURJPY,big_figure_00,long,base
1754060400.0,1754064000.0,-1.1855,long,EURJPY,big_figure_00,long,base
1754326800.0,1754373600.0,-1.2169,long,EURJPY,big_figure_00,long,base
1755565200.0,1755597600.0,2.2548,long,EURJPY,big_figure_00,long,base
1755871200.0,1757019600.0,2.2687,long,EURJPY,big_figure_00,long,base
1757397600.0,1757404800.0,-1.3403,long,EURJPY,big_figure_00,long,base
1757908800.0,1757934000.0,2.0547,long,EURJPY,big_figure_00,long,base
1758002400.0,1758006000.0,-1.4329,long,EURJPY,big_figure_00,long,base
1759204800.0,1759212000.0,-1.3369,long,EURJPY,big_figure_00,long,base
1760122800.0,1760126400.0,-1.1774,long,EURJPY,big_figure_00,long,base
1760414400.0,1760418000.0,-1.3424,long,EURJPY,big_figure_00,long,base
1761642000.0,1761692400.0,-1.2572,long,EURJPY,big_figure_00,long,base
1762236000.0,1762239600.0,-1.3389,long,EURJPY,big_figure_00,long,base
1762304400.0,1762318800.0,2.2346,long,EURJPY,big_figure_00,long,base
1764295200.0,1764298800.0,-1.3991,long,EURJPY,big_figure_00,long,base
1765418400.0,1765461600.0,-1.2331,long,EURJPY,big_figure_00,long,base
1765465200.0,1765544400.0,2.2656,long,EURJPY,big_figure_00,long,base
1765778400.0,1765810800.0,2.1991,long,EURJPY,big_figure_00,long,base
1765854000.0,1765861200.0,-1.297,long,EURJPY,big_figure_00,long,base
1767700800.0,1767762000.0,-1.328,long,EURJPY,big_figure_00,long,base
1768377600.0,1768381200.0,-1.3601,long,EURJPY,big_figure_00,long,base
1769194800.0,1769378400.0,-1.1025,long,EURJPY,big_figure_00,long,base
1769425200.0,1769490000.0,2.3969,long,EURJPY,big_figure_00,long,base
1771311600.0,1771315200.0,-1.2691,long,EURJPY,big_figure_00,long,base
1771862400.0,1771894800.0,2.2099,long,EURJPY,big_figure_00,long,base
1772092800.0,1772118000.0,-1.3015,long,EURJPY,big_figure_00,long,base
1773900000.0,1773903600.0,-1.2977,long,EURJPY,big_figure_00,long,base
1774569600.0,1774623600.0,2.1784,long,EURJPY,big_figure_00,long,base
1775221200.0,1775224800.0,-1.4779,long,EURJPY,big_figure_00,long,base
1777863600.0,1777971600.0,2.3162,long,EURJPY,big_figure_00,long,base
1779757200.0,1779778800.0,1.9201,long,EURJPY,big_figure_00,long,base
1779940800.0,1779966000.0,2.0207,long,EURJPY,big_figure_00,long,base
1781172000.0,1781179200.0,-1.4421,long,EURJPY,big_figure_00,long,base
1782205200.0,1782208800.0,-1.356,long,EURJPY,big_figure_00,long,base
1782216000.0,1782223200.0,-1.3092,long,EURJPY,big_figure_00,long,base
1782910800.0,1782918000.0,-1.2891,long,EURJPY,big_figure_00,long,base
1721890800.0,1721908800.0,2.3144,long,EURJPY,big_figure_00,long,stress
1722376800.0,1722380400.0,-1.1917,long,EURJPY,big_figure_00,long,stress
1722412800.0,1722434400.0,-1.0898,long,EURJPY,big_figure_00,long,stress
1724626800.0,1724630400.0,-1.2352,long,EURJPY,big_figure_00,long,stress
1724760000.0,1724796000.0,-1.2664,long,EURJPY,big_figure_00,long,stress
1725336000.0,1725339600.0,-1.3808,long,EURJPY,big_figure_00,long,stress
1726214400.0,1726232400.0,-1.2397,long,EURJPY,big_figure_00,long,stress
1728352800.0,1728450000.0,2.2174,long,EURJPY,big_figure_00,long,stress
1729170000.0,1729476000.0,-1.3359,long,EURJPY,big_figure_00,long,stress
1729479600.0,1729494000.0,2.0576,long,EURJPY,big_figure_00,long,stress
1729753200.0,1729760400.0,-1.3367,long,EURJPY,big_figure_00,long,stress
1730358000.0,1730361600.0,-1.2553,long,EURJPY,big_figure_00,long,stress
1730894400.0,1731038400.0,-1.1827,long,EURJPY,big_figure_00,long,stress
1732006800.0,1732032000.0,2.3102,long,EURJPY,big_figure_00,long,stress
1736992800.0,1737043200.0,-1.2616,long,EURJPY,big_figure_00,long,stress
1738728000.0,1738749600.0,-1.275,long,EURJPY,big_figure_00,long,stress
1738839600.0,1738846800.0,-1.2822,long,EURJPY,big_figure_00,long,stress
1740016800.0,1740020400.0,-1.2965,long,EURJPY,big_figure_00,long,stress
1740596400.0,1740646800.0,2.2551,long,EURJPY,big_figure_00,long,stress
1740668400.0,1740686400.0,-1.1982,long,EURJPY,big_figure_00,long,stress
1740708000.0,1740726000.0,2.3291,long,EURJPY,big_figure_00,long,stress
1741100400.0,1741111200.0,2.3385,long,EURJPY,big_figure_00,long,stress
1741604400.0,1741611600.0,-1.1823,long,EURJPY,big_figure_00,long,stress
1742562000.0,1742569200.0,-1.2408,long,EURJPY,big_figure_00,long,stress
1743750000.0,1743760800.0,-1.1752,long,EURJPY,big_figure_00,long,stress
1744153200.0,1744156800.0,-1.1867,long,EURJPY,big_figure_00,long,stress
1745323200.0,1745355600.0,2.1932,long,EURJPY,big_figure_00,long,stress
1745931600.0,1745946000.0,-1.4185,long,EURJPY,big_figure_00,long,stress
1746522000.0,1746529200.0,-1.3927,long,EURJPY,big_figure_00,long,stress
1748606400.0,1748613600.0,2.1567,long,EURJPY,big_figure_00,long,stress
1748937600.0,1748955600.0,2.1075,long,EURJPY,big_figure_00,long,stress
1749070800.0,1749106800.0,2.1189,long,EURJPY,big_figure_00,long,stress
1750770000.0,1750838400.0,2.1498,long,EURJPY,big_figure_00,long,stress
1752192000.0,1752199200.0,2.0172,long,EURJPY,big_figure_00,long,stress
1752678000.0,1752685200.0,-1.3444,long,EURJPY,big_figure_00,long,stress
1753077600.0,1753099200.0,-1.3455,long,EURJPY,big_figure_00,long,stress
1753801200.0,1753844400.0,-1.2808,long,EURJPY,big_figure_00,long,stress
1753930800.0,1753941600.0,2.1397,long,EURJPY,big_figure_00,long,stress
1754060400.0,1754064000.0,-1.3091,long,EURJPY,big_figure_00,long,stress
1754326800.0,1754373600.0,-1.3615,long,EURJPY,big_figure_00,long,stress
1755565200.0,1755597600.0,2.0913,long,EURJPY,big_figure_00,long,stress
1755871200.0,1757019600.0,2.1145,long,EURJPY,big_figure_00,long,stress
1757397600.0,1757404800.0,-1.5671,long,EURJPY,big_figure_00,long,stress
1757908800.0,1757934000.0,1.7579,long,EURJPY,big_figure_00,long,stress
1758002400.0,1758006000.0,-1.7215,long,EURJPY,big_figure_00,long,stress
1759204800.0,1759212000.0,-1.5615,long,EURJPY,big_figure_00,long,stress
1760122800.0,1760126400.0,-1.2957,long,EURJPY,big_figure_00,long,stress
1760414400.0,1760418000.0,-1.5707,long,EURJPY,big_figure_00,long,stress
1761642000.0,1761692400.0,-1.4287,long,EURJPY,big_figure_00,long,stress
1762236000.0,1762239600.0,-1.5648,long,EURJPY,big_figure_00,long,stress
1762304400.0,1762318800.0,2.0577,long,EURJPY,big_figure_00,long,stress
1764295200.0,1764298800.0,-1.6652,long,EURJPY,big_figure_00,long,stress
1765418400.0,1765461600.0,-1.3885,long,EURJPY,big_figure_00,long,stress
1765465200.0,1765544400.0,2.1094,long,EURJPY,big_figure_00,long,stress
1765778400.0,1765810800.0,1.9985,long,EURJPY,big_figure_00,long,stress
1765854000.0,1765861200.0,-1.4949,long,EURJPY,big_figure_00,long,stress
1767700800.0,1767762000.0,-1.5466,long,EURJPY,big_figure_00,long,stress
1768377600.0,1768381200.0,-1.6002,long,EURJPY,big_figure_00,long,stress
1769194800.0,1769378400.0,-1.1709,long,EURJPY,big_figure_00,long,stress
1769425200.0,1769490000.0,2.3281,long,EURJPY,big_figure_00,long,stress
1771311600.0,1771315200.0,-1.4485,long,EURJPY,big_figure_00,long,stress
1771862400.0,1771894800.0,2.0165,long,EURJPY,big_figure_00,long,stress
1772092800.0,1772118000.0,-1.5025,long,EURJPY,big_figure_00,long,stress
1773900000.0,1773903600.0,-1.4962,long,EURJPY,big_figure_00,long,stress
1774569600.0,1774623600.0,1.9639,long,EURJPY,big_figure_00,long,stress
1775221200.0,1775224800.0,-1.7965,long,EURJPY,big_figure_00,long,stress
1777863600.0,1777971600.0,2.1936,long,EURJPY,big_figure_00,long,stress
1779757200.0,1779778800.0,1.5335,long,EURJPY,big_figure_00,long,stress
1779940800.0,1779966000.0,1.7012,long,EURJPY,big_figure_00,long,stress
1781172000.0,1781179200.0,-1.7369,long,EURJPY,big_figure_00,long,stress
1782205200.0,1782208800.0,-1.5934,long,EURJPY,big_figure_00,long,stress
1782216000.0,1782223200.0,-1.5153,long,EURJPY,big_figure_00,long,stress
1782910800.0,1782918000.0,-1.4819,long,EURJPY,big_figure_00,long,stress
1722902400.0,1722992400.0,-1.0446,short,GBPJPY,standard_00_50,short,base
1723442400.0,1723460400.0,-1.2121,short,GBPJPY,standard_00_50,short,base
1724122800.0,1724162400.0,2.3586,short,GBPJPY,standard_00_50,short,base
1724324400.0,1724331600.0,-1.1253,short,GBPJPY,standard_00_50,short,base
1724720400.0,1724742000.0,-1.1847,short,GBPJPY,standard_00_50,short,base
1724914800.0,1724918400.0,2.3256,short,GBPJPY,standard_00_50,short,base
1724940000.0,1725015600.0,-1.1379,short,GBPJPY,standard_00_50,short,base
1725879600.0,1725886800.0,2.3549,short,GBPJPY,standard_00_50,short,base
1726124400.0,1726149600.0,-1.155,short,GBPJPY,standard_00_50,short,base
1726495200.0,1726498800.0,-1.1325,short,GBPJPY,standard_00_50,short,base
1726513200.0,1726527600.0,-1.1348,short,GBPJPY,standard_00_50,short,base
1726657200.0,1726664400.0,-1.1416,short,GBPJPY,standard_00_50,short,base
1726686000.0,1726700400.0,-1.1176,short,GBPJPY,standard_00_50,short,base
1726743600.0,1726812000.0,-1.0959,short,GBPJPY,standard_00_50,short,base
1727154000.0,1727157600.0,-1.1734,short,GBPJPY,standard_00_50,short,base
1727161200.0,1727164800.0,-1.1518,short,GBPJPY,standard_00_50,short,base
1727917200.0,1727931600.0,2.3792,short,GBPJPY,standard_00_50,short,base
1728036000.0,1728043200.0,-1.1819,short,GBPJPY,standard_00_50,short,base
1728046800.0,1728054000.0,-1.1296,short,GBPJPY,standard_00_50,short,base
1728252000.0,1728284400.0,2.3648,short,GBPJPY,standard_00_50,short,base
1728388800.0,1728450000.0,-1.1353,short,GBPJPY,standard_00_50,short,base
1728468000.0,1728478800.0,-1.1812,short,GBPJPY,standard_00_50,short,base
1728482400.0,1728532800.0,-1.1776,short,GBPJPY,standard_00_50,short,base
1728651600.0,1728655200.0,-1.1965,short,GBPJPY,standard_00_50,short,base
1729191600.0,1729231200.0,-1.1904,short,GBPJPY,standard_00_50,short,base
1729234800.0,1729245600.0,2.2548,short,GBPJPY,standard_00_50,short,base
1729512000.0,1729530000.0,-1.2314,short,GBPJPY,standard_00_50,short,base
1729562400.0,1729566000.0,-1.2399,short,GBPJPY,standard_00_50,short,base
1730203200.0,1730282400.0,2.307,short,GBPJPY,standard_00_50,short,base
1730912400.0,1731034800.0,2.3751,short,GBPJPY,standard_00_50,short,base
1731312000.0,1731355200.0,2.2764,short,GBPJPY,standard_00_50,short,base
1731546000.0,1731596400.0,-1.1847,short,GBPJPY,standard_00_50,short,base
1731934800.0,1731945600.0,-1.1198,short,GBPJPY,standard_00_50,short,base
1732791600.0,1732838400.0,2.3168,short,GBPJPY,standard_00_50,short,base
1733292000.0,1733299200.0,-1.1805,short,GBPJPY,standard_00_50,short,base
1733407200.0,1733450400.0,2.3514,short,GBPJPY,standard_00_50,short,base
1733824800.0,1733842800.0,-1.1838,short,GBPJPY,standard_00_50,short,base
1733918400.0,1733983200.0,-1.1395,short,GBPJPY,standard_00_50,short,base
1734314400.0,1734339600.0,-1.2005,short,GBPJPY,standard_00_50,short,base
1734526800.0,1734534000.0,-1.1847,short,GBPJPY,standard_00_50,short,base
1734915600.0,1735041600.0,-1.1861,short,GBPJPY,standard_00_50,short,base
1735185600.0,1735218000.0,-1.2258,short,GBPJPY,standard_00_50,short,base
1735236000.0,1735264800.0,2.2269,short,GBPJPY,standard_00_50,short,base
1735308000.0,1735326000.0,-1.1932,short,GBPJPY,standard_00_50,short,base
1735660800.0,1735772400.0,-1.1498,short,GBPJPY,standard_00_50,short,base
1736125200.0,1736139600.0,-1.2208,short,GBPJPY,standard_00_50,short,base
1736881200.0,1736924400.0,2.3709,short,GBPJPY,standard_00_50,short,base
1737687600.0,1737698400.0,-1.1683,short,GBPJPY,standard_00_50,short,base
1737734400.0,1737968400.0,2.4013,short,GBPJPY,standard_00_50,short,base
1738054800.0,1738155600.0,2.3269,short,GBPJPY,standard_00_50,short,base
1738328400.0,1738339200.0,-1.1598,short,GBPJPY,standard_00_50,short,base
1739325600.0,1739343600.0,-1.1652,short,GBPJPY,standard_00_50,short,base
1739347200.0,1739368800.0,-1.1565,short,GBPJPY,standard_00_50,short,base
1739538000.0,1739541600.0,-1.1432,short,GBPJPY,standard_00_50,short,base
1740445200.0,1740466800.0,2.3492,short,GBPJPY,standard_00_50,short,base
1740747600.0,1740996000.0,-1.1185,short,GBPJPY,standard_00_50,short,base
1741118400.0,1741122000.0,-1.0837,short,GBPJPY,standard_00_50,short,base
1741136400.0,1741161600.0,-1.0879,short,GBPJPY,standard_00_50,short,base
1741352400.0,1741356000.0,-1.119,short,GBPJPY,standard_00_50,short,base
1741690800.0,1741694400.0,-1.1244,short,GBPJPY,standard_00_50,short,base
1741698000.0,1741716000.0,-1.111,short,GBPJPY,standard_00_50,short,base
1741935600.0,1741939200.0,-1.1859,short,GBPJPY,standard_00_50,short,base
1742259600.0,1742277600.0,-1.1695,short,GBPJPY,standard_00_50,short,base
1742533200.0,1742554800.0,2.2772,short,GBPJPY,standard_00_50,short,base
1743094800.0,1743170400.0,2.3549,short,GBPJPY,standard_00_50,short,base
1743624000.0,1743631200.0,2.3894,short,GBPJPY,standard_00_50,short,base
1744635600.0,1744700400.0,-1.1052,short,GBPJPY,standard_00_50,short,base
1744790400.0,1744819200.0,2.3337,short,GBPJPY,standard_00_50,short,base
1745532000.0,1745550000.0,-1.2018,short,GBPJPY,standard_00_50,short,base
1745553600.0,1745564400.0,-1.2142,short,GBPJPY,standard_00_50,short,base
1746705600.0,1746716400.0,-1.1616,short,GBPJPY,standard_00_50,short,base
1746730800.0,1746997200.0,-1.1543,short,GBPJPY,standard_00_50,short,base
1747054800.0,1747137600.0,-1.1468,short,GBPJPY,standard_00_50,short,base
1747699200.0,1747713600.0,2.242,short,GBPJPY,standard_00_50,short,base
1747864800.0,1747872000.0,2.3118,short,GBPJPY,standard_00_50,short,base
1748354400.0,1748412000.0,2.3164,short,GBPJPY,standard_00_50,short,base
1748613600.0,1748811600.0,2.3367,short,GBPJPY,standard_00_50,short,base
1749024000.0,1749031200.0,-1.2361,short,GBPJPY,standard_00_50,short,base
1749132000.0,1749135600.0,-1.1788,short,GBPJPY,standard_00_50,short,base
1749218400.0,1749520800.0,-1.2351,short,GBPJPY,standard_00_50,short,base
1749643200.0,1749646800.0,-1.2047,short,GBPJPY,standard_00_50,short,base
1750024800.0,1750093200.0,-1.1532,short,GBPJPY,standard_00_50,short,base
1750334400.0,1750370400.0,-1.1886,short,GBPJPY,standard_00_50,short,base
1750449600.0,1750629600.0,-1.2277,short,GBPJPY,standard_00_50,short,base
1750665600.0,1750726800.0,2.3269,short,GBPJPY,standard_00_50,short,base
1750834800.0,1750838400.0,-1.236,short,GBPJPY,standard_00_50,short,base
1750978800.0,1750982400.0,-1.2738,short,GBPJPY,standard_00_50,short,base
1751558400.0,1751612400.0,2.3147,short,GBPJPY,standard_00_50,short,base
1751868000.0,1751878800.0,-1.2728,short,GBPJPY,standard_00_50,short,base
1751900400.0,1751932800.0,-1.1954,short,GBPJPY,standard_00_50,short,base
1752022800.0,1752033600.0,-1.2495,short,GBPJPY,standard_00_50,short,base
1752580800.0,1752584400.0,-1.2657,short,GBPJPY,standard_00_50,short,base
1752638400.0,1752667200.0,2.2015,short,GBPJPY,standard_00_50,short,base
1752753600.0,1752796800.0,-1.227,short,GBPJPY,standard_00_50,short,base
1752800400.0,1752818400.0,-1.2688,short,GBPJPY,standard_00_50,short,base
1753405200.0,1753419600.0,2.2711,short,GBPJPY,standard_00_50,short,base
1753686000.0,1753693200.0,-1.2795,short,GBPJPY,standard_00_50,short,base
1753876800.0,1753927200.0,2.2686,short,GBPJPY,standard_00_50,short,base
1753959600.0,1753970400.0,-1.171,short,GBPJPY,standard_00_50,short,base
1754413200.0,1754492400.0,-1.2008,short,GBPJPY,standard_00_50,short,base
1754510400.0,1754528400.0,-1.2361,short,GBPJPY,standard_00_50,short,base
1754582400.0,1754640000.0,-1.1693,short,GBPJPY,standard_00_50,short,base
1754953200.0,1754956800.0,-1.3371,short,GBPJPY,standard_00_50,short,base
1754978400.0,1754982000.0,-1.3121,short,GBPJPY,standard_00_50,short,base
1755003600.0,1755082800.0,-1.2087,short,GBPJPY,standard_00_50,short,base
1755478800.0,1755518400.0,-1.2439,short,GBPJPY,standard_00_50,short,base
