strategy,symbol,side,entry_ts,exit_ts,entry_price,exit_price,qty,pnl,pnl_pct_equity,fees,outcome,reason,signal_ts,signal_entry_price,initial_sl,tp_prices,signal_reason,initial_notional,initial_risk_usd
alt_trendline_touch_v1,SUIUSDT,short,1717081200000,1717382400000,1.01919612,1.04662463,27.33355118,-0.78359835,-0.007959,0.03387973,sl,att1_short_trendline tf=60 tl=1.0318 slope=-1.228%/d rsi=50.5  r2=0.988 pivots=3 age=10 entrydist=0.936 touchdist=0.167 reject=0.936 body=0.520 atrpct=1.302 anchors=1716958800000:1.0484|1716973200000:1.0477|1717041600000:1.0369+SL,1717081200000,1.01940000,1.04641535,0.986981581835|0.951861628824,att1_short_trendline tf=60 tl=1.0318 slope=-1.228%/d rsi=50.5  r2=0.988 pivots=3 age=10 entrydist=0.936 touchdist=0.167 reject=0.936 body=0.520 atrpct=1.302 anchors=1716958800000:1.0484|1716973200000:1.0477|1717041600000:1.0369,27.85824931,0.74399817
alt_trendline_touch_v1,ADAUSDT,short,1717387200000,1717396500000,0.45010996,0.45508678,66.63705020,-0.36783217,-0.003767,0.03619178,sl,att1_short_trendline tf=60 tl=0.4514 slope=-0.749%/d rsi=45.9  r2=1.000 pivots=3 age=12 entrydist=0.369 touchdist=-0.121 reject=0.369 body=0.458 atrpct=0.725 anchors=1717304400000:0.4545|1717329600000:0.4535|1717340400000:0.4531+SL,1717387200000,0.45020000,0.45499578,0.444445066908|0.438210556058,att1_short_trendline tf=60 tl=0.4514 slope=-0.749%/d rsi=45.9  r2=1.000 pivots=3 age=12 entrydist=0.369 touchdist=-0.121 reject=0.369 body=0.458 atrpct=0.725 anchors=1717304400000:0.4545|1717329600000:0.4535|1717340400000:0.4531,29.99400000,0.32557647
alt_trendline_touch_v1,SOLUSDT,short,1717383600000,1717403400000,164.24714400,166.96355087,0.18261505,-0.53234720,-0.005450,0.03629043,sl,att1_short_trendline tf=60 tl=165.3352 slope=-1.071%/d rsi=45.7  r2=0.905 pivots=3 age=14 entrydist=0.728 touchdist=-0.045 reject=0.728 body=0.304 atrpct=0.883 anchors=1717290000000:167.25|1717308000000:166.65|1717329600000:166.43+SL,1717383600000,164.28000000,166.93016484,161.099802198|157.654587912,att1_short_trendline tf=60 tl=165.3352 slope=-1.071%/d rsi=45.7  r2=0.905 pivots=3 age=14 entrydist=0.728 touchdist=-0.045 reject=0.728 body=0.304 atrpct=0.883 anchors=1717290000000:167.25|1717308000000:166.65|1717329600000:166.43,29.99400000,0.48995998
alt_trendline_touch_v1,DOTUSDT,short,1717401600000,1717426800000,7.13557260,7.05442008,4.20344683,0.30533217,0.003138,0.03578813,sl,att1_short_trendline tf=60 tl=7.1457 slope=0.296%/d rsi=73.4  r2=0.982 pivots=3 age=16 entrydist=0.137 touchdist=-0.542 reject=0.137 body=0.440 atrpct=0.888 anchors=1717275600000:7.115|1717304400000:7.124|1717340400000:7.131+TP1+TRAIL_SL,1717401600000,7.13700000,7.21534859,7.04298168618|6.94112851288,att1_short_trendline tf=60 tl=7.1457 slope=0.296%/d rsi=73.4  r2=0.982 pivots=3 age=16 entrydist=0.137 touchdist=-0.542 reject=0.137 body=0.440 atrpct=0.888 anchors=1717275600000:7.115|1717304400000:7.124|1717340400000:7.131,29.99400000,0.33533415
alt_trendline_touch_v1,ADAUSDT,short,1717624800000,1717704300000,0.46170764,0.45423317,64.96318753,0.44986423,0.004634,0.03570146,sl,att1_short_trendline tf=60 tl=0.4641 slope=-0.352%/d rsi=46.8  r2=0.798 pivots=3 age=14 entrydist=0.916 touchdist=0.276 reject=0.916 body=0.722 atrpct=0.541 anchors=1717524000000:0.4658|1717549200000:0.4657|1717570800000:0.4649+TP1+TRAIL_SL,1717624800000,0.46180000,0.46683976,0.455752283465|0.449200590551,att1_short_trendline tf=60 tl=0.4641 slope=-0.352%/d rsi=46.8  r2=0.798 pivots=3 age=14 entrydist=0.916 touchdist=0.276 reject=0.916 body=0.722 atrpct=0.541 anchors=1717524000000:0.4658|1717549200000:0.4657|1717570800000:0.4649,29.99400000,0.33339912
alt_trendline_touch_v1,DOTUSDT,short,1717646400000,1717704600000,7.21255720,7.07874403,4.15858054,0.52081391,0.005366,0.03565892,sl,att1_short_trendline tf=60 tl=7.2836 slope=-0.375%/d rsi=54.2  r2=0.760 pivots=3 age=3 entrydist=1.504 touchdist=0.489 reject=1.504 body=0.833 atrpct=0.642 anchors=1717570800000:7.304|1717610400000:7.3|1717632000000:7.283+TP1+TRAIL_SL,1717646400000,7.21400000,7.33455106,7.06933873158|6.91262235746,att1_short_trendline tf=60 tl=7.2836 slope=-0.375%/d rsi=54.2  r2=0.760 pivots=3 age=3 entrydist=1.504 touchdist=0.489 reject=1.504 body=0.833 atrpct=0.642 anchors=1717570800000:7.304|1717610400000:7.3|1717632000000:7.283,29.99400000,0.50732128
alt_trendline_touch_v1,LINKUSDT,short,1717941600000,1717964100000,16.01079720,16.23162061,1.87336081,-0.44992294,-0.004589,0.03624101,sl,att1_short_trendline tf=60 tl=16.1179 slope=0.454%/d rsi=55.3  r2=0.987 pivots=3 age=4 entrydist=1.035 touchdist=0.148 reject=1.035 body=0.439 atrpct=0.627 anchors=1717894800000:16.083|1717898400000:16.083|1717923600000:16.106+SL,1717941600000,16.01400000,16.22837494,15.7567500752|15.4780626566,att1_short_trendline tf=60 tl=16.1179 slope=0.454%/d rsi=55.3  r2=0.987 pivots=3 age=4 entrydist=1.035 touchdist=0.148 reject=1.035 body=0.439 atrpct=0.627 anchors=1717894800000:16.083|1717898400000:16.083|1717923600000:16.106,29.99400000,0.40760161
alt_trendline_touch_v1,DOTUSDT,short,1718038800000,1718070600000,6.53469280,6.38857662,4.58996328,0.63507749,0.006507,0.03559040,sl,att1_short_trendline tf=60 tl=6.5476 slope=0.494%/d rsi=53.4  r2=0.580 pivots=3 age=6 entrydist=0.179 touchdist=-0.144 reject=0.179 body=0.206 atrpct=0.997 anchors=1717923600000:6.5|1717981200000:6.544|1718013600000:6.529+TP1+TP2,1718038800000,6.53600000,6.61930579,6.43603305019|6.32773552124,att1_short_trendline tf=60 tl=6.5476 slope=0.494%/d rsi=53.4  r2=0.580 pivots=3 age=6 entrydist=0.179 touchdist=-0.144 reject=0.179 body=0.206 atrpct=0.997 anchors=1717923600000:6.5|1717981200000:6.544|1718013600000:6.529,29.99400000,0.38837052
alt_trendline_touch_v1,SUIUSDT,short,1718190000000,1718195400000,0.99750046,1.01959238,30.06915907,-0.70067691,-0.007133,0.03639137,sl,att1_short_trendline tf=60 tl=1.0050 slope=-0.753%/d rsi=45.9  r2=0.976 pivots=3 age=4 entrydist=0.562 touchdist=0.018 reject=0.562 body=0.214 atrpct=1.308 anchors=1718132400000:1.0095|1718143200000:1.0091|1718172000000:1.0062+SL,1718190000000,0.99770000,1.01938851,0.971673793814|0.943478737113,att1_short_trendline tf=60 tl=1.0050 slope=-0.753%/d rsi=45.9  r2=0.976 pivots=3 age=4 entrydist=0.562 touchdist=0.018 reject=0.562 body=0.214 atrpct=1.308 anchors=1718132400000:1.0095|1718143200000:1.0091|1718172000000:1.0062,29.99400000,0.65815511
alt_trendline_touch_v1,DOTUSDT,short,1718348400000,1718364300000,6.38472280,6.48363694,4.69777639,-0.50094814,-0.005137,0.03627161,sl,att1_short_trendline tf=60 tl=6.4202 slope=-2.738%/d rsi=45.7  r2=0.956 pivots=3 age=11 entrydist=0.605 touchdist=0.074 reject=0.605 body=0.833 atrpct=0.885 anchors=1718254800000:6.596|1718280000000:6.564|1718305200000:6.494+SL,1718348400000,6.38600000,6.48234048,6.27039142857|6.14514880952,att1_short_trendline tf=60 tl=6.4202 slope=-2.738%/d rsi=45.7  r2=0.956 pivots=3 age=11 entrydist=0.605 touchdist=0.074 reject=0.605 body=0.833 atrpct=0.885 anchors=1718254800000:6.596|1718280000000:6.564|1718305200000:6.494,29.99400000,0.45858601
alt_trendline_touch_v1,ADAUSDT,short,1718370000000,1718375700000,0.42181562,0.41621676,71.10689737,0.36236337,0.003735,0.03575393,sl,att1_short_trendline tf=60 tl=0.4238 slope=-0.773%/d rsi=49.1  r2=1.000 pivots=3 age=4 entrydist=0.665 touchdist=-0.089 reject=0.665 body=0.214 atrpct=0.660 anchors=1718301600000:0.4262|1718341200000:0.4247|1718352000000:0.4243+TP1+TRAIL_SL,1718370000000,0.42190000,0.42681735,0.415999176161|0.409606617003,att1_short_trendline tf=60 tl=0.4238 slope=-0.773%/d rsi=49.1  r2=1.000 pivots=3 age=4 entrydist=0.665 touchdist=-0.089 reject=0.665 body=0.214 atrpct=0.660 anchors=1718301600000:0.4262|1718341200000:0.4247|1718352000000:0.4243,29.99400000,0.35565773
alt_trendline_touch_v1,LINKUSDT,short,1718348400000,1718381100000,15.31493640,14.89355718,1.95848022,0.78976522,0.008097,0.03549764,sl,att1_short_trendline tf=60 tl=15.4090 slope=-1.521%/d rsi=50.6  r2=0.667 pivots=3 age=3 entrydist=0.675 touchdist=0.052 reject=0.675 body=0.809 atrpct=0.881 anchors=1718287200000:15.6|1718301600000:15.474|1718334000000:15.454+TP1+TP2,1718348400000,15.31800000,15.55745150,15.0306581955|14.7193712406,att1_short_trendline tf=60 tl=15.4090 slope=-1.521%/d rsi=50.6  r2=0.667 pivots=3 age=3 entrydist=0.675 touchdist=0.052 reject=0.675 body=0.809 atrpct=0.881 anchors=1718287200000:15.6|1718301600000:15.474|1718334000000:15.454,29.99400000,0.47496103
alt_trendline_touch_v1,SOLUSDT,short,1718445600000,1718467500000,143.35132400,145.45904452,0.20923420,-0.47726463,-0.004861,0.03625740,sl,att1_short_trendline tf=60 tl=143.9198 slope=-3.493%/d rsi=60.4  r2=0.708 pivots=3 age=4 entrydist=0.393 touchdist=-0.219 reject=0.393 body=0.389 atrpct=0.957 anchors=1718366400000:148.92|1718398800000:145.11|1718427600000:145.45+SL,1718445600000,143.38000000,145.42995853,140.92004977|138.255103687,att1_short_trendline tf=60 tl=143.9198 slope=-3.493%/d rsi=60.4  r2=0.708 pivots=3 age=4 entrydist=0.393 touchdist=-0.219 reject=0.393 body=0.389 atrpct=0.957 anchors=1718366400000:148.92|1718398800000:145.11|1718427600000:145.45,29.99400000,0.43492144
alt_trendline_touch_v1,ADAUSDT,short,1718445600000,1718541000000,0.41031792,0.41554762,73.09941520,-0.41850994,-0.004263,0.03622217,sl,att1_short_trendline tf=60 tl=0.4123 slope=-2.762%/d rsi=63.6  r2=0.646 pivots=3 age=3 entrydist=0.642 touchdist=0.023 reject=0.642 body=0.565 atrpct=0.708 anchors=1718366400000:0.424|1718398800000:0.4143|1718431200000:0.4155+SL,1718445600000,0.41040000,0.41546452,0.404322571429|0.397738690476,att1_short_trendline tf=60 tl=0.4123 slope=-2.762%/d rsi=63.6  r2=0.646 pivots=3 age=3 entrydist=0.642 touchdist=0.023 reject=0.642 body=0.565 atrpct=0.708 anchors=1718366400000:0.424|1718398800000:0.4143|1718431200000:0.4155,29.99400000,0.37621373
alt_trendline_touch_v1,SOLUSDT,short,1718539200000,1718550600000,144.91101200,146.89359233,0.20698220,-0.44659785,-0.004572,0.03623902,sl,att1_short_trendline tf=60 tl=145.8719 slope=0.208%/d rsi=48.0  r2=0.556 pivots=3 age=12 entrydist=1.033 touchdist=0.368 reject=1.033 body=0.589 atrpct=0.622 anchors=1718427600000:145.45|1718467200000:145.75|1718492400000:145.65+SL,1718539200000,144.94000000,146.86421949,142.630936611|140.129451272,att1_short_trendline tf=60 tl=145.8719 slope=0.208%/d rsi=48.0  r2=0.556 pivots=3 age=12 entrydist=1.033 touchdist=0.368 reject=1.033 body=0.589 atrpct=0.622 anchors=1718427600000:145.45|1718467200000:145.75|1718492400000:145.65,29.99400000,0.40427918
alt_trendline_touch_v1,LTCUSDT,short,1718654400000,1718670600000,77.42451200,76.17077333,0.38739669,0.44999283,0.004647,0.03570138,sl,att1_short_trendline tf=60 tl=77.6613 slope=-2.015%/d rsi=45.2  r2=0.898 pivots=3 age=5 entrydist=0.268 touchdist=-0.435 reject=0.268 body=0.765 atrpct=1.064 anchors=1718546400000:79.37|1718582400000:79.2|1718632800000:77.86+TP1+TRAIL_SL,1718654400000,77.44000000,78.56797575,76.0864290957|74.620060616,att1_short_trendline tf=60 tl=77.6613 slope=-2.015%/d rsi=45.2  r2=0.898 pivots=3 age=5 entrydist=0.268 touchdist=-0.435 reject=0.268 body=0.765 atrpct=1.064 anchors=1718546400000:79.37|1718582400000:79.2|1718632800000:77.86,29.99400000,0.44297408
alt_trendline_touch_v1,LINKUSDT,short,1718658000000,1718673900000,14.60607820,14.13433257,2.05352865,0.93333161,0.009639,0.03541155,sl,att1_short_trendline tf=60 tl=14.6837 slope=-3.204%/d rsi=47.1  r2=0.671 pivots=3 age=15 entrydist=0.326 touchdist=-0.045 reject=0.326 body=0.460 atrpct=1.568 anchors=1718550000000:15.194|1718575200000:15.223|1718600400000:14.921+TP1+TRAIL_SL,1718658000000,14.60900000,14.93556667,14.21712|13.7925833333,att1_short_trendline tf=60 tl=14.6837 slope=-3.204%/d rsi=47.1  r2=0.671 pivots=3 age=15 entrydist=0.326 touchdist=-0.045 reject=0.326 body=0.460 atrpct=1.568 anchors=1718550000000:15.194|1718575200000:15.223|1718600400000:14.921,29.99400000,0.67661401
alt_trendline_touch_v1,SOLUSDT,short,1718892000000,1718901300000,134.83302800,132.92450791,0.22245291,0.38881779,0.003958,0.03573807,sl,att1_short_trendline tf=60 tl=135.3122 slope=-3.033%/d rsi=47.7  r2=0.926 pivots=3 age=12 entrydist=0.218 touchdist=-1.500 reject=0.218 body=0.898 atrpct=1.536 anchors=1718794800000:139.52|1718816400000:139.11|1718845200000:137.19+TRAIL_SL,1718892000000,134.86000000,137.59073359,131.583119691|128.033166023,att1_short_trendline tf=60 tl=135.3122 slope=-3.033%/d rsi=47.7  r2=0.926 pivots=3 age=12 entrydist=0.218 touchdist=-1.500 reject=0.218 body=0.898 atrpct=1.536 anchors=1718794800000:139.52|1718816400000:139.11|1718845200000:137.19,29.99400000,0.61345964
alt_trendline_touch_v1,SUIUSDT,short,1718974800000,1719133500000,0.88952206,0.92716106,19.83822201,-0.76831476,-0.007792,0.02162386,sl,att1_short_trendline tf=60 tl=0.9092 slope=-1.367%/d rsi=47.6  r2=0.644 pivots=3 age=8 entrydist=1.205 touchdist=0.080 reject=1.205 body=0.728 atrpct=1.818 anchors=1718881200000:0.9236|1718913600000:0.9136|1718942400000:0.9152+SL,1718974800000,0.88970000,0.92697567,0.844969198157|0.796510829493,att1_short_trendline tf=60 tl=0.9092 slope=-1.367%/d rsi=47.6  r2=0.644 pivots=3 age=8 entrydist=1.205 touchdist=0.080 reject=1.205 body=0.728 atrpct=1.818 anchors=1718881200000:0.9236|1718913600000:0.9136|1718942400000:0.9152,17.64653611,0.74301299
alt_trendline_touch_v1,DOTUSDT,short,1718974800000,1719136200000,5.66086760,5.81403016,4.90236439,-0.78461114,-0.007956,0.03375248,sl,att1_short_trendline tf=60 tl=5.7333 slope=-0.044%/d rsi=49.9  r2=0.992 pivots=3 age=7 entrydist=0.985 touchdist=0.280 reject=0.985 body=0.413 atrpct=1.278 anchors=1718910000000:5.735|1718913600000:5.735|1718946000000:5.734+SL,1718974800000,5.66200000,5.81286758,5.4809589011|5.28483104396,att1_short_trendline tf=60 tl=5.7333 slope=-0.044%/d rsi=49.9  r2=0.992 pivots=3 age=7 entrydist=0.985 touchdist=0.280 reject=0.985 body=0.413 atrpct=1.278 anchors=1718910000000:5.735|1718913600000:5.735|1718946000000:5.734,27.75163575,0.74515930
alt_trendline_touch_v1,BTCUSDT,short,1719018000000,1719186300000,64006.99604000,63215.46936872,0.00046861,0.33514312,0.003399,0.03577025,sl,att1_short_trendline tf=60 tl=64270.6838 slope=-0.806%/d rsi=53.2  r2=0.587 pivots=3 age=4 entrydist=0.574 touchdist=0.296 reject=0.574 body=0.373 atrpct=0.682 anchors=1718949600000:64720.1|1718978400000:64339.8|1719000000000:64440+TP1+TRAIL_SL,1719018000000,64019.80000000,64751.23449807,63142.0786023|62191.2137548,att1_short_trendline tf=60 tl=64270.6838 slope=-0.806%/d rsi=53.2  r2=0.587 pivots=3 age=4 entrydist=0.574 touchdist=0.296 reject=0.574 body=0.373 atrpct=0.682 anchors=1718949600000:64720.1|1718978400000:64339.8|1719000000000:64440,29.99400000,0.34875388
alt_trendline_touch_v1,SOLUSDT,short,1719259200000,1719271200000,127.41451200,131.74978324,0.17053460,-0.76583165,-0.007863,0.02651789,sl,att1_short_trendline tf=60 tl=128.8328 slope=-3.151%/d rsi=62.3  r2=0.982 pivots=3 age=5 entrydist=0.530 touchdist=-0.574 reject=0.530 body=0.749 atrpct=2.062 anchors=1719133200000:134.77|1719169200000:132.47|1719237600000:129.8+SL,1719259200000,127.44000000,131.72343856,122.299873733|116.73140361,att1_short_trendline tf=60 tl=128.8328 slope=-3.151%/d rsi=62.3  r2=0.982 pivots=3 age=5 entrydist=0.530 touchdist=-0.574 reject=0.530 body=0.749 atrpct=2.062 anchors=1719133200000:134.77|1719169200000:132.47|1719237600000:129.8,21.72858320,0.73482108
alt_trendline_touch_v1,BTCUSDT,short,1719302400000,1719325500000,60628.17194000,61819.08709477,0.00049472,-0.62551645,-0.006473,0.03634630,sl,att1_short_trendline tf=60 tl=61133.7300 slope=-2.500%/d rsi=54.7  r2=0.627 pivots=3 age=4 entrydist=0.807 touchdist=-0.153 reject=0.807 body=0.731 atrpct=1.009 anchors=1719216000000:62951.7|1719237600000:61673.3|1719284400000:61555+SL,1719302400000,60640.30000000,61806.72574962,59240.5891005|57724.2356259,att1_short_trendline tf=60 tl=61133.7300 slope=-2.500%/d rsi=54.7  r2=0.627 pivots=3 age=4 entrydist=0.807 touchdist=-0.153 reject=0.807 body=0.731 atrpct=1.009 anchors=1719216000000:62951.7|1719237600000:61673.3|1719284400000:61555,29.99400000,0.58305474
alt_trendline_touch_v1,SUIUSDT,short,1719370800000,1719380400000,0.87782440,0.85852276,31.62420300,0.57745268,0.006015,0.03294636,sl,att1_short_trendline tf=60 tl=0.8877 slope=-2.383%/d rsi=48.8  r2=0.783 pivots=3 age=7 entrydist=0.823 touchdist=-0.224 reject=0.823 body=0.629 atrpct=1.349 anchors=1719284400000:0.907|1719331200000:0.9007|1719342000000:0.8904+TRAIL_SL,1719370800000,0.87800000,0.90076862,0.850677658986|0.821078456221,att1_short_trendline tf=60 tl=0.8877 slope=-2.383%/d rsi=48.8  r2=0.783 pivots=3 age=7 entrydist=0.823 touchdist=-0.224 reject=0.823 body=0.629 atrpct=1.349 anchors=1719284400000:0.907|1719331200000:0.9007|1719342000000:0.8904,27.76049703,0.72559259
alt_trendline_touch_v1,ETHUSDT,short,1719414000000,1719422100000,3376.12464000,3332.86094872,0.00888415,0.34859897,0.003609,0.03576218,sl,att1_short_trendline tf=60 tl=3394.8657 slope=-1.413%/d rsi=46.8  r2=0.806 pivots=3 age=7 entrydist=0.882 touchdist=-0.058 reject=0.882 body=0.395 atrpct=0.607 anchors=1719342000000:3429.84|1719367200000:3425.48|1719385200000:3404.85+TP1+TRAIL_SL,1719414000000,3376.80000000,3417.39525950,3328.0856886|3275.31185125,att1_short_trendline tf=60 tl=3394.8657 slope=-1.413%/d rsi=46.8  r2=0.806 pivots=3 age=7 entrydist=0.882 touchdist=-0.058 reject=0.882 body=0.395 atrpct=0.607 anchors=1719342000000:3429.84|1719367200000:3425.48|1719385200000:3404.85,29.99400000,0.36665440
alt_trendline_touch_v1,SUIUSDT,short,1719478800000,1719491100000,0.83363324,0.84812305,35.97985128,-0.55764668,-0.005754,0.03630560,sl,att1_short_trendline tf=60 tl=0.8386 slope=-1.311%/d rsi=56.3  r2=0.900 pivots=3 age=4 entrydist=0.569 touchdist=0.392 reject=0.569 body=0.255 atrpct=1.017 anchors=1719435600000:0.8439|1719450000000:0.8412|1719460800000:0.8408+SL,1719478800000,0.83380000,0.84795346,0.816815853282|0.798416361004,att1_short_trendline tf=60 tl=0.8386 slope=-1.311%/d rsi=56.3  r2=0.900 pivots=3 age=4 entrydist=0.569 touchdist=0.392 reject=0.569 body=0.255 atrpct=1.017 anchors=1719435600000:0.8439|1719450000000:0.8412|1719460800000:0.8408,29.99400000,0.51523923
alt_trendline_touch_v1,LTCUSDT,short,1719435600000,1719495000000,71.29573800,72.42655515,0.42069836,-0.51201116,-0.005282,0.03627824,sl,att1_short_trendline tf=60 tl=71.8189 slope=-0.194%/d rsi=52.9  r2=0.954 pivots=3 age=8 entrydist=0.944 touchdist=0.239 reject=0.944 body=0.340 atrpct=0.756 anchors=1719342000000:71.97|1719367200000:71.91|1719403200000:71.87+SL,1719435600000,71.31000000,72.41207273,69.9875127202|68.554818167,att1_short_trendline tf=60 tl=71.8189 slope=-0.194%/d rsi=52.9  r2=0.954 pivots=3 age=8 entrydist=0.944 touchdist=0.239 reject=0.944 body=0.340 atrpct=0.756 anchors=1719342000000:71.97|1719367200000:71.91|1719403200000:71.87,29.99400000,0.46964019
alt_trendline_touch_v1,ADAUSDT,short,1719536400000,1719591000000,0.39022194,0.39645956,76.86395081,-0.51572891,-0.005380,0.03628047,sl,att1_short_trendline tf=60 tl=0.3924 slope=-0.809%/d rsi=72.7  r2=0.987 pivots=3 age=3 entrydist=0.599 touchdist=0.124 reject=0.599 body=0.310 atrpct=0.917 anchors=1719493200000:0.3939|1719518400000:0.3929|1719522000000:0.3929+SL,1719536400000,0.39030000,0.39638029,0.383003654135|0.375099279449,att1_short_trendline tf=60 tl=0.3924 slope=-0.809%/d rsi=72.7  r2=0.987 pivots=3 age=3 entrydist=0.599 touchdist=0.124 reject=0.599 body=0.310 atrpct=0.917 anchors=1719493200000:0.3939|1719518400000:0.3929|1719522000000:0.3929,29.99400000,0.47335497
alt_trendline_touch_v1,ADAUSDT,short,1719752400000,1719779100000,0.38432312,0.38868596,78.04370447,-0.37668917,-0.003951,0.03619710,sl,att1_short_trendline tf=60 tl=0.3856 slope=-2.627%/d rsi=48.9  r2=0.625 pivots=3 age=4 entrydist=0.450 touchdist=-0.102 reject=0.450 body=0.259 atrpct=0.706 anchors=1719658800000:0.3984|1719691200000:0.3884|1719734400000:0.389+SL,1719752400000,0.38440000,0.38860824,0.37935011583|0.373879407979,att1_short_trendline tf=60 tl=0.3856 slope=-2.627%/d rsi=48.9  r2=0.625 pivots=3 age=4 entrydist=0.450 touchdist=-0.102 reject=0.450 body=0.259 atrpct=0.706 anchors=1719658800000:0.3984|1719691200000:0.3884|1719734400000:0.389,29.99400000,0.33442639
alt_trendline_touch_v1,SUIUSDT,short,1719752400000,1719786000000,0.79384120,0.81290797,37.78337531,-0.75683191,-0.007939,0.03642504,sl,att1_short_trendline tf=60 tl=0.8044 slope=0.103%/d rsi=60.7  r2=0.581 pivots=3 age=4 entrydist=1.362 touchdist=0.443 reject=1.362 body=0.631 atrpct=0.959 anchors=1719658800000:0.8038|1719673200000:0.8033|1719734400000:0.8043+SL,1719752400000,0.79400000,0.81274542,0.771505496745|0.747136451551,att1_short_trendline tf=60 tl=0.8044 slope=0.103%/d rsi=60.7  r2=0.581 pivots=3 age=4 entrydist=1.362 touchdist=0.443 reject=1.362 body=0.631 atrpct=0.959 anchors=1719658800000:0.8038|1719673200000:0.8033|1719734400000:0.8043,29.99400000,0.71426522
alt_trendline_touch_v1,SUIUSDT,short,1719903600000,1719927600000,0.81433710,0.83180279,36.83241252,-0.67968233,-0.007214,0.03637878,sl,att1_short_trendline tf=60 tl=0.8236 slope=-1.146%/d rsi=51.7  r2=0.982 pivots=3 age=10 entrydist=1.254 touchdist=0.471 reject=1.254 body=0.672 atrpct=0.894 anchors=1719795600000:0.8353|1719817200000:0.832|1719864000000:0.8277+SL,1719903600000,0.81450000,0.83163646,0.793936243311|0.771658840232,att1_short_trendline tf=60 tl=0.8236 slope=-1.146%/d rsi=51.7  r2=0.982 pivots=3 age=10 entrydist=1.254 touchdist=0.471 reject=1.254 body=0.672 atrpct=0.894 anchors=1719795600000:0.8353|1719817200000:0.832|1719864000000:0.8277,29.99400000,0.63717731
alt_trendline_touch_v1,SUIUSDT,short,1719993600000,1720010700000,0.81243748,0.78828096,32.11756852,0.74500182,0.007965,0.03084671,sl,att1_short_trendline tf=60 tl=0.8240 slope=-1.908%/d rsi=51.8  r2=0.763 pivots=3 age=7 entrydist=1.208 touchdist=0.489 reject=1.208 body=0.580 atrpct=1.165 anchors=1719925200000:0.8367|1719946800000:0.8295|1719964800000:0.8298+TP1+TRAIL_SL,1719993600000,0.81260000,0.83444148,0.78639021978|0.757996291209,att1_short_trendline tf=60 tl=0.8240 slope=-1.908%/d rsi=51.8  r2=0.763 pivots=3 age=7 entrydist=1.208 touchdist=0.489 reject=1.208 body=0.580 atrpct=1.165 anchors=1719925200000:0.8367|1719946800000:0.8295|1719964800000:0.8298,26.09351643,0.70671509
alt_trendline_touch_v1,BTCUSDT,short,1720242000000,1720273500000,56027.29230000,57057.58114835,0.00053535,-0.58788499,-0.006236,0.03632374,sl,att1_short_trendline tf=60 tl=56475.2483 slope=-3.243%/d rsi=55.8  r2=0.945 pivots=3 age=4 entrydist=0.841 touchdist=0.149 reject=0.841 body=0.920 atrpct=0.926 anchors=1720130400000:58820.7|1720198800000:57035.1|1720224000000:56977.8+SL,1720242000000,56038.50000000,57046.17191397,54829.2937032|53519.3202151,att1_short_trendline tf=60 tl=56475.2483 slope=-3.243%/d rsi=55.8  r2=0.945 pivots=3 age=4 entrydist=0.841 touchdist=0.149 reject=0.841 body=0.920 atrpct=0.926 anchors=1720130400000:58820.7|1720198800000:57035.1|1720224000000:56977.8,29.99400000,0.54545337
alt_trendline_touch_v1,ADAUSDT,short,1720548000000,1720584300000,0.37422514,0.38083368,80.14961261,-0.56598220,-0.006041,0.03631060,sl,att1_short_trendline tf=60 tl=0.3766 slope=-0.736%/d rsi=62.7  r2=0.771 pivots=3 age=3 entrydist=0.596 touchdist=-0.008 reject=0.596 body=0.368 atrpct=1.017 anchors=1720443600000:0.38|1720512000000:0.3767|1720533600000:0.3776+SL,1720548000000,0.37430000,0.38075752,0.366550970646|0.358156188845,att1_short_trendline tf=60 tl=0.3766 slope=-0.736%/d rsi=62.7  r2=0.771 pivots=3 age=3 entrydist=0.596 touchdist=-0.008 reject=0.596 body=0.368 atrpct=1.017 anchors=1720443600000:0.38|1720512000000:0.3767|1720533600000:0.3776,29.99400000,0.52356808
alt_trendline_touch_v1,ETHUSDT,short,1720591200000,1720692000000,3100.97968000,3152.57086798,0.00967243,-0.53530421,-0.005748,0.03629221,sl,att1_short_trendline tf=60 tl=3120.6447 slope=0.413%/d rsi=58.5  r2=0.721 pivots=3 age=15 entrydist=0.669 touchdist=-0.060 reject=0.669 body=0.628 atrpct=0.917 anchors=1720429200000:3096|1720512000000:3115|1720533600000:3108.22+SL,1720591200000,3101.60000000,3151.94047988,3041.19142414|2975.74880029,att1_short_trendline tf=60 tl=3120.6447 slope=0.413%/d rsi=58.5  r2=0.721 pivots=3 age=15 entrydist=0.669 touchdist=-0.060 reject=0.669 body=0.628 atrpct=0.917 anchors=1720429200000:3096|1720512000000:3115|1720533600000:3108.22,29.99400000,0.49291462
