symbol,setup,tp_rr,sl_atr,max_hold,coverage_ok,coverage_reasons,cost_ok,fee_r,cost_reason,skip_reason,trades,net_r,pf,win_rate,folds_positive,min_fold_trades,preflight_go,preflight_reasons
USDJPY,session_breakout_retest,2.0,1.0,72,True,,False,0.3215,fee_r_0.32_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.32_exceeds_0.25
USDJPY,session_breakout_retest,2.0,1.3,24,True,,True,0.2473,,,29,2.578,1.144,0.448,3,7,False,too_few_total_29<30
USDJPY,session_breakout_retest,2.0,1.3,72,True,,True,0.2473,,,29,0.259,1.013,0.379,2,7,False,too_few_total_29<30
USDJPY,session_breakout_retest,2.5,0.8,24,True,,False,0.4019,fee_r_0.40_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.40_exceeds_0.25
USDJPY,session_breakout_retest,2.5,0.8,72,True,,False,0.4019,fee_r_0.40_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.40_exceeds_0.25
USDJPY,session_breakout_retest,2.5,1.0,24,True,,False,0.3215,fee_r_0.32_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.32_exceeds_0.25
USDJPY,session_breakout_retest,2.5,1.0,72,True,,False,0.3215,fee_r_0.32_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.32_exceeds_0.25
USDJPY,session_breakout_retest,2.5,1.3,24,True,,True,0.2473,,,29,4.078,1.214,0.414,3,7,False,too_few_total_29<30
USDJPY,session_breakout_retest,2.5,1.3,72,True,,True,0.2473,,,29,2.259,1.106,0.345,3,7,False,too_few_total_29<30
USDJPY,trend_pullback,1.5,0.8,24,True,,False,0.4019,fee_r_0.40_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.40_exceeds_0.25
USDJPY,trend_pullback,1.5,0.8,72,True,,False,0.4019,fee_r_0.40_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.40_exceeds_0.25
