tag,market,event,side,tp_rr,sl_atr,max_hold,buffer_atr,cooldown_bars,symbol,trades,net_r,pf,win_rate
choch_short_rr2.0_sl1.0_h6_b0.1_cd10,fx,choch,short,2.0,1.0,6,0.1,10,XAUUSD,130,1.269,1.0166268574191293,0.3846
choch_short_rr2.0_sl1.0_h6_b0.1_cd20,fx,choch,short,2.0,1.0,6,0.1,20,XAUUSD,114,2.1064,1.0320345530309942,0.386
choch_short_rr2.0_sl1.0_h6_b0.2_cd0,fx,choch,short,2.0,1.0,6,0.2,0,XAUUSD,145,-7.4232,0.9143741046031186,0.3655
choch_short_rr2.0_sl1.0_h6_b0.2_cd5,fx,choch,short,2.0,1.0,6,0.2,5,XAUUSD,120,-9.4631,0.8706428012926015,0.3583
choch_short_rr2.0_sl1.0_h6_b0.2_cd10,fx,choch,short,2.0,1.0,6,0.2,10,XAUUSD,115,-7.2875,0.8963919519116486,0.3652
choch_short_rr2.0_sl1.0_h6_b0.2_cd20,fx,choch,short,2.0,1.0,6,0.2,20,XAUUSD,103,-10.8925,0.8303377979505024,0.3495
choch_short_rr2.0_sl1.0_h12_b0.1_cd0,fx,choch,short,2.0,1.0,12,0.1,0,XAUUSD,163,-5.947,0.9453514251635231,0.3742
choch_short_rr2.0_sl1.0_h12_b0.1_cd5,fx,choch,short,2.0,1.0,12,0.1,5,XAUUSD,137,-6.0572,0.9348384084615832,0.365
choch_short_rr2.0_sl1.0_h12_b0.1_cd10,fx,choch,short,2.0,1.0,12,0.1,10,XAUUSD,129,-4.3701,0.9499989702540728,0.3643
choch_short_rr2.0_sl1.0_h12_b0.1_cd20,fx,choch,short,2.0,1.0,12,0.1,20,XAUUSD,113,-5.2082,0.9323180565320055,0.3628
choch_short_rr2.0_sl1.0_h12_b0.2_cd0,fx,choch,short,2.0,1.0,12,0.2,0,XAUUSD,143,-7.5428,0.9221516158896244,0.3636
choch_short_rr2.0_sl1.0_h12_b0.2_cd5,fx,choch,short,2.0,1.0,12,0.2,5,XAUUSD,120,-9.2153,0.8885784205855397,0.35
choch_short_rr2.0_sl1.0_h12_b0.2_cd10,fx,choch,short,2.0,1.0,12,0.2,10,XAUUSD,115,-10.8248,0.8654415091712785,0.3391
choch_short_rr2.0_sl1.0_h12_b0.2_cd20,fx,choch,short,2.0,1.0,12,0.2,20,XAUUSD,102,-14.9959,0.7954746626114116,0.3235
choch_short_rr2.5_sl0.8_h6_b0.1_cd0,fx,choch,short,2.5,0.8,6,0.1,0,XAUUSD,173,-11.5996,0.9046414889594055,0.3121
choch_short_rr2.5_sl0.8_h6_b0.1_cd5,fx,choch,short,2.5,0.8,6,0.1,5,XAUUSD,137,-17.4146,0.8248576149715734,0.2993
choch_short_rr2.5_sl0.8_h6_b0.1_cd10,fx,choch,short,2.5,0.8,6,0.1,10,XAUUSD,131,-12.7613,0.8642058072706338,0.3053
choch_short_rr2.5_sl0.8_h6_b0.1_cd20,fx,choch,short,2.5,0.8,6,0.1,20,XAUUSD,114,-13.0129,0.8420931285167707,0.307
choch_short_rr2.5_sl0.8_h6_b0.2_cd0,fx,choch,short,2.5,0.8,6,0.2,0,XAUUSD,151,-19.6289,0.8203810733449974,0.298
choch_short_rr2.5_sl0.8_h6_b0.2_cd5,fx,choch,short,2.5,0.8,6,0.2,5,XAUUSD,120,-21.653,0.7554634765000773,0.2917
choch_short_rr2.5_sl0.8_h6_b0.2_cd10,fx,choch,short,2.5,0.8,6,0.2,10,XAUUSD,116,-19.1672,0.7751880157825352,0.2931
choch_short_rr2.5_sl0.8_h6_b0.2_cd20,fx,choch,short,2.5,0.8,6,0.2,20,XAUUSD,103,-23.9716,0.6935839718172313,0.2816
choch_short_rr2.5_sl0.8_h12_b0.1_cd0,fx,choch,short,2.5,0.8,12,0.1,0,XAUUSD,172,-17.8618,0.8659877195299089,0.3081
choch_short_rr2.5_sl0.8_h12_b0.1_cd5,fx,choch,short,2.5,0.8,12,0.1,5,XAUUSD,137,-21.985,0.8001221904825978,0.2847
choch_short_rr2.5_sl0.8_h12_b0.1_cd10,fx,choch,short,2.5,0.8,12,0.1,10,XAUUSD,130,-20.1477,0.8070243493152653,0.2846
choch_short_rr2.5_sl0.8_h12_b0.1_cd20,fx,choch,short,2.5,0.8,12,0.1,20,XAUUSD,114,-16.5843,0.8186241539173259,0.2895
choch_short_rr2.5_sl0.8_h12_b0.2_cd0,fx,choch,short,2.5,0.8,12,0.2,0,XAUUSD,150,-21.8907,0.8143993990429454,0.2933
choch_short_rr2.5_sl0.8_h12_b0.2_cd5,fx,choch,short,2.5,0.8,12,0.2,5,XAUUSD,120,-22.7571,0.7641998091391471,0.275
choch_short_rr2.5_sl0.8_h12_b0.2_cd10,fx,choch,short,2.5,0.8,12,0.2,10,XAUUSD,116,-24.2906,0.7423953354451658,0.2672
choch_short_rr2.5_sl0.8_h12_b0.2_cd20,fx,choch,short,2.5,0.8,12,0.2,20,XAUUSD,103,-24.0674,0.715690791261184,0.2621
choch_short_rr2.5_sl1.0_h6_b0.1_cd0,fx,choch,short,2.5,1.0,6,0.1,0,XAUUSD,161,-8.1083,0.9169977387122433,0.3478
choch_short_rr2.5_sl1.0_h6_b0.1_cd5,fx,choch,short,2.5,1.0,6,0.1,5,XAUUSD,137,-4.2894,0.948382857823618,0.3504
choch_short_rr2.5_sl1.0_h6_b0.1_cd10,fx,choch,short,2.5,1.0,6,0.1,10,XAUUSD,130,-0.7215,0.990891704065595,0.3538
choch_short_rr2.5_sl1.0_h6_b0.1_cd20,fx,choch,short,2.5,1.0,6,0.1,20,XAUUSD,113,-1.2749,0.9811226605069888,0.354
choch_short_rr2.5_sl1.0_h6_b0.2_cd0,fx,choch,short,2.5,1.0,6,0.2,0,XAUUSD,142,-11.9605,0.8656158323998367,0.331
choch_short_rr2.5_sl1.0_h6_b0.2_cd5,fx,choch,short,2.5,1.0,6,0.2,5,XAUUSD,120,-6.7936,0.9087064552932276,0.3417
choch_short_rr2.5_sl1.0_h6_b0.2_cd10,fx,choch,short,2.5,1.0,6,0.2,10,XAUUSD,115,-4.2352,0.9408469313786971,0.3478
choch_short_rr2.5_sl1.0_h6_b0.2_cd20,fx,choch,short,2.5,1.0,6,0.2,20,XAUUSD,103,-10.3402,0.8420407814094456,0.3301
choch_short_rr2.5_sl1.0_h12_b0.1_cd0,fx,choch,short,2.5,1.0,12,0.1,0,XAUUSD,158,-13.7381,0.8789987035040621,0.3228
choch_short_rr2.5_sl1.0_h12_b0.1_cd5,fx,choch,short,2.5,1.0,12,0.1,5,XAUUSD,136,-5.655,0.94162321527562,0.3309
choch_short_rr2.5_sl1.0_h12_b0.1_cd10,fx,choch,short,2.5,1.0,12,0.1,10,XAUUSD,129,-4.8263,0.9477684465704205,0.3256
choch_short_rr2.5_sl1.0_h12_b0.1_cd20,fx,choch,short,2.5,1.0,12,0.1,20,XAUUSD,111,-6.4834,0.9187257668427102,0.3243
choch_short_rr2.5_sl1.0_h12_b0.2_cd0,fx,choch,short,2.5,1.0,12,0.2,0,XAUUSD,139,-12.8939,0.8716221396276873,0.3165
choch_short_rr2.5_sl1.0_h12_b0.2_cd5,fx,choch,short,2.5,1.0,12,0.2,5,XAUUSD,120,-6.4008,0.925119676557433,0.325
choch_short_rr2.5_sl1.0_h12_b0.2_cd10,fx,choch,short,2.5,1.0,12,0.2,10,XAUUSD,115,-7.781,0.9065015152498299,0.313
choch_short_rr2.5_sl1.0_h12_b0.2_cd20,fx,choch,short,2.5,1.0,12,0.2,20,XAUUSD,102,-14.9521,0.803505650226101,0.2941
