symbol,setup,tp_rr,sl_atr,max_hold,coverage_ok,coverage_reasons,cost_ok,fee_r,cost_reason,skip_reason,trades,net_r,pf,win_rate,folds_positive,min_fold_trades,preflight_go,preflight_reasons
USDJPY,session_range_fade,2.0,2.0,96,True,,True,0.099,,,418,-69.182,0.783,0.323,1,104,False,low_quality_pf_0.78<0.80
USDJPY,session_range_fade,2.0,2.5,24,True,,True,0.0792,,,462,-54.425,0.802,0.387,0,115,True,ready_for_gate
USDJPY,session_range_fade,2.0,2.5,48,True,,True,0.0792,,,376,-38.811,0.849,0.356,1,94,True,ready_for_gate
USDJPY,session_range_fade,2.0,2.5,96,True,,True,0.0792,,,345,-62.087,0.761,0.313,0,86,False,low_quality_pf_0.76<0.80
USDJPY,session_range_fade,2.5,1.3,24,True,,True,0.1523,,,603,-149.112,0.705,0.289,1,150,False,low_quality_pf_0.70<0.80
USDJPY,session_range_fade,2.5,1.3,48,True,,True,0.1523,,,571,-123.314,0.747,0.282,1,142,False,low_quality_pf_0.75<0.80
USDJPY,session_range_fade,2.5,1.3,96,True,,True,0.1523,,,564,-127.67,0.738,0.278,1,141,False,low_quality_pf_0.74<0.80
USDJPY,session_range_fade,2.5,1.6,24,True,,True,0.1237,,,536,-111.177,0.732,0.312,0,134,False,low_quality_pf_0.73<0.80
USDJPY,session_range_fade,2.5,1.6,48,True,,True,0.1237,,,482,-79.245,0.798,0.295,1,120,False,low_quality_pf_0.80<0.80
USDJPY,session_range_fade,2.5,1.6,96,True,,True,0.1237,,,468,-95.082,0.759,0.276,1,117,False,low_quality_pf_0.76<0.80
USDJPY,session_range_fade,2.5,2.0,24,True,,True,0.099,,,496,-65.699,0.808,0.353,2,124,True,ready_for_gate
USDJPY,session_range_fade,2.5,2.0,48,True,,True,0.099,,,415,-57.028,0.821,0.304,2,103,True,ready_for_gate
USDJPY,session_range_fade,2.5,2.0,96,True,,True,0.099,,,387,-81.201,0.745,0.269,1,96,False,low_quality_pf_0.75<0.80
USDJPY,session_range_fade,2.5,2.5,24,True,,True,0.0792,,,456,-48.667,0.822,0.382,0,114,True,ready_for_gate
USDJPY,session_range_fade,2.5,2.5,48,True,,True,0.0792,,,357,-21.642,0.912,0.35,2,89,True,ready_for_gate
USDJPY,session_range_fade,2.5,2.5,96,True,,True,0.0792,,,316,-36.31,0.851,0.294,0,79,True,ready_for_gate
AUDUSD,session_range_fade,1.5,1.3,24,True,,True,0.2428,,,754,-115.687,0.777,0.412,0,188,False,low_quality_pf_0.78<0.80
AUDUSD,session_range_fade,1.5,1.3,48,True,,True,0.2428,,,743,-114.464,0.778,0.409,0,185,False,low_quality_pf_0.78<0.80
AUDUSD,session_range_fade,1.5,1.3,96,True,,True,0.2428,,,743,-114.464,0.778,0.409,0,185,False,low_quality_pf_0.78<0.80
AUDUSD,session_range_fade,1.5,1.6,24,True,,True,0.1973,,,641,-71.038,0.83,0.418,0,160,True,ready_for_gate
AUDUSD,session_range_fade,1.5,1.6,48,True,,True,0.1973,,,615,-66.265,0.838,0.415,0,153,True,ready_for_gate
AUDUSD,session_range_fade,1.5,1.6,96,True,,True,0.1973,,,609,-63.859,0.843,0.415,0,152,True,ready_for_gate
AUDUSD,session_range_fade,1.5,2.0,24,True,,True,0.1578,,,539,-77.815,0.773,0.399,0,134,False,low_quality_pf_0.77<0.80
AUDUSD,session_range_fade,1.5,2.0,48,True,,True,0.1578,,,491,-70.382,0.787,0.389,0,122,False,low_quality_pf_0.79<0.80
AUDUSD,session_range_fade,1.5,2.0,96,True,,True,0.1578,,,482,-70.497,0.785,0.388,0,120,False,low_quality_pf_0.79<0.80
AUDUSD,session_range_fade,1.5,2.5,24,True,,True,0.1262,,,485,-46.203,0.831,0.419,1,121,True,ready_for_gate
AUDUSD,session_range_fade,1.5,2.5,48,True,,True,0.1262,,,422,-36.451,0.863,0.408,1,105,True,ready_for_gate
AUDUSD,session_range_fade,1.5,2.5,96,True,,True,0.1262,,,406,-31.795,0.879,0.406,1,101,True,ready_for_gate
AUDUSD,session_range_fade,2.0,1.3,24,True,,True,0.2428,,,665,-82.101,0.835,0.361,0,166,True,ready_for_gate
AUDUSD,session_range_fade,2.0,1.3,48,True,,True,0.2428,,,646,-92.886,0.813,0.344,0,161,True,ready_for_gate
AUDUSD,session_range_fade,2.0,1.3,96,True,,True,0.2428,,,645,-92.719,0.813,0.344,0,161,True,ready_for_gate
AUDUSD,session_range_fade,2.0,1.6,24,True,,True,0.1973,,,573,-68.961,0.832,0.36,0,143,True,ready_for_gate
AUDUSD,session_range_fade,2.0,1.6,48,True,,True,0.1973,,,539,-66.991,0.834,0.341,0,134,True,ready_for_gate
AUDUSD,session_range_fade,2.0,1.6,96,True,,True,0.1973,,,530,-68.124,0.829,0.34,0,132,True,ready_for_gate
AUDUSD,session_range_fade,2.0,2.0,24,True,,True,0.1578,,,513,-53.913,0.841,0.37,0,128,True,ready_for_gate
AUDUSD,session_range_fade,2.0,2.0,48,True,,True,0.1578,,,455,-39.454,0.879,0.347,1,113,True,ready_for_gate
AUDUSD,session_range_fade,2.0,2.0,96,True,,True,0.1578,,,440,-36.096,0.887,0.345,1,110,True,ready_for_gate
AUDUSD,session_range_fade,2.0,2.5,24,True,,True,0.1262,,,474,-33.48,0.877,0.401,1,118,True,ready_for_gate
AUDUSD,session_range_fade,2.0,2.5,48,True,,True,0.1262,,,398,-16.022,0.939,0.372,1,99,True,ready_for_gate
AUDUSD,session_range_fade,2.0,2.5,96,True,,True,0.1262,,,367,-10.511,0.959,0.357,2,91,True,ready_for_gate
AUDUSD,session_range_fade,2.5,1.3,24,True,,True,0.2428,,,620,-81.264,0.834,0.319,0,155,True,ready_for_gate
AUDUSD,session_range_fade,2.5,1.3,48,True,,True,0.2428,,,587,-82.847,0.828,0.296,0,146,True,ready_for_gate
AUDUSD,session_range_fade,2.5,1.3,96,True,,True,0.2428,,,584,-85.905,0.822,0.295,0,146,True,ready_for_gate
AUDUSD,session_range_fade,2.5,1.6,24,True,,True,0.1973,,,554,-50.17,0.877,0.339,0,138,True,ready_for_gate
AUDUSD,session_range_fade,2.5,1.6,48,True,,True,0.1973,,,508,-41.547,0.896,0.309,1,127,True,ready_for_gate
AUDUSD,session_range_fade,2.5,1.6,96,True,,True,0.1973,,,493,-43.557,0.889,0.304,1,123,True,ready_for_gate
AUDUSD,session_range_fade,2.5,2.0,24,True,,True,0.1578,,,507,-48.596,0.858,0.359,1,126,True,ready_for_gate
AUDUSD,session_range_fade,2.5,2.0,48,True,,True,0.1578,,,439,-30.018,0.909,0.312,1,109,True,ready_for_gate
AUDUSD,session_range_fade,2.5,2.0,96,True,,True,0.1578,,,412,-15.038,0.952,0.311,3,103,True,ready_for_gate
AUDUSD,session_range_fade,2.5,2.5,24,True,,True,0.1262,,,472,-33.759,0.877,0.396,2,118,True,ready_for_gate
AUDUSD,session_range_fade,2.5,2.5,48,True,,True,0.1262,,,385,-36.163,0.865,0.338,2,96,True,ready_for_gate
AUDUSD,session_range_fade,2.5,2.5,96,True,,True,0.1262,,,334,-7.432,0.97,0.314,2,83,True,ready_for_gate
