symbol,hor_min,tag,adverse,move
BTCUSDT,30,обычно,3.8868566626033316,-26.097330165579326
BTCUSDT,30,обычно,3.2555848636888456,73.47068519450748
BTCUSDT,30,обычно,3.518429625873375,2.215232616069176
BTCUSDT,30,обычно,0.7666882249384102,-12.66163103374703
BTCUSDT,30,обычно,2.8223642500915878,69.57738922358143
BTCUSDT,30,обычно,2.376431659979949,-91.81837538597236
BTCUSDT,30,обычно,0.6398415121915215,-1.2444485942123842
BTCUSDT,30,обычно,0.9426022941377341,-18.386207276795904
BTCUSDT,30,обычно,1.627866248698902,38.933481727864745
BTCUSDT,30,обычно,0.46826264964556996,2.4673139223480236
BTCUSDT,30,обычно,1.4024075958506577,-11.158564968638807
BTCUSDT,30,обычно,1.0399660108180755,-18.77568264847817
BTCUSDT,30,обычно,2.217689796522678,25.831349212027792
BTCUSDT,30,обычно,2.819387059625799,-26.573888597584133
BTCUSDT,30,обычно,1.1685233006596973,-8.333007491633412
BTCUSDT,30,обычно,1.0627193866639026,-12.02043618642474
BTCUSDT,30,обычно,2.407934283732534,36.85295605267995
BTCUSDT,30,обычно,3.55960699571542,46.791206880171885
BTCUSDT,30,обычно,1.3143142712654607,-12.321542634950546
BTCUSDT,30,обычно,3.3238781622695277,-31.488844069145948
BTCUSDT,30,обычно,1.2898670753121488,8.050982693794861
BTCUSDT,30,обычно,1.2925303815760412,-14.25677614290728
BTCUSDT,30,обычно,3.013674678794888,42.84890575848658
BTCUSDT,30,обычно,5.9078835862030274,-36.283939118974054
BTCUSDT,30,обычно,1.9233863283005805,5.505643423439072
BTCUSDT,30,обычно,3.9681420198278876,-99.53392818362909
BTCUSDT,30,обычно,1.1804350034405646,18.851622588400087
BTCUSDT,30,обычно,1.9527727233747796,6.486887448304037
BTCUSDT,30,обычно,1.064292447970903,-11.213281266434064
BTCUSDT,30,обычно,2.093590741450841,34.43057187710517
BTCUSDT,30,обычно,1.215428838472447,-22.049117735180314
BTCUSDT,30,обычно,1.3057311252677344,-14.108228961443928
BTCUSDT,30,обычно,0.7259969489154808,9.059666239984356
BTCUSDT,30,обычно,1.4264186804888175,15.596009310534319
BTCUSDT,30,обычно,1.3607046478881348,13.288257883660386
BTCUSDT,30,обычно,2.4646726166884583,-18.490459809315983
BTCUSDT,30,обычно,1.0199991943304512,-2.1136894846364274
BTCUSDT,30,обычно,3.5247711784370006,23.207800050321758
BTCUSDT,30,обычно,2.4271856805528857,-17.691143491126915
BTCUSDT,30,обычно,0.9329814879189712,15.184916362997072
BTCUSDT,30,обычно,1.027717576771109,-0.33461362884374246
BTCUSDT,30,обычно,2.6751151006249443,-31.43928247281351
BTCUSDT,30,обычно,1.5686621926769826,-1.357613859968829
BTCUSDT,30,обычно,1.234801266918433,-11.627525986441915
BTCUSDT,30,обычно,1.1163430299751897,3.4287289364933278
BTCUSDT,30,обычно,1.364391458454963,17.64147993959787
BTCUSDT,30,обычно,2.324966708480072,-24.458877811485653
BTCUSDT,30,обычно,6.485317378988085,96.1221392106039
BTCUSDT,30,обычно,2.8932585956875956,42.73439729773779
BTCUSDT,30,обычно,1.6543925679888938,20.070928218085303
BTCUSDT,30,обычно,0.9698397558049561,-15.240949978039017
BTCUSDT,30,обычно,1.9827505374527505,16.605798414271405
BTCUSDT,30,обычно,1.523841384918357,-11.938179727947961
BTCUSDT,30,обычно,0.6589864234627066,3.7628634405513224
BTCUSDT,30,обычно,2.3399321603068537,25.113531374615707
BTCUSDT,30,обычно,2.0198335343878373,-20.204458186191317
BTCUSDT,30,обычно,2.799423062868091,27.512465155748828
BTCUSDT,30,обычно,0.979189067858102,3.1604114486644423
BTCUSDT,30,обычно,4.186920977502838,15.507894420484096
BTCUSDT,30,обычно,1.6128181733986877,14.503060230756477
BTCUSDT,30,обычно,1.2757181756583251,-4.481828155882343
BTCUSDT,30,обычно,1.5811801785206216,14.791245902270726
BTCUSDT,30,обычно,1.8527887664718679,13.83969946760509
BTCUSDT,30,обычно,2.1266687692260398,-19.49724144962356
BTCUSDT,30,обычно,1.3560037963859604,15.294940891147798
BTCUSDT,30,обычно,0.7561578326187066,-4.379276830077427
BTCUSDT,30,обычно,2.4050402593706024,-19.44425360705166
BTCUSDT,30,обычно,3.1698698863285775,21.776456999018574
BTCUSDT,30,обычно,1.43187414974182,-3.896828376740593
BTCUSDT,30,обычно,1.6424391641858533,13.567926503054204
BTCUSDT,30,обычно,3.060296984957049,-21.25779997581215
BTCUSDT,30,обычно,4.721554067128273,-9.151314702779453
BTCUSDT,30,обычно,11.125392301881746,99.42916509601133
BTCUSDT,30,обычно,1.2582822338423894,-12.156729778700473
BTCUSDT,30,обычно,1.1193235582446877,-0.8907217274021919
BTCUSDT,30,обычно,2.010060380064514,-14.266488158350082
BTCUSDT,30,обычно,0.7953442914796887,-5.860727963587782
BTCUSDT,30,обычно,0.8724245394972567,5.572591759336955
BTCUSDT,30,обычно,1.7445336507079405,-10.312126580925824
BTCUSDT,30,обычно,1.8273761306135012,16.004854887043738
BTCUSDT,30,обычно,4.240596857898505,28.489736944469072
BTCUSDT,30,обычно,0.9119474019429982,1.4939378829728374
BTCUSDT,30,обычно,1.342521459131956,9.852547244452884
BTCUSDT,30,обычно,1.279342374828069,-0.046712127948402925
BTCUSDT,30,обычно,0.7608214670933766,5.54278860045208
BTCUSDT,30,обычно,4.237597917767554,21.741588364375666
BTCUSDT,30,обычно,3.5893502291488324,3.197705130536057
BTCUSDT,30,обычно,2.3340380607498714,2.662881549431206
BTCUSDT,30,обычно,1.7617783501570732,7.674818488982982
BTCUSDT,30,обычно,1.7228687349491008,-0.6385442439349981
BTCUSDT,30,обычно,4.441761775744627,-23.06578989196299
BTCUSDT,30,обычно,5.425442726115806,25.988847551168835
BTCUSDT,30,обычно,2.0735744088665307,17.974653742980465
