entry_ts,exit_ts,r,side,symbol,setup,tp_rr,sl_atr,max_hold
1730124000.0,1730232000.0,-1.2423,short,GBPUSD,round_level_sweep,2.5,1.3,48
1730804400.0,1730815200.0,-1.3414,short,GBPUSD,round_level_sweep,2.5,1.3,48
1742284800.0,1742295600.0,2.1187,short,GBPUSD,round_level_sweep,2.5,1.3,48
1742317200.0,1742461200.0,2.3185,short,GBPUSD,round_level_sweep,2.5,1.3,48
1724133600.0,1724140800.0,-1.4054,short,GBPUSD,round_level_sweep,2.5,1.3,96
1729861200.0,1729882800.0,2.1663,short,GBPUSD,round_level_sweep,2.5,1.3,96
1730124000.0,1730232000.0,-1.2423,short,GBPUSD,round_level_sweep,2.5,1.3,96
1730804400.0,1730815200.0,-1.3414,short,GBPUSD,round_level_sweep,2.5,1.3,96
1742284800.0,1742295600.0,2.1187,short,GBPUSD,round_level_sweep,2.5,1.3,96
1742317200.0,1742461200.0,2.3185,short,GBPUSD,round_level_sweep,2.5,1.3,96
1724133600.0,1724140800.0,-1.4054,short,GBPUSD,round_level_sweep,2.5,1.3,168
1729861200.0,1729882800.0,2.1663,short,GBPUSD,round_level_sweep,2.5,1.3,168
1730124000.0,1730232000.0,-1.2423,short,GBPUSD,round_level_sweep,2.5,1.3,168
1730804400.0,1730815200.0,-1.3414,short,GBPUSD,round_level_sweep,2.5,1.3,168
1742284800.0,1742295600.0,2.1187,short,GBPUSD,round_level_sweep,2.5,1.3,168
1742317200.0,1742461200.0,2.3185,short,GBPUSD,round_level_sweep,2.5,1.3,168
1724133600.0,1724140800.0,-1.3294,short,GBPUSD,round_level_sweep,2.5,1.6,48
1729861200.0,1730073600.0,2.2289,short,GBPUSD,round_level_sweep,2.5,1.6,48
1730124000.0,1730232000.0,-1.1969,short,GBPUSD,round_level_sweep,2.5,1.6,48
1730804400.0,1730815200.0,-1.2774,short,GBPUSD,round_level_sweep,2.5,1.6,48
1742284800.0,1742295600.0,2.1902,short,GBPUSD,round_level_sweep,2.5,1.6,48
