side,price,born_ts,max_size,dist_bps,fate,life_ms,eaten_frac,fwd_bps,fwd_10s,fwd_30s,fwd_60s,fwd_300s,fwd_900s
1,1886.46,1786500251088,87.39,10.586559049915444,ушла,30799,0.0,-1.5388983080077967,0.0,1.0613091779365647,-1.5388983080077967,8.808866176872598,7.057706033277711
-1,1884.46,1786500251088,75.67,0.02653272944899024,съедена,30799,3.726,1.5388983080077967,-0.0,-1.0613091779365647,1.5388983080077967,-8.808866176872598,-7.057706033277711
1,1886.59,1786500275190,131.21,10.532711098611646,ушла,6697,0.0,-1.2204148880001764,-2.0693991579134874,-2.9183834278279086,-1.2204148880001764,9.444950002786001,6.314320507481153
1,1886.6,1786500275190,51.94,10.58577261548118,ушла,6697,0.0,-1.2204148880001764,-2.0693991579134874,-2.9183834278279086,-1.2204148880001764,9.444950002786001,6.314320507481153
-1,1884.6,1786500275190,104.19,0.026530758435370484,съедена,6697,0.909,1.2204148880001764,2.0693991579134874,2.9183834278279086,1.2204148880001764,-9.444950002786001,-6.314320507481153
-1,1884.47,1786500275190,82.05,0.7163304777393189,съедена,6697,1.051,1.2204148880001764,2.0693991579134874,2.9183834278279086,1.2204148880001764,-9.444950002786001,-6.314320507481153
1,1886.43,1786500251088,63.64,10.427362673225122,ушла,30900,0.0,-1.5388983080077967,0.0,1.0613091779365647,-1.5388983080077967,8.808866176872598,7.057706033277711
1,1886.32,1786500250988,80.68,10.587345601210611,ушла,32099,1.823,-0.7960410226459658,0.7429716211393433,1.8043596513339644,-0.7960410226459658,9.870908680829071,7.801202021946452
1,1886.34,1786500250988,95.56,10.693484404230164,ушла,32099,1.945,-0.7960410226459658,0.7429716211393433,1.8043596513339644,-0.7960410226459658,9.870908680829071,7.801202021946452
-1,1884.31,1786500250988,73.43,0.07960410226406099,съедена,32099,2.343,0.7960410226459658,-0.7429716211393433,-1.8043596513339644,0.7960410226459658,-9.870908680829071,-7.801202021946452
-1,1884.29,1786500251188,74.41,0.9286455306953533,съедена,31899,2.914,1.5388983080077967,-0.0,-1.0613091779365647,1.5388983080077967,-8.808866176872598,-7.057706033277711
-1,1884.28,1786500279487,96.7,2.0428033629318256,съедена,3600,1.041,1.53873500065016,2.9713503460826463,2.599931552821344,1.53873500065016,-9.126290348684396,-4.297846036298569
-1,1884.33,1786500281887,72.41,0.02653455993816991,съедена,1200,0.62,-0.2122764795009502,1.2205897571293534,0.8491059180015803,-0.2122764795009502,-10.879169574413705,-4.29859870988869
-1,1884.2,1786500242987,94.02,0.026536390678730638,съедена,40201,1.85,0.7960917203808648,-1.3798923153274245,-1.3798923153274245,0.7960917203808648,-9.606173425926734,-8.438572236035835
1,1886.3,1786500247787,81.83,11.065616184988489,ушла,35401,0.974,-0.2122899987522242,1.3268124922038993,2.388262485968351,-0.2122899987522242,10.455282438575075,8.385454950734506
1,1886.31,1786500250988,88.39,10.534276199700836,ушла,32200,0.83,-0.7960410226459658,0.7429716211393433,1.8043596513339644,-0.7960410226459658,9.870908680829071,7.801202021946452
-1,1884.22,1786500250988,59.8,0.5572287158520469,съедена,32200,2.3,0.7960410226459658,-0.7429716211393433,-1.8043596513339644,0.7960410226459658,-9.870908680829071,-7.801202021946452
-1,1884.24,1786500273285,122.1,1.1939728251792228,съедена,9903,1.673,0.47758913007234227,1.3266364724207058,2.17568381477129,0.47758913007234227,-10.188568108189244,-7.057706033277711
-1,1884.19,1786500282086,82.53,0.7695022381900343,съедена,1102,1.0,-0.2122764795009502,1.2205897571293534,0.8491059180015803,-0.2122764795009502,-10.879169574413705,-4.29859870988869
1,1886.26,1786500243188,71.54,10.906456569216532,ушла,40098,0.0,-0.7960917203808648,1.3798923153274245,1.3798923153274245,-0.7960917203808648,9.606173425926734,8.438572236035835
-1,1882.12,1786500283188,74.72,11.118688684679055,ушла,199,0.0,-0.8491599950111173,0.5837974965705595,0.2122899987522242,-0.8491599950111173,-11.516732432339527,-6.050264964454488
-1,1882.1,1786500283188,90.18,11.224833684055355,ушла,199,0.0,-0.8491599950111173,0.5837974965705595,0.2122899987522242,-0.8491599950111173,-11.516732432339527,-6.050264964454488
1,1886.25,1786500242987,92.64,10.853383787857865,ушла,40500,0.292,-0.7960917203808648,1.3798923153274245,1.3798923153274245,-0.7960917203808648,9.606173425926734,8.438572236035835
1,1886.25,1786500284185,66.09,10.800253686547737,ушла,401,0.0,0.8491599950111173,-0.8491599950133377,-0.2122899987522242,0.8491599950111173,11.516732432339527,6.050264964454488
1,1886.25,1786500284986,66.09,10.800253686547737,ушла,100,0.0,1.8575374890872354,-0.8491599950133377,-0.2122899987522242,1.8575374890872354,11.516732432339527,6.050264964454488
1,1884.27,1786500283087,65.34,0.07960705955336549,съедена,2600,1.0,0.6368564764325235,-0.7960705955412095,-0.42457098428760887,0.6368564764325235,11.304202456674517,5.837851033962949
-1,1882.19,1786500283087,69.01,10.959238531939967,ушла,2600,0.0,-0.6368564764325235,0.7960705955412095,0.42457098428760887,-0.6368564764325235,-11.304202456674517,-5.837851033962949
-1,1882.14,1786500283188,57.69,11.012543685301546,ушла,2499,0.0,-0.8491599950111173,0.5837974965705595,0.2122899987522242,-0.8491599950111173,-11.516732432339527,-6.050264964454488
-1,1882.19,1786500286687,69.01,11.11827563240062,ушла,299,0.0,-1.485974786192834,1.220622145801098,0.5837758088589329,-1.485974786192834,-11.144810896441815,-5.67854650437738
-1,1882.19,1786500287185,69.01,11.11827563240062,ушла,201,0.0,-1.485974786192834,1.220622145801098,0.5837758088589329,-1.485974786192834,-11.144810896441815,-5.67854650437738
1,1886.23,1786500242987,81.62,10.747238225140528,ушла,44811,0.583,-0.7960917203808648,1.3798923153274245,1.3798923153274245,-0.7960917203808648,9.606173425926734,8.438572236035835
-1,1884.21,1786500245086,117.84,0.02653624984467876,съедена,42712,3.094,0.8491599950133377,-1.3268124922038993,-1.3268124922038993,0.8491599950133377,-9.553049943873404,-8.385454950734506
-1,1884.16,1786500275190,80.86,2.3612375006960944,съедена,12608,1.032,1.2204148880001764,2.0693991579134874,2.9183834278279086,1.2204148880001764,-9.444950002786001,-6.314320507481153
1,1886.25,1786500285585,66.09,10.800253686547737,ушла,2213,0.0,1.8575374890872354,-0.8491599950133377,-0.2122899987522242,1.8575374890872354,11.516732432339527,6.050264964454488
1,1886.26,1786500285687,71.54,10.48142929546293,ушла,2111,0.0,1.485974786192834,-1.220622145801098,-0.5837758088589329,1.485974786192834,11.144810896441815,5.67854650437738
-1,1884.28,1786500285687,131.74,0.026535264038517345,съедена,2111,1.266,-1.485974786192834,1.220622145801098,0.5837758088589329,-1.485974786192834,-11.144810896441815,-5.67854650437738
-1,1884.17,1786500281787,77.71,2.30817598382656,съедена,6101,1.021,1.2204148880001764,2.653075843479513,2.2816452253915376,1.2204148880001764,-9.444950002786001,-2.865321910956453
1,1885.13,1786500282388,64.53,4.218995030077309,ушла,5500,0.997,0.2122764795009502,-1.2205897571293534,-0.8491059180015803,0.2122764795009502,10.879169574413705,4.29859870988869
-1,1882.07,1786500287888,70.1,11.065968564158805,ушла,98,0.0,-2.1760417800020804,0.5307418975630807,-0.10614837951283818,-2.1760417800020804,-11.835544315621505,-6.368902770736984
1,1886.17,1786500242987,162.89,10.428801536988521,ушла,45199,0.0,-0.7960917203808648,1.3798923153274245,1.3798923153274245,-0.7960917203808648,9.606173425926734,8.438572236035835
-1,1884.15,1786500251188,93.1,1.671561955250188,съедена,36998,1.411,1.5388983080077967,-0.0,-1.0613091779365647,1.5388983080077967,-8.808866176872598,-7.057706033277711
-1,1884.11,1786500285788,70.68,0.9287342413698275,съедена,2398,1.976,-1.485974786192834,1.220622145801098,0.5837758088589329,-1.485974786192834,-11.144810896441815,-5.67854650437738
1,1884.88,1786500214986,69.14,2.998437097831597,съедена,73301,1.956,0.7960452472133284,-1.3267420786866602,-0.5837665146224413,0.7960452472133284,9.127985501360403,8.331940254151515
1,1886.17,1786500288287,162.9,10.960111034151783,ушла,900,0.522,2.4414775185044313,-0.2653779911421239,0.37152918759941755,2.4414775185044313,12.101236396062642,6.634449778541995
1,1886.15,1786500242987,95.58,10.322655974271186,ушла,46498,0.334,-0.7960917203808648,1.3798923153274245,1.3798923153274245,-0.7960917203808648,9.606173425926734,8.438572236035835
1,1886.15,1786500290089,69.03,10.853959837695207,ушла,97,0.0,2.4414775185044313,-0.2653779911421239,1.4330411521656927,2.4414775185044313,11.039724431494147,6.952903367911656
1,1886.15,1786500290287,69.03,10.853959837695207,ушла,1199,0.0,2.4414775185044313,-0.2653779911421239,1.4330411521656927,2.4414775185044313,11.039724431494147,6.952903367911656
-1,1881.98,1786500292885,111.34,11.278564623521513,ушла,100,0.0,-2.016872732677477,0.2653779911421239,-1.4330411521656927,-2.016872732677477,-11.039724431494147,-6.952903367911656
1,1886.14,1786500243188,89.04,10.269583192912517,ушла,50297,0.522,-0.7960917203808648,1.3798923153274245,1.3798923153274245,-0.7960917203808648,9.606173425926734,8.438572236035835
-1,1884.06,1786500282887,55.04,1.4594007965679718,съедена,10598,1.104,-0.2122764795009502,1.2205897571293534,0.8491059180015803,-0.2122764795009502,-10.879169574413705,-5.4130502272675685
1,1886.15,1786500291885,69.03,10.853959837695207,ушла,1600,0.0,2.4414775185044313,-0.2653779911421239,1.4330411521656927,2.4414775185044313,11.039724431494147,6.952903367911656
1,1885.83,1786500279487,147.01,6.1814699164040485,ушла,14313,0.373,-1.53873500065016,-2.9713503460826463,-2.599931552821344,-1.53873500065016,9.126290348684396,4.297846036298569
1,1886.15,1786500293800,69.03,11.119632919422495,ушла,687,0.0,2.2823112913394894,0.0,1.6984642168105246,2.2823112913394894,11.305402443135826,7.377703941766622
-1,1881.94,1786500295386,70.41,11.225786932970545,ушла,1099,0.0,-2.2823112913394894,-0.0,-1.6984642168105246,-2.2823112913394894,-11.199248429585307,-7.377703941766622
-1,1881.95,1786500293800,69.01,11.172709926195314,ушла,3286,0.0,-2.2823112913394894,-0.0,-1.6984642168105246,-2.2823112913394894,-11.305402443135826,-7.377703941766622
-1,1881.95,1786500297786,69.01,11.172709926195314,ушла,301,0.0,-2.2823112913394894,-0.6369240813053345,-1.6984642168105246,-2.2823112913394894,-11.199248429585307,-7.749242989190108
-1,1881.94,1786500300887,70.41,11.225786932970545,ушла,1900,0.0,-2.2823112913394894,-0.6369240813053345,-1.6984642168105246,-2.2823112913394894,-13.800021761574133,-6.793856867237658
1,1886.15,1786500303886,69.03,11.119632919422495,ушла,101,0.0,2.2823112913394894,0.6369240813053345,1.6984642168105246,2.2823112913394894,14.543099856427766,5.41385469107869
-1,1881.95,1786500300185,69.01,11.172709926195314,ушла,4202,0.0,-2.2823112913394894,-0.6369240813053345,-1.6984642168105246,-2.2823112913394894,-13.534636727696725,-7.749242989190108
-1,1881.95,1786500304786,69.01,11.172709926195314,ушла,1401,0.0,-2.2823112913394894,-0.6369240813053345,-1.6984642168105246,-2.2823112913394894,-14.543099856427766,-5.41385469107869
1,1884.06,1786500293485,109.12,0.026538503388219236,снята,13503,0.484,2.2823112913394894,0.0,1.6984642168105246,2.2823112913394894,11.305402443135826,7.377703941766622
-1,1881.95,1786500306288,69.01,11.172709926195314,ушла,700,0.0,-2.2823112913394894,-0.6369240813053345,-1.6984642168105246,-2.2823112913394894,-14.543099856427766,-5.41385469107869
-1,1883.32,1786500283188,61.19,4.749988722094926,ушла,23900,3.345,-0.8491599950111173,0.5837974965705595,0.2122899987522242,-0.8491599950111173,-11.516732432339527,-6.050264964454488
1,1884.16,1786500287888,80.11,0.026537094877447796,съедена,19200,1.017,2.1760417800020804,-0.5307418975630807,0.10614837951283818,2.1760417800020804,11.835544315621505,6.368902770736984
-1,1882.07,1786500288186,150.76,10.80088423946692,ушла,18902,0.0,-2.4414775185044313,0.2653779911421239,-0.37152918759941755,-2.4414775185044313,-12.101236396062642,-6.634449778541995
-1,1882.05,1786500293286,54.03,10.907035435923495,ушла,13802,0.0,-2.016872732677477,0.2653779911421239,-1.4330411521656927,-2.016872732677477,-11.039724431494147,-7.112130162598707
-1,1881.98,1786500293485,111.34,11.013478905869617,ушла,13603,0.0,-2.2823112913394894,-0.0,-1.6984642168105246,-2.2823112913394894,-11.305402443135826,-7.377703941766622
-1,1882.08,1786500287798,98.75,11.118924728330725,ушла,19393,0.0,-2.0698714291400577,0.6368835166603581,-0.0,-2.0698714291400577,-11.72927143179292,-6.262687913807241
1,1886.23,1786500307088,54.39,10.906630222775679,ушла,199,0.0,1.6452824180346326,0.0,1.0614725277635628,1.6452824180346326,13.905290113709334,4.29896373744354
1,1886.23,1786500307687,54.39,10.906630222775679,ушла,99,0.0,1.6452824180346326,0.0,1.0614725277635628,1.6452824180346326,13.905290113709334,4.29896373744354
1,1886.23,1786500308686,54.44,10.906630222775679,ушла,401,0.0,1.0083989013742745,1.0614725277635628,1.0614725277635628,1.0083989013742745,13.905290113709334,4.29896373744354
-1,1882.1,1786500287798,90.18,11.012777475554408,ушла,21589,0.944,-2.0698714291400577,0.6368835166603581,-0.0,-2.0698714291400577,-11.72927143179292,-6.262687913807241
1,1885.64,1786500210385,78.77,6.447590113694724,ушла,108102,1.133,0.21226634119075882,-1.0613317059593452,-1.963463656023956,0.21226634119075882,8.013054379982787,7.7477214534948935
1,1884.29,1786500285687,82.62,0.026535264039724032,съедена,32800,1.148,1.485974786192834,-1.220622145801098,-0.5837758088589329,1.485974786192834,11.144810896441815,5.67854650437738
1,1884.18,1786500287798,120.57,0.026536813193476005,съедена,30689,1.2,2.0698714291400577,-0.6368835166603581,0.0,2.0698714291400577,11.72927143179292,6.262687913807241
-1,1882.19,1786500287798,69.1,10.535114838059773,ушла,30689,0.0,-2.0698714291400577,0.6368835166603581,-0.0,-2.0698714291400577,-11.72927143179292,-6.262687913807241
-1,1882.14,1786500287798,60.53,10.800482970000566,ушла,30689,0.047,-2.0698714291400577,0.6368835166603581,-0.0,-2.0698714291400577,-11.72927143179292,-6.262687913807241
-1,1882.12,1786500287798,74.83,10.906630222778091,ушла,30689,0.0,-2.0698714291400577,0.6368835166603581,-0.0,-2.0698714291400577,-11.72927143179292,-6.262687913807241
1,1884.41,1786500293800,72.02,1.8842337405237404,съедена,24687,1.012,2.2823112913394894,0.0,1.6984642168105246,2.2823112913394894,11.305402443135826,7.377703941766622
1,1885.78,1786500275387,114.66,5.91617077836119,ушла,43200,1.533,-1.53873500065016,-2.387692242387107,-3.236649484126275,-1.53873500065016,9.126290348684396,5.995760519774684
1,1886.46,1786500318587,69.29,11.064676616915616,ушла,199,0.0,1.5389718076286307,0.0,1.0082918739628965,1.5389718076286307,5.466003316749735,3.7678275290220498
1,1886.45,1786500318587,69.75,11.011608623549163,ушла,398,0.0,1.5389718076286307,0.0,1.0082918739628965,1.5389718076286307,5.466003316749735,3.7678275290220498
1,1886.44,1786500318487,73.83,10.95854063018271,ушла,600,0.0,1.5389718076286307,0.0,1.0082918739628965,1.5389718076286307,5.466003316749735,3.7678275290220498
1,1886.43,1786500318487,63.64,10.905472636816258,ушла,799,0.0,1.5389718076286307,0.0,1.0082918739628965,1.5389718076286307,5.466003316749735,3.7678275290220498
1,1885.34,1786500228185,210.35,6.7672824451378455,ушла,93602,1.81,0.21230690024021115,-0.0530767250606079,2.1230690023976706,0.21230690024021115,10.509191561862696,10.243807936560767
1,1886.45,1786500321787,69.75,11.011608623549163,ушла,1300,0.0,1.5389718076286307,0.0,1.0082918739628965,1.5389718076286307,6.474295190712631,3.7678275290220498
1,1886.43,1786500319487,63.64,10.905472636816258,ушла,4999,0.0,1.5389718076286307,0.0,1.0082918739628965,1.5389718076286307,6.474295190712631,3.7678275290220498
1,1886.44,1786500319487,73.83,10.95854063018271,ушла,4999,0.0,1.5389718076286307,0.0,1.0082918739628965,1.5389718076286307,6.474295190712631,3.7678275290220498
1,1886.44,1786500324587,73.83,10.95854063018271,ушла,999,0.0,2.0165837479280135,0.0,0.5837479270320856,2.0165837479280135,7.5887230514082304,3.7678275290220498
1,1886.43,1786500325185,170.87,10.905472636816258,ушла,901,0.0,2.0165837479280135,0.0,0.5837479270320856,2.0165837479280135,7.5887230514082304,3.7678275290220498
1,1886.43,1786500326887,63.64,10.905472636816258,ушла,4901,0.0,2.7595356550569328,0.0,0.5837479270320856,2.7595356550569328,7.5887230514082304,3.7678275290220498
-1,1884.36,1786500318487,76.67,0.07960199005028215,съедена,13899,1.016,-1.5389718076286307,-0.0,-1.0082918739628965,-1.5389718076286307,-5.466003316749735,-3.7678275290220498
1,1886.44,1786500332688,73.83,10.95854063018271,ушла,998,0.0,2.7595356550569328,0.0,0.5837479270320856,2.7595356550569328,8.756218905472402,3.7678275290220498
1,1886.44,1786500333786,73.83,10.95854063018271,ушла,601,0.0,2.7595356550569328,0.0,0.5837479270320856,2.7595356550569328,8.756218905472402,3.7678275290220498
1,1886.45,1786500335286,69.75,11.011608623549163,ушла,1100,0.0,2.7595356550569328,1.0082918739628965,0.5837479270320856,2.7595356550569328,8.756218905472402,3.7678275290220498
1,1886.44,1786500334488,73.83,10.95854063018271,ушла,2297,0.0,2.7595356550569328,0.0,0.5837479270320856,2.7595356550569328,8.756218905472402,3.7678275290220498
1,1886.45,1786500336487,69.75,11.011608623549163,ушла,298,0.0,2.7595356550569328,1.0082918739628965,0.5837479270320856,2.7595356550569328,8.756218905472402,3.7678275290220498
1,1886.45,1786500337087,69.75,11.011608623549163,ушла,499,0.0,2.7595356550569328,1.0082918739628965,0.5837479270320856,2.7595356550569328,8.756218905472402,3.7678275290220498
1,1886.45,1786500337687,69.75,11.011608623549163,ушла,398,0.0,2.7595356550569328,1.0082918739628965,0.5837479270320856,2.7595356550569328,8.756218905472402,3.7678275290220498
1,1886.45,1786500338186,69.75,11.011608623549163,ушла,200,0.0,2.7595356550569328,1.0082918739628965,0.5837479270320856,2.7595356550569328,8.756218905472402,3.7678275290220498
1,1886.45,1786500338687,69.75,11.011608623549163,ушла,2601,0.0,2.7595356550569328,1.0082918739628965,-0.0530679933674616,2.7595356550569328,8.756218905472402,3.7678275290220498
1,1886.44,1786500337087,73.83,10.95854063018271,ушла,4599,0.0,2.7595356550569328,1.0082918739628965,0.5837479270320856,2.7595356550569328,8.756218905472402,3.7678275290220498
1,1886.44,1786500341787,73.83,10.95854063018271,ушла,499,0.0,2.7595356550569328,1.0082918739628965,-0.0530679933674616,2.7595356550569328,8.756218905472402,3.7678275290220498
1,1886.44,1786500342485,73.83,10.95854063018271,ушла,1402,0.0,2.7595356550569328,1.0082918739628965,-0.0530679933674616,2.7595356550569328,8.756218905472402,4.033167495856027
1,1886.44,1786500344086,73.83,10.95854063018271,ушла,100,0.0,2.7595356550569328,0.5837479270320856,-0.0530679933674616,2.7595356550569328,8.013266998343482,4.404643449418266
-1,1882.35,1786500281887,70.85,10.534220295224188,ушла,62701,0.0,-0.2122764795009502,1.2205897571293534,0.8491059180015803,-0.2122764795009502,-10.879169574413705,-4.29859870988869
-1,1882.31,1786500281887,99.44,10.746496774724722,ушла,62701,0.306,-0.2122764795009502,1.2205897571293534,0.8491059180015803,-0.2122764795009502,-10.879169574413705,-4.29859870988869
-1,1882.3,1786500281887,78.8,10.799565894599855,ушла,62701,0.001,-0.2122764795009502,1.2205897571293534,0.8491059180015803,-0.2122764795009502,-10.879169574413705,-4.29859870988869
1,1884.48,1786500283188,80.44,1.406421241736599,съедена,61400,3.005,0.8491599950111173,-0.5837974965705595,-0.2122899987522242,0.8491599950111173,11.516732432339527,6.050264964454488
1,1884.4,1786500306786,77.61,1.8311567337485088,съедена,37802,1.052,2.2823112913394894,0.6369240813053345,1.6984642168105246,2.2823112913394894,14.543099856427766,5.201546663977652
1,1884.54,1786500307887,91.96,1.9371873631683982,съедена,36701,1.0,1.6452824180346326,0.0,1.0614725277635628,1.6452824180346326,13.905290113709334,4.29896373744354
-1,1882.34,1786500321787,81.09,10.799336650083353,ушла,22801,0.005,-1.5389718076286307,-0.0,-1.0082918739628965,-1.5389718076286307,-6.474295190712631,-3.7678275290220498
1,1884.49,1786500283087,70.12,1.2471772663461151,съедена,61599,2.288,0.6368564764325235,-0.7960705955412095,-0.42457098428760887,0.6368564764325235,11.304202456674517,5.837851033962949
1,1884.51,1786500283087,47.54,1.3533200124180738,съедена,61599,3.059,0.6368564764325235,-0.7960705955412095,-0.42457098428760887,0.6368564764325235,11.304202456674517,5.837851033962949
1,1884.59,1786500287486,76.59,1.6186511063881723,съедена,57200,2.151,1.485974786192834,-1.220622145801098,-0.5837758088589329,1.485974786192834,11.144810896441815,5.67854650437738
1,1884.53,1786500287798,108.84,1.8841137367802394,съедена,56888,1.35,2.0698714291400577,-0.6368835166603581,0.0,2.0698714291400577,11.72927143179292,6.262687913807241
1,1884.52,1786500293286,67.42,2.202637326475773,съедена,51400,2.106,2.016872732677477,-0.2653779911421239,1.4330411521656927,2.016872732677477,11.039724431494147,7.112130162598707
1,1884.55,1786500293686,67.56,2.6273118353769838,съедена,51000,2.898,2.2823112913394894,0.0,1.6984642168105246,2.2823112913394894,11.305402443135826,7.377703941766622
1,1886.63,1786500344686,80.86,10.957435800834963,ушла,2100,0.0,1.7510672224085866,-0.4245011448256175,0.4775637879306238,1.7510672224085866,7.004268889638787,3.3960091586116015
1,1886.63,1786500346986,80.86,10.957435800834963,ушла,200,0.0,1.7510672224085866,-0.4245011448256175,0.5306264310322995,1.7510672224085866,7.004268889638787,0.6367517172400916
1,1885.53,1786500190787,88.94,3.3688879221388506,съедена,157299,14.378,-3.607628011108588,-0.26526676552340867,-3.5545746580056825,-3.607628011108588,0.3713734717325501,5.252281957350835
1,1886.63,1786500348086,87.18,10.957435800834963,ушла,100,0.0,1.7510672224085866,-0.4245011448256175,0.5306264310322995,1.7510672224085866,7.004268889638787,0.6367517172400916
1,1886.62,1786500344686,138.93,10.904373157730491,ушла,3701,0.0,1.7510672224085866,-0.4245011448256175,0.4775637879306238,1.7510672224085866,7.004268889638787,3.3960091586116015
-1,1883.44,1786500182286,85.57,8.09033589483142,ушла,170402,6.604,4.827675845441304,0.8488221266722551,3.1830829750179035,4.827675845441304,-3.130031592097904,-4.880727228357973
1,1886.59,1786500344686,257.92,10.74518522842069,ушла,8002,0.853,1.7510672224085866,-0.4245011448256175,0.4775637879306238,1.7510672224085866,7.004268889638787,3.3960091586116015
1,1886.61,1786500344686,88.79,10.851310514627224,ушла,8002,0.0,1.7510672224085866,-0.4245011448256175,0.4775637879306238,1.7510672224085866,7.004268889638787,3.3960091586116015
-1,1884.56,1786500344686,107.2,0.026531321552236933,съедена,8002,0.825,-1.7510672224085866,0.4245011448256175,-0.4775637879306238,-1.7510672224085866,-7.004268889638787,-3.3960091586116015
1,1886.6,1786500346786,51.95,10.798247871523957,ушла,5902,0.0,1.7510672224085866,-0.4245011448256175,0.5306264310322995,1.7510672224085866,7.004268889638787,0.6367517172400916
1,1886.62,1786500349687,138.93,10.904373157730491,ушла,3001,0.0,3.7674476603366536,-0.4245011448256175,0.5306264310322995,3.7674476603366536,7.004268889638787,0.6367517172400916
-1,1882.35,1786500352688,70.85,11.329355234985782,ушла,98,0.0,-4.192126761421999,-0.0,-1.4327521842827373,-4.192126761421999,-7.429085399990321,-1.4858170799958437
1,1885.31,1786500174086,96.64,1.3527456758561909,съедена,194403,5.462,-5.304885003355464,-0.8487816005364746,0.10609770006775321,-5.304885003355464,6.206715453926925,2.864637901811573
-1,1884.37,1786500318487,129.48,0.026533996683829598,съедена,50002,3.15,-1.5389718076286307,-0.0,-1.0082918739628965,-1.5389718076286307,-5.466003316749735,-3.7678275290220498
1,1886.44,1786500344488,73.83,10.95854063018271,ушла,24001,0.0,2.7595356550569328,0.5837479270320856,0.424543946930811,2.7595356550569328,8.013266998343482,4.404643449418266
1,1886.45,1786500344588,69.75,10.427252007842558,ушла,23901,0.0,2.1756607242817694,0.0,-0.15919468714375995,2.1756607242817694,7.429085399990321,3.820672491421373
1,1886.46,1786500344588,69.3,10.480316903556721,ушла,23901,0.004,2.1756607242817694,0.0,-0.15919468714375995,2.1756607242817694,7.429085399990321,3.820672491421373
-1,1884.48,1786500344588,98.69,0.026532447857685992,съедена,23901,2.455,-2.1756607242817694,-0.0,0.15919468714375995,-2.1756607242817694,-7.429085399990321,-3.820672491421373
-1,1884.45,1786500344588,65.11,0.1857271350001823,съедена,23901,1.065,-2.1756607242817694,-0.0,0.15919468714375995,-2.1756607242817694,-7.429085399990321,-3.820672491421373
-1,1884.38,1786500344588,99.69,0.5571814049993403,съедена,23901,1.027,-2.1756607242817694,-0.0,0.15919468714375995,-2.1756607242817694,-7.429085399990321,-3.820672491421373
1,1886.49,1786500353087,386.31,10.639511590699218,ушла,15402,2.0,4.192126761421999,0.0,1.4327521842827373,4.192126761421999,7.429085399990321,1.4858170799958437
1,1886.51,1786500361187,133.79,10.745641382127548,ушла,7302,1.698,3.4492182214251876,-0.6367787485728194,2.1756607242817694,3.4492182214251876,6.898436442845934,2.3879203071386357
1,1886.43,1786500331886,176.58,10.905472636816258,ушла,37013,1.279,2.7595356550569328,0.0,0.5837479270320856,2.7595356550569328,8.756218905472402,2.65339966832423
1,1886.43,1786500368989,63.64,10.958598785268682,ушла,2398,0.0,4.7761447490279885,1.5920482496767363,2.8126185744281607,4.7761447490279885,7.535695048463964,1.5920482496767363
1,1886.42,1786500324587,390.36,10.852404643449805,ушла,47499,1.0,2.0165837479280135,0.0,0.5837479270320856,2.0165837479280135,7.5887230514082304,3.7678275290220498
1,1884.37,1786500368489,101.46,0.026534137495172857,съедена,6099,1.035,4.7761447490279885,1.5920482496767363,2.8126185744281607,4.7761447490279885,7.535695048463964,1.5920482496767363
-1,1882.34,1786500368489,83.05,10.746325685309714,ушла,6099,0.0,-4.7761447490279885,-1.5920482496767363,-2.8126185744281607,-4.7761447490279885,-7.535695048463964,-1.5920482496767363
-1,1882.31,1786500368489,99.48,10.905530510277131,ушла,6099,0.0,-4.7761447490279885,-1.5920482496767363,-2.8126185744281607,-4.7761447490279885,-7.535695048463964,-1.5920482496767363
-1,1882.3,1786500368489,78.78,10.958598785266268,ушла,6099,0.0,-4.7761447490279885,-1.5920482496767363,-2.8126185744281607,-4.7761447490279885,-7.535695048463964,-1.5920482496767363
-1,1883.23,1786500155488,119.88,9.257417207124185,ушла,219200,4.365,3.501372697249927,0.10610220294693384,0.4244088117877354,3.501372697249927,-4.456292523773442,-3.6074749002001916
-1,1883.86,1786500252787,121.78,3.210460263259044,съедена,121901,4.284,1.5388983080077967,-0.0,0.6898509656594332,1.5388983080077967,-9.498717142530921,-7.057706033277711
1,1884.61,1786500281787,75.86,0.02653075843416401,съедена,92901,3.867,-1.2204148880001764,-2.653075843479513,-2.2816452253915376,-1.2204148880001764,9.444950002786001,2.865321910956453
1,1884.63,1786500281787,91.65,0.13265379217443946,съедена,92901,2.625,-1.2204148880001764,-2.653075843479513,-2.2816452253915376,-1.2204148880001764,9.444950002786001,2.865321910956453
1,1884.65,1786500281787,176.72,0.23877682591350846,съедена,92901,1.852,-1.2204148880001764,-2.653075843479513,-2.2816452253915376,-1.2204148880001764,9.444950002786001,2.865321910956453
1,1884.64,1786500281887,100.18,1.6186081561933714,съедена,92801,4.534,0.2122764795009502,-1.2205897571293534,-0.8491059180015803,0.2122764795009502,10.879169574413705,4.29859870988869
-1,1882.44,1786500281887,63.84,10.056598216346783,ушла,92801,0.995,-0.2122764795009502,1.2205897571293534,0.8491059180015803,-0.2122764795009502,-10.879169574413705,-4.29859870988869
1,1884.49,1786500352688,72.31,0.026532447856479437,съедена,22000,1.483,4.192126761421999,0.0,1.4327521842827373,4.192126761421999,7.429085399990321,1.4858170799958437
