mid,spread_bps,imb1,imb5,imb20,depth_bid,depth_ask,slope,ts
63798.05,0.015674460269325598,0.5235259293460209,0.5146272131529013,0.13088630703846252,737433.6949000001,566735.7699,0.4982839458671552,1786505809686
63798.05,0.015674460269325598,0.2731930180455349,0.27232178343076024,0.15716147536331718,738135.4602000001,537633.6972,0.6065410533023127,1786505810787
63798.05,0.015674460269325598,0.2772097372746302,0.27137831035539894,0.03395853803140406,734881.8868000001,686610.0972000001,0.5447660688320841,1786505811787
63798.05,0.015674460269325598,0.1321972809627752,0.12638881496974866,-0.06635287537715844,611049.9688,697902.7451000001,0.4997775450198408,1786505812787
63798.05,0.015674460269325598,0.10967664505926965,0.14381958923342228,-0.09508760812274332,611815.5311000001,740393.8906999999,0.5173347571922678,1786505813886
63798.05,0.015674460269325598,0.12925360670654787,0.12257725681629814,-0.08650136379249239,612900.0723,728974.0104999999,0.4883243260296763,1786505814886
63798.05,0.015674460269325598,0.2960341433474698,0.317633994742479,-0.01889499140760696,721229.0736000001,749009.2133999999,0.5233624468929369,1786505815986
63798.05,0.015674460269325598,-0.32008709651481415,-0.32201294069371483,-0.4379294202639547,351330.0630999999,898797.8594999998,0.47782416471240574,1786505816987
63798.05,0.015674460269325598,-0.45783472082748083,-0.461213964878935,-0.5038005868021423,300801.81,911621.2682999996,0.46058556653589566,1786505817987
63799.95,0.01567399347468843,0.3438184291194702,0.41865748203690256,0.44393468613856524,938032.7654,361240.3588,0.6779338194518163,1786505818988
63799.95,0.01567399347468843,0.8602108682327192,0.8772379752362857,0.7567641178558229,965855.7288000002,133729.2627,0.7193537719362368,1786505820086
63807.05,0.01567224938287302,0.9360907384013728,0.9584763157337709,0.9306443158129286,1952082.9028,70125.8353,0.6155059350942481,1786505821088
63807.05,0.01567224938287302,0.8976469066225624,0.9056463411875572,0.8660145251431427,1420959.6546000002,102029.1919,0.6269721795365754,1786505822185
63807.05,0.01567224938287302,0.9040391964795915,0.9111536887844592,0.8665219397445791,1411582.3895000003,100944.58320000002,0.6580967468124806,1786505823186
