strategy,symbol,side,entry_ts,exit_ts,entry_price,exit_price,qty,pnl,pnl_pct_equity,fees,outcome,reason
inplay_breakout,SOLUSDT,short,1741621500000,1741622700000,122.80543400,121.10290145,0.43770501,0.68115108,0.005331,0.06405594,tp,breakout_retest_short+TP1
inplay_breakout,SUIUSDT,short,1741622400000,1741622700000,2.24055180,2.22120530,38.06710246,0.63455769,0.004942,0.10190770,tp,breakout_retest_short+TP1
inplay_breakout,AVAXUSDT,short,1741623300000,1741623600000,17.57548420,17.47620883,5.68860572,0.44510129,0.003415,0.11963716,tp,breakout_retest_short+TP1
inplay_breakout,BTCUSDT,short,1741622700000,1741624500000,79698.15718000,79263.19746960,0.00125448,0.42600104,0.003266,0.11964861,tp,breakout_retest_short+TP1
inplay_breakout,ARBUSDT,short,1741622700000,1741625100000,0.34193160,0.33934557,287.36654918,0.62567280,0.004799,0.11746576,tp,breakout_retest_short+TP1
inplay_breakout,DOGEUSDT,short,1741624800000,1741625100000,0.16419715,0.16342782,608.90214942,0.34875305,0.002658,0.11969493,tp,breakout_retest_short+TP1
inplay_breakout,AVAXUSDT,short,1741623600000,1741625400000,17.50949740,17.33032823,4.21522922,0.66712441,0.005102,0.08811471,tp,breakout_retest_short+TP1
inplay_breakout,DOGEUSDT,short,1741625400000,1741626000000,0.16293741,0.16062818,336.03576126,0.71074598,0.005346,0.06523776,tp,breakout_retest_short+TP1
inplay_breakout,DOTUSDT,short,1741626600000,1741626900000,3.93791226,3.97903565,16.89924722,-0.77522858,-0.005801,0.08027428,sl,breakout_retest_short+SL
inplay_breakout,AXSUSDT,short,1741630200000,1741632600000,2.99440100,2.94110810,14.72089154,0.73209335,0.005477,0.05242559,tp,breakout_retest_short+TP1
inplay_breakout,DOTUSDT,short,1741628100000,1741628700000,3.94821020,3.91288413,21.60490915,0.66131350,0.004977,0.10190294,tp,breakout_retest_short+TP1
inplay_breakout,ENAUSDT,short,1741629000000,1741630200000,0.40191960,0.40777582,117.91107804,-0.74779699,-0.005569,0.05728324,sl,breakout_retest_short+SL
inplay_breakout,DOTUSDT,short,1741629600000,1741632600000,3.92541476,3.86128067,12.26237047,0.72914593,0.005431,0.05729001,tp,breakout_retest_short+TP1
inplay_breakout,ENAUSDT,short,1741630200000,1741632600000,0.40341930,0.39842996,155.55099345,0.70126038,0.005253,0.07483707,tp,breakout_retest_short+TP1
inplay_breakout,OPUSDT,short,1741634100000,1741639500000,0.82613474,0.81166459,54.72459334,0.73809654,0.005469,0.05377674,tp,breakout_retest_short+TP1
inplay_breakout,OPUSDT,short,1741641000000,1741641300000,0.83193358,0.82611090,120.17786324,0.58020068,0.004275,0.11955615,tp,breakout_retest_short+TP1
inplay_breakout,OPUSDT,short,1741641600000,1741645800000,0.82603476,0.81302200,61.29487663,0.73733602,0.005410,0.06027947,tp,breakout_retest_short+TP1
inplay_breakout,VIRTUALUSDT,short,1741647900000,1741648200000,0.56698658,0.56971964,176.33574326,-0.60220052,-0.004395,0.12026516,sl,breakout_retest_short+SL
inplay_breakout,VIRTUALUSDT,short,1741648500000,1741649400000,0.56678662,0.56971106,176.39795378,-0.63615115,-0.004663,0.12028552,sl,breakout_retest_short+SL
inplay_breakout,MYXUSDT,long,1755288900000,1755289200000,2.01707333,2.06643240,16.23697181,0.76165954,0.005609,0.03978226,tp,breakout_retest_long+TP1
inplay_breakout,ENAUSDT,short,1741702200000,1741703100000,0.38882222,0.38445459,181.14138707,0.70711513,0.005179,0.08404346,tp,breakout_retest_short+TP1
inplay_breakout,MYXUSDT,long,1755290400000,1755293400000,2.02581508,2.08508067,13.63459692,0.77443219,0.005672,0.03363024,tp,breakout_retest_long+TP1
inplay_breakout,TAOUSDT,long,1741710900000,1741712100000,258.89176800,255.96308286,0.24423377,-0.79073078,-0.005729,0.07544697,sl,breakout_retest_long+SL
inplay_breakout,TAOUSDT,long,1741713000000,1741713600000,258.19162800,256.13019229,0.35034781,-0.83033439,-0.006050,0.10811491,sl,breakout_retest_long+SL
inplay_breakout,TAOUSDT,long,1741716600000,1741718400000,260.10201000,264.77749105,0.17120443,0.74654605,0.005473,0.05391702,tp,breakout_retest_long+TP1
inplay_breakout,KITEUSDT,long,1762701300000,1762702200000,0.08711742,0.08590510,582.28236561,-0.76636060,-0.005588,0.06044878,sl,breakout_retest_long+SL
inplay_breakout,KITEUSDT,long,1762702200000,1762704000000,0.08797759,0.08588939,332.09358571,-0.72812252,-0.005339,0.03464407,sl,breakout_retest_long+SL
