entry_ts,exit_ts,r,side,symbol,setup,tp_rr,sl_atr,max_hold
1776643200.0,1776787200.0,-1.2268,long,GBPUSD,session_range_fade,1.5,1.0,30
1776816000.0,1776960000.0,-1.2189,long,GBPUSD,session_range_fade,1.5,1.0,30
1777003200.0,1777032000.0,1.2418,long,GBPUSD,session_range_fade,1.5,1.0,30
1777046400.0,1777276800.0,-1.2505,short,GBPUSD,session_range_fade,1.5,1.0,30
1777363200.0,1777377600.0,1.2589,long,GBPUSD,session_range_fade,1.5,1.0,30
1777392000.0,1777464000.0,1.2544,short,GBPUSD,session_range_fade,1.5,1.0,30
1778025600.0,1778054400.0,1.2815,long,GBPUSD,session_range_fade,1.5,1.0,30
1779307200.0,1779652800.0,-1.2237,short,GBPUSD,session_range_fade,1.5,1.0,30
1779825600.0,1779868800.0,-1.3145,long,GBPUSD,session_range_fade,1.5,1.0,30
1780372800.0,1780488000.0,1.2426,short,GBPUSD,session_range_fade,1.5,1.0,30
1780560000.0,1780588800.0,1.2061,short,GBPUSD,session_range_fade,1.5,1.0,30
1780603200.0,1780646400.0,1.2143,long,GBPUSD,session_range_fade,1.5,1.0,30
1781582400.0,1781611200.0,-1.2585,short,GBPUSD,session_range_fade,1.5,1.0,30
1781625600.0,1781697600.0,1.2249,short,GBPUSD,session_range_fade,1.5,1.0,30
1782244800.0,1782302400.0,1.2622,short,GBPUSD,session_range_fade,1.5,1.0,30
1782432000.0,1782460800.0,-1.2453,short,GBPUSD,session_range_fade,1.5,1.0,30
1782691200.0,1782705600.0,-1.2469,short,GBPUSD,session_range_fade,1.5,1.0,30
1782720000.0,1782748800.0,-1.235,short,GBPUSD,session_range_fade,1.5,1.0,30
1782878400.0,1782907200.0,-1.2769,short,GBPUSD,session_range_fade,1.5,1.0,30
1782936000.0,1782964800.0,-1.2616,short,GBPUSD,session_range_fade,1.5,1.0,30
1722441600.0,1722484800.0,1.2719,short,GBPUSD,session_range_fade,1.5,1.3,12
1723132800.0,1723464000.0,-1.1468,short,GBPUSD,session_range_fade,1.5,1.3,12
1723737600.0,1723795200.0,-1.156,short,GBPUSD,session_range_fade,1.5,1.3,12
1724817600.0,1724846400.0,-1.1963,long,GBPUSD,session_range_fade,1.5,1.3,12
1725292800.0,1725336000.0,-1.2208,long,GBPUSD,session_range_fade,1.5,1.3,12
1725393600.0,1725451200.0,1.2583,long,GBPUSD,session_range_fade,1.5,1.3,12
1725494400.0,1725537600.0,-1.2078,short,GBPUSD,session_range_fade,1.5,1.3,12
1727712000.0,1727769600.0,-1.1728,long,GBPUSD,session_range_fade,1.5,1.3,12
1728446400.0,1728561600.0,1.3125,short,GBPUSD,session_range_fade,1.5,1.3,12
1728633600.0,1728964800.0,-0.5372,short,GBPUSD,session_range_fade,1.5,1.3,12
1728979200.0,1729051200.0,1.2798,short,GBPUSD,session_range_fade,1.5,1.3,12
1729512000.0,1729598400.0,-1.1872,long,GBPUSD,session_range_fade,1.5,1.3,12
1730102400.0,1730275200.0,-1.2211,short,GBPUSD,session_range_fade,1.5,1.3,12
1731960000.0,1732003200.0,1.348,short,GBPUSD,session_range_fade,1.5,1.3,12
1732017600.0,1732075200.0,-1.1454,short,GBPUSD,session_range_fade,1.5,1.3,12
1732089600.0,1732204800.0,1.3413,short,GBPUSD,session_range_fade,1.5,1.3,12
1732608000.0,1732708800.0,-1.1137,short,GBPUSD,session_range_fade,1.5,1.3,12
1733083200.0,1733140800.0,1.3217,short,GBPUSD,session_range_fade,1.5,1.3,12
1733299200.0,1733400000.0,1.3778,long,GBPUSD,session_range_fade,1.5,1.3,12
