entry_ts,exit_ts,r,side,symbol,setup,tp_rr,sl_atr,max_hold
1782460500.0,1782460800.0,-1.3138,long,XAUUSD,session_range_fade,1.5,0.8,120
1782461100.0,1782463200.0,1.1816,long,XAUUSD,session_range_fade,1.5,0.8,120
1782463500.0,1782464100.0,-1.3659,long,XAUUSD,session_range_fade,1.5,0.8,120
1782464400.0,1782464700.0,1.1263,long,XAUUSD,session_range_fade,1.5,0.8,120
1782472200.0,1782472500.0,1.1719,long,XAUUSD,session_range_fade,1.5,0.8,120
1782472800.0,1782474000.0,-1.3108,long,XAUUSD,session_range_fade,1.5,0.8,120
1782474300.0,1782476100.0,1.147,long,XAUUSD,session_range_fade,1.5,0.8,120
1782477300.0,1782477600.0,-1.3624,long,XAUUSD,session_range_fade,1.5,0.8,120
1782488100.0,1782489000.0,1.2679,short,XAUUSD,session_range_fade,1.5,0.8,120
1782491400.0,1782492000.0,-1.2517,long,XAUUSD,session_range_fade,1.5,0.8,120
1782493200.0,1782494400.0,-1.3724,long,XAUUSD,session_range_fade,1.5,0.8,120
1782503400.0,1782504300.0,1.0638,short,XAUUSD,session_range_fade,1.5,0.8,120
1782504600.0,1782505200.0,-1.4465,short,XAUUSD,session_range_fade,1.5,0.8,120
1782505500.0,1782505800.0,1.0376,short,XAUUSD,session_range_fade,1.5,0.8,120
1782506100.0,1782506700.0,-1.4439,short,XAUUSD,session_range_fade,1.5,0.8,120
1782698400.0,1782700200.0,-1.2013,short,XAUUSD,session_range_fade,1.5,0.8,120
1782701100.0,1782703200.0,-1.2265,short,XAUUSD,session_range_fade,1.5,0.8,120
1782705900.0,1782706500.0,-1.3772,long,XAUUSD,session_range_fade,1.5,0.8,120
1782706800.0,1782707400.0,-1.4032,long,XAUUSD,session_range_fade,1.5,0.8,120
1782716700.0,1782717900.0,-1.3353,short,XAUUSD,session_range_fade,1.5,0.8,120
1782718200.0,1782719400.0,-1.3453,short,XAUUSD,session_range_fade,1.5,0.8,120
1782719700.0,1782720300.0,-1.3815,short,XAUUSD,session_range_fade,1.5,0.8,120
1782722100.0,1782722400.0,-1.3978,long,XAUUSD,session_range_fade,1.5,0.8,120
1782722700.0,1782723000.0,-1.3543,long,XAUUSD,session_range_fade,1.5,0.8,120
1782730800.0,1782732000.0,1.2134,short,XAUUSD,session_range_fade,1.5,0.8,120
1782732300.0,1782732600.0,-1.3625,short,XAUUSD,session_range_fade,1.5,0.8,120
1782732900.0,1782733200.0,-1.3264,short,XAUUSD,session_range_fade,1.5,0.8,120
1782733500.0,1782733800.0,-1.3585,short,XAUUSD,session_range_fade,1.5,0.8,120
1782738600.0,1782739500.0,1.2198,short,XAUUSD,session_range_fade,1.5,0.8,120
1782747900.0,1782750600.0,1.2325,short,XAUUSD,session_range_fade,1.5,0.8,120
1782750900.0,1782751500.0,-1.3845,short,XAUUSD,session_range_fade,1.5,0.8,120
1782751800.0,1782752700.0,-1.4071,short,XAUUSD,session_range_fade,1.5,0.8,120
1782753000.0,1782753900.0,1.0941,short,XAUUSD,session_range_fade,1.5,0.8,120
1782754200.0,1782758700.0,1.1022,short,XAUUSD,session_range_fade,1.5,0.8,120
1782765600.0,1782770400.0,-1.676,short,XAUUSD,session_range_fade,1.5,0.8,120
1782773400.0,1782774000.0,-1.465,short,XAUUSD,session_range_fade,1.5,0.8,120
1782787800.0,1782792000.0,-1.194,short,XAUUSD,session_range_fade,1.5,0.8,120
1782806400.0,1782806700.0,1.1954,short,XAUUSD,session_range_fade,1.5,0.8,120
