strategy,symbol,side,entry_ts,exit_ts,entry_price,exit_price,qty,pnl,pnl_pct_equity,fees,outcome,reason,seasonality_kept
alt_trendline_touch_v1,BTCUSDT,short,1760623200000,1760631300000,110765.34250000,108537.69272422,0.00027079,0.56759146,0.004854,0.03563087,sl,att1_short_trendline tl=111927.0893 slope=0.440%/d rsi=50.7+TP1+TRAIL_SL,1
alt_trendline_touch_v1,ETHUSDT,short,1760680800000,1760685300000,3892.90126400,3786.75061990,0.00770479,0.78236670,0.006608,0.03550208,sl,att1_short_trendline tl=3938.6331 slope=-3.741%/d rsi=48.5+TP1+TRAIL_SL,1
alt_trendline_touch_v1,LTCUSDT,short,1760763600000,1760770800000,90.10197600,91.32780663,0.33288948,-0.44430376,-0.003729,0.03623764,sl,att1_short_trendline tl=90.3007 slope=-3.875%/d rsi=65.3+SL,1
alt_trendline_touch_v1,BTCUSDT,short,1760763600000,1760867100000,106393.41706000,108011.39240854,0.00028192,-0.49239952,-0.004131,0.03626648,sl,att1_short_trendline tl=107141.4902 slope=-0.833%/d rsi=59.9+SL,1
alt_trendline_touch_v1,DOTUSDT,long,1760767200000,1760771700000,2.92078404,2.95334472,10.27326895,0.29829677,0.002504,0.03620790,sl,att1_long_trendline tl=2.9096 slope=2.798%/d rsi=49.9+TRAIL_SL,1
alt_trendline_touch_v1,ETHUSDT,long,1760824800000,1760862000000,3890.33791200,3890.71329112,0.00771295,-0.03311366,-0.000278,0.03600894,sl,att1_long_trendline tl=3861.0859 slope=1.101%/d rsi=49.4+TRAIL_SL,1
alt_trendline_touch_v1,DOTUSDT,short,1760850000000,1760866500000,2.91961596,2.89718035,10.27326895,0.19463255,0.001636,0.03585451,sl,att1_short_trendline tl=2.9315 slope=-1.345%/d rsi=48.7+TRAIL_SL,1
alt_trendline_touch_v1,LINKUSDT,long,1760862300000,1760871000000,16.80436020,17.08080155,1.78560800,0.45731251,0.003844,0.03630337,sl,att1_long_trendline tl=16.6541 slope=0.490%/d rsi=45.6+TP1+TRAIL_SL,1
alt_trendline_touch_v1,LTCUSDT,long,1760990400000,1761008400000,95.29905600,93.12585795,0.31486146,-0.71985296,-0.006042,0.03559665,sl,att1_long_trendline tl=94.0669 slope=2.226%/d rsi=50.7+SL,1
alt_trendline_touch_v1,ADAUSDT,long,1760990400000,1761013500000,0.66723342,0.65431363,44.97076900,-0.61667126,-0.005175,0.03565859,sl,att1_long_trendline tl=0.6625 slope=3.957%/d rsi=49.6+SL,1
alt_trendline_touch_v1,SOLUSDT,long,1761109200000,1761143400000,185.77714800,181.16169997,0.16151610,-0.78102907,-0.006629,0.03555992,sl,att1_long_trendline tl=184.4862 slope=0.919%/d rsi=34.7+SL,1
alt_trendline_touch_v1,ETHUSDT,long,1761264000000,1761280500000,3855.89102400,3932.88144220,0.00778186,0.56276190,0.004808,0.03636668,sl,att1_long_trendline tl=3840.5175 slope=3.211%/d rsi=42.9+TP1+TRAIL_SL,1
alt_trendline_touch_v1,LINKUSDT,long,1761264000000,1761309300000,17.42248380,17.92675836,1.72225731,0.83196225,0.007109,0.03652829,sl,att1_long_trendline tl=17.2592 slope=3.015%/d rsi=51.1+TP1+TRAIL_SL,1
alt_trendline_touch_v1,BTCUSDT,long,1761332400000,1761471000000,110572.71012000,112420.32203233,0.00027137,0.46507647,0.003927,0.03630803,sl,att1_long_trendline tl=109818.2923 slope=0.827%/d rsi=41.7+TP1+TRAIL_SL,1
alt_trendline_touch_v1,ADAUSDT,long,1761332400000,1761471300000,0.65083014,0.66216625,46.10419548,0.48632136,0.004107,0.03632079,sl,att1_long_trendline tl=0.6454 slope=1.634%/d rsi=49.9+TRAIL_SL,1
alt_trendline_touch_v1,SOLUSDT,short,1761400800000,1761470700000,192.74144400,195.85588433,0.15561780,-0.52094596,-0.004400,0.03628360,sl,att1_short_trendline tl=194.3199 slope=-1.061%/d rsi=46.6+SL,1
alt_trendline_touch_v1,ADAUSDT,long,1761584400000,1761606900000,0.68293656,0.66295677,43.93673111,-0.91332733,-0.007683,0.03548049,sl,att1_long_trendline tl=0.6712 slope=2.006%/d rsi=44.2+SL,1
alt_trendline_touch_v1,SOLUSDT,long,1761613200000,1761637800000,199.68993000,202.05062287,0.15026296,0.31850466,0.002700,0.03622003,sl,att1_long_trendline tl=198.8870 slope=1.008%/d rsi=47.2+TRAIL_SL,1
alt_trendline_touch_v1,ETHUSDT,long,1761616800000,1761619500000,4135.43692200,4075.02826003,0.00725582,-0.47405879,-0.004020,0.03574421,sl,att1_long_trendline tl=4119.1072 slope=1.218%/d rsi=45.5+SL,1
alt_trendline_touch_v1,SUIUSDT,short,1761652800000,1761661200000,2.61017786,2.65562040,11.49117095,-0.55849410,-0.004741,0.03630611,sl,att1_short_trendline tl=2.6179 slope=-3.136%/d rsi=47.9+SL,1
alt_trendline_touch_v1,DOTUSDT,short,1761667200000,1761682200000,3.13297328,3.06771513,9.57365331,0.58914100,0.005025,0.03561794,sl,att1_short_trendline tl=3.1434 slope=-2.165%/d rsi=47.1+TP1+TRAIL_SL,1
alt_trendline_touch_v1,SOLUSDT,short,1761807600000,1761827700000,194.07117800,188.87843415,0.13739978,0.68191154,0.005787,0.03157032,sl,att1_short_trendline tl=196.4546 slope=-3.251%/d rsi=48.2+TRAIL_SL,1
alt_trendline_touch_v1,LTCUSDT,short,1761814800000,1761829200000,97.90041600,95.51990688,0.30637255,0.69376744,0.005889,0.03555521,sl,att1_short_trendline tl=99.1879 slope=-1.839%/d rsi=46.7+TRAIL_SL,1
alt_trendline_touch_v1,ETHUSDT,short,1761904800000,1761939000000,3842.84127800,3898.60031554,0.00780516,-0.47146226,-0.003955,0.03625393,sl,att1_short_trendline tl=3858.1493 slope=-1.950%/d rsi=77.8+SL,1
alt_trendline_touch_v1,BTCUSDT,long,1761940800000,1762139400000,109819.85958000,108395.48367552,0.00027323,-0.42495488,-0.003579,0.03577369,sl,att1_long_trendline tl=109470.2914 slope=2.610%/d rsi=49.5+SL,1
alt_trendline_touch_v1,ADAUSDT,short,1761944400000,1761987600000,0.60667864,0.61738562,49.43968359,-0.56565992,-0.004765,0.03631041,sl,att1_short_trendline tl=0.6089 slope=-3.816%/d rsi=45.5+SL,0
alt_trendline_touch_v1,LINKUSDT,short,1761944400000,1762084200000,17.17056520,17.60610279,1.74682660,-0.79725794,-0.006717,0.03644929,sl,att1_short_trendline tl=17.3383 slope=-3.592%/d rsi=49.3+SL,0
alt_trendline_touch_v1,DOTUSDT,short,1762340400000,1762363800000,2.53589272,2.64246634,8.31086383,-0.91154079,-0.007794,0.02582198,sl,att1_short_trendline tl=2.5829 slope=-2.707%/d rsi=64.8+SL,1
alt_trendline_touch_v1,SUIUSDT,short,1762387200000,1762413900000,2.03049382,1.99020359,14.77177606,0.55952253,0.004822,0.03563571,sl,att1_short_trendline tl=2.0361 slope=-3.951%/d rsi=50.5+TP1+TRAIL_SL,1
alt_trendline_touch_v1,ETHUSDT,long,1762430400000,1762432800000,3398.78962200,3357.44159164,0.00882844,-0.40082666,-0.003438,0.03578818,sl,att1_long_trendline tl=3395.1400 slope=3.267%/d rsi=38.4+SL,1
alt_trendline_touch_v1,LINKUSDT,long,1762437600000,1762440900000,15.03200580,14.61261975,1.99614079,-0.87265851,-0.007510,0.03550491,sl,att1_long_trendline tl=14.8343 slope=1.524%/d rsi=47.4+SL,1
alt_trendline_touch_v1,LTCUSDT,short,1762473600000,1762484700000,86.90261600,89.11338735,0.34514496,-0.79948721,-0.006933,0.03645062,sl,att1_short_trendline tl=87.6224 slope=-2.615%/d rsi=48.6+SL,1
alt_trendline_touch_v1,SUIUSDT,short,1762473600000,1762529100000,1.96640664,2.04068448,11.76956038,-0.90251459,-0.007827,0.02829702,sl,att1_short_trendline tl=1.9970 slope=-2.618%/d rsi=45.5+SL,1
alt_trendline_touch_v1,BTCUSDT,short,1762506000000,1762515600000,101438.10832000,100123.77999272,0.00029569,0.35287109,0.003082,0.03575962,sl,att1_short_trendline tl=102305.0341 slope=-1.591%/d rsi=47.3+TRAIL_SL,1
alt_trendline_touch_v1,LINKUSDT,short,1762581600000,1762659000000,15.67586420,15.09934541,1.40358949,0.78327826,0.006872,0.02591746,sl,att1_short_trendline tl=15.9625 slope=-3.657%/d rsi=65.7+TRAIL_SL,1
alt_trendline_touch_v1,SUIUSDT,short,1762678800000,1762698300000,2.08848222,2.12107516,14.36162574,-0.50436120,-0.004395,0.03627365,sl,att1_short_trendline tl=2.0925 slope=-3.881%/d rsi=45.5+SL,1
alt_trendline_touch_v1,ETHUSDT,long,1762858800000,1762872300000,3559.30171800,3493.31533424,0.00843031,-0.59195879,-0.005181,0.03567343,sl,att1_long_trendline tl=3537.0014 slope=1.048%/d rsi=47.8+SL,1
alt_trendline_touch_v1,SOLUSDT,short,1762959600000,1762964400000,158.45830200,153.52344940,0.18928639,0.89866809,0.007907,0.03543234,sl,att1_short_trendline tl=160.8380 slope=-3.546%/d rsi=67.6+TP1+TRAIL_SL,1
alt_trendline_touch_v1,ETHUSDT,long,1762999200000,1763017500000,3422.60438400,3523.53754342,0.00876701,0.84834369,0.007405,0.03653813,sl,att1_long_trendline tl=3397.8900 slope=2.572%/d rsi=28.6+TP1+TRAIL_SL,1
alt_trendline_touch_v1,DOTUSDT,short,1763020800000,1763059200000,2.97670454,2.83847292,8.07997858,1.08871663,0.009434,0.02819191,sl,att1_short_trendline tl=3.0390 slope=-3.863%/d rsi=57.9+TP1+TRAIL_SL,1
alt_trendline_touch_v1,LINKUSDT,short,1763024400000,1763041500000,15.82683400,15.53694714,1.89513582,0.51371179,0.004452,0.03566318,sl,att1_short_trendline tl=15.9343 slope=-1.938%/d rsi=77.1+TRAIL_SL,1
alt_trendline_touch_v1,SOLUSDT,short,1763179200000,1763244000000,142.48149800,139.11457956,0.21051154,0.67320766,0.005753,0.03556753,sl,att1_short_trendline tl=143.0107 slope=-1.569%/d rsi=59.2+TRAIL_SL,1
alt_trendline_touch_v1,LINKUSDT,short,1763179200000,1763311200000,14.19216100,13.67042802,1.88337706,0.95113447,0.008130,0.03148546,sl,att1_short_trendline tl=14.3280 slope=-2.267%/d rsi=53.1+TP1+TRAIL_SL,1
alt_trendline_touch_v1,ADAUSDT,short,1763197200000,1763308800000,0.50119974,0.48429877,57.42173865,0.93652992,0.008006,0.03395342,sl,att1_short_trendline tl=0.5074 slope=-3.914%/d rsi=45.4+TP1+TRAIL_SL,1
alt_trendline_touch_v1,DOTUSDT,short,1763283600000,1763293500000,2.86542680,2.82713988,10.46755059,0.36501791,0.003103,0.03575234,sl,att1_short_trendline tl=2.8686 slope=-2.207%/d rsi=49.2+TP1+TRAIL_SL,1
alt_trendline_touch_v1,DOTUSDT,short,1763460000000,1763531400000,2.72445500,2.65371238,10.95831266,0.73985835,0.006169,0.03536138,sl,att1_short_trendline tl=2.7565 slope=-3.627%/d rsi=69.0+TRAIL_SL,1
alt_trendline_touch_v1,LTCUSDT,short,1763463600000,1763568000000,95.02099200,92.13120049,0.26862377,0.74610257,0.006222,0.03016412,sl,att1_short_trendline tl=96.7035 slope=-0.851%/d rsi=68.9+TRAIL_SL,1
alt_trendline_touch_v1,ETHUSDT,long,1763539200000,1763562000000,3084.30673800,3038.95337280,0.00972860,-0.47696741,-0.003953,0.03574247,sl,att1_long_trendline tl=3080.5756 slope=3.082%/d rsi=42.0+SL,1
alt_trendline_touch_v1,ADAUSDT,long,1763539200000,1763567400000,0.46819362,0.45692788,64.08886990,-0.75758242,-0.006280,0.03557399,sl,att1_long_trendline tl=0.4641 slope=1.428%/d rsi=42.6+SL,1
alt_trendline_touch_v1,ETHUSDT,short,1763618400000,1763655900000,3033.92309400,2916.46134745,0.00920730,1.04863388,0.008725,0.03287220,sl,att1_short_trendline tl=3083.5902 slope=-1.197%/d rsi=59.7+TP1+TRAIL_SL,1
alt_trendline_touch_v1,LTCUSDT,short,1763618400000,1763655900000,92.80143600,89.47816822,0.32320621,1.03875243,0.008644,0.03534834,sl,att1_short_trendline tl=93.6195 slope=-1.625%/d rsi=56.5+TP1+TRAIL_SL,1
alt_trendline_touch_v1,SUIUSDT,short,1763629200000,1763655000000,1.63257342,1.57261637,18.37222120,1.06621226,0.008874,0.03533187,sl,att1_short_trendline tl=1.6403 slope=-1.792%/d rsi=75.2+TP1+TP2,1
alt_trendline_touch_v1,BTCUSDT,short,1763766000000,1763870700000,84222.45214000,86459.98723236,0.00035613,-0.83332051,-0.006756,0.03647091,sl,att1_short_trendline tl=84651.2780 slope=-3.774%/d rsi=52.8+SL,1
