dimension,bucket,trades,symbols,net_r,gross_r,cost_r,mean_net_r,mean_gross_r,mean_cost_r,t_stat_net_r,profit_factor_net_r,win_rate,net_r_share
symbol,ACTUSDT,18,1,-7.984427171926051,-7.05894499477257,0.9254821771534808,-0.4435792873292251,-0.39216361082069834,0.051415676508526714,-1.830267137470816,0.41933638835323156,0.2777777777777778,0.27752775364249804
symbol,GALAUSDT,14,1,-6.732463870851655,-6.101551589031345,0.63091228182031,-0.4808902764894039,-0.43582511350223896,0.045065162987165,-1.8953381176542237,0.3635528822386365,0.2857142857142857,0.23401122388921722
symbol,CRVUSDT,18,1,-5.7623177473671845,-4.874499569685101,0.8878181776820835,-0.32012876374262134,-0.27080553164917226,0.04932323209344908,-1.3810225160362033,0.507332992192594,0.3333333333333333,0.20029027327396173
symbol,AAVEUSDT,23,1,-5.7282090196078554,-4.317801092874338,1.410407926733518,-0.24905256606990675,-0.18773048229888425,0.061322083771022516,-1.1197957740482405,0.6186216463233736,0.391304347826087,0.1991047006097218
symbol,BNBUSDT,19,1,-5.396117222997711,-3.7195856902815647,1.6765315327161465,-0.28400616963145847,-0.19576766790955605,0.08823850172190245,-1.2222630392786722,0.5588526188272025,0.42105263157894735,0.18756164456678187
symbol,MEUSDT,12,1,-4.696563861371874,-3.918374518263774,0.7781893431080995,-0.39138032178098947,-0.32653120985531453,0.06484911192567495,-1.345411737348586,0.45267220341865155,0.3333333333333333,0.16324612777082317
symbol,1000RATSUSDT,17,1,-4.686411866389745,-3.9971259646796713,0.6892859017100742,-0.2756712862582203,-0.235125056745863,0.040546229512357305,-1.038717625876288,0.5941166108829904,0.35294117647058826,0.16289325832863122
symbol,BIOUSDT,14,1,-4.667906910812004,-4.0345698832476335,0.6333370275643704,-0.3334219222008574,-0.2881835630891167,0.04523835911174074,-1.2130423188473156,0.5130044154593353,0.35714285714285715,0.16225005141570423
symbol,ACEUSDT,24,1,-4.539615195713551,-3.224953396507915,1.314661799205636,-0.18915063315473127,-0.1343730581878298,0.0547775749669015,-0.9398544268344443,0.6731755910425331,0.4583333333333333,0.1577908070972883
symbol,SHIB1000USDT,6,1,-4.457597355785466,-3.9400498032094244,0.5175475525760415,-0.742932892630911,-0.6566749672015707,0.08625792542934024,-2.0179215236074084,0.19760377414570762,0.16666666666666666,0.1549399793066754
symbol,UNIUSDT,4,1,-4.202732068187627,-4.029302069102075,0.1734299990855525,-1.0506830170469068,-1.0073255172755187,0.04335749977138813,-100.32281901662982,0.0,0.0,0.14608121095355198
symbol,ORDIUSDT,7,1,-3.6428435450973122,-3.383411435347696,0.2594321097496164,-0.5204062207281874,-0.4833444907639565,0.03706172996423091,-1.5313282666343413,0.3038125835088492,0.2857142857142857,0.1266202526709319
symbol,APTUSDT,25,1,-3.0826880288400225,-1.5378765414654427,1.5448114873745797,-0.1233075211536009,-0.06151506165861771,0.06179245949498319,-0.6152861813328028,0.7711266791318543,0.44,0.10715001407148099
symbol,ADAUSDT,20,1,-2.5647303708160867,-1.297418349278336,1.2673120215377507,-0.12823651854080434,-0.0648709174639168,0.06336560107688753,-0.5705362061375747,0.7665643710529275,0.45,0.08914651523329992
symbol,POLUSDT,14,1,-2.2323261790025044,-1.2389305949415284,0.9933955840609761,-0.15945186992875032,-0.08849504249582345,0.07095682743292686,-0.644793152614712,0.688125701408092,0.42857142857142855,0.0775926007609208
symbol,TRXUSDT,11,1,-2.146988350964037,-1.081999503843079,1.064988847120958,-0.1951807591785488,-0.09836359125846172,0.0968171679200871,-0.6199052647959556,0.6752686601495582,0.45454545454545453,0.07462637473038984
symbol,BICOUSDT,19,1,-2.0537415545821887,-1.0375651719082182,1.01617638267397,-0.10809166076748361,-0.05460869325832727,0.05348296750915632,-0.44842352716733874,0.8082325632203987,0.47368421052631576,0.07138524379175405
symbol,VELODROMEUSDT,12,1,-2.0517151435793735,-1.3698656207081081,0.6818495228712651,-0.17097626196494778,-0.11415546839234235,0.05682079357260542,-0.5907549490311274,0.694776869540373,0.4166666666666667,0.07131480852051192
symbol,DOGEUSDT,18,1,-1.7903996430340583,-0.5072039036149251,1.2831957394191331,-0.09946664683522546,-0.028177994645273614,0.07128865218995184,-0.40983006270565425,0.8174041656598844,0.5,0.062231839599046754
symbol,ALGOUSDT,14,1,-1.7536950652034748,-0.7277997972972576,1.025895267906217,-0.12526393322881962,-0.05198569980694697,0.07327823342187265,-0.4650192584787856,0.7686619456515904,0.5,0.06095603874140542
symbol,1000PEPEUSDT,17,1,-1.6719939874233334,-0.8083051046495893,0.863688882773744,-0.0983525874954902,-0.04754735909703466,0.050805228398455526,-0.38063942930945077,0.8245298768826852,0.47058823529411764,0.05811622116924212
symbol,PENGUUSDT,7,1,-1.0684674404053005,-0.7906908928607563,0.2777765475445443,-0.1526382057721858,-0.11295584183725091,0.0396823639349349,-0.3582300378872832,0.7471014981221821,0.42857142857142855,0.03713846493815562
symbol,JTOUSDT,12,1,-0.8828864130373307,-0.2907561701252461,0.5921302429120847,-0.0735738677531109,-0.024229680843770512,0.04934418690934039,-0.24918223542715795,0.8593842869363282,0.5,0.030687922584260553
symbol,LDOUSDT,8,1,-0.7466453940522847,-0.3331970437227164,0.413448350329568,-0.09333067425653559,-0.04164963046533955,0.051681043791196,-0.25387586934405015,0.8238419073560721,0.5,0.02595237134949817
