ts,o,h,l,c,v
1612516800,1805.3385000000,1805.8095000000,1804.2300000000,1804.8000000000,0.58
1612517100,1804.7900000000,1804.9950000000,1804.3015000000,1804.6100000000,0.54
1612517400,1804.5950000000,1806.1910000000,1804.4900000000,1805.9150000000,0.39
1612517700,1805.9350000000,1807.1910000000,1805.9350000000,1807.1795000000,0.37
1612518000,1807.2035000000,1807.5285000000,1806.7560000000,1806.8535000000,0.28
1612518300,1806.8285000000,1806.9510000000,1805.0360000000,1805.3085000000,0.39
1612518600,1805.3185000000,1807.1835000000,1805.2785000000,1806.7500000000,0.41
1612518900,1806.7600000000,1808.0075000000,1806.7600000000,1807.8110000000,0.29
1612519200,1807.8010000000,1808.2535000000,1807.3985000000,1807.5000000000,0.35
1612519500,1807.4835000000,1807.5135000000,1806.8805000000,1807.0435000000,0.30
1612519800,1807.0385000000,1807.2400000000,1805.8685000000,1806.0715000000,0.44
1612520100,1806.0790000000,1807.1585000000,1806.0665000000,1806.5410000000,0.41
1612520400,1806.5910000000,1807.7460000000,1806.5910000000,1807.2160000000,0.48
1612520700,1807.2210000000,1807.2360000000,1806.2735000000,1806.8665000000,0.47
1612521000,1806.8470000000,1808.4350000000,1806.7315000000,1808.3135000000,0.49
1612521300,1808.3185000000,1809.0750000000,1807.6750000000,1808.0000000000,0.36
1612521600,1807.9850000000,1808.0150000000,1807.0365000000,1807.6965000000,0.44
1612521900,1807.7165000000,1807.7425000000,1807.0465000000,1807.1250000000,0.36
1612522200,1807.1350000000,1807.8485000000,1806.4100000000,1807.6380000000,0.55
1612522500,1807.6385000000,1807.7835000000,1807.0195000000,1807.5635000000,0.30
1612522800,1807.5660000000,1808.1485000000,1805.9710000000,1806.2150000000,0.52
1612523100,1806.2300000000,1806.5295000000,1805.3715000000,1805.4365000000,0.63
1612523400,1805.4415000000,1805.7065000000,1803.6685000000,1804.3015000000,0.70
1612523700,1804.3680000000,1806.4360000000,1804.3680000000,1806.3575000000,0.52
1612524000,1806.3515000000,1806.9030000000,1805.8515000000,1806.1215000000,0.39
1612524300,1806.0805000000,1806.9465000000,1805.2915000000,1806.8865000000,0.30
1612524600,1806.8900000000,1806.9065000000,1805.6785000000,1805.9400000000,0.31
1612524900,1805.9325000000,1806.0265000000,1804.7365000000,1804.9565000000,0.30
1612525200,1804.9515000000,1805.8965000000,1804.5965000000,1805.5935000000,0.32
1612525500,1805.5735000000,1805.6185000000,1804.6195000000,1804.9675000000,0.37
1612525800,1804.9745000000,1805.5735000000,1804.3160000000,1804.3635000000,0.54
1612526100,1804.3690000000,1804.5065000000,1802.7470000000,1802.8565000000,0.42
1612526400,1802.8465000000,1803.1235000000,1801.4265000000,1801.4815000000,0.52
1612526700,1801.4615000000,1801.8435000000,1800.8790000000,1801.7000000000,0.56
1612527000,1801.6940000000,1802.5960000000,1801.4700000000,1801.6485000000,0.64
1612527300,1801.6535000000,1803.3535000000,1801.6535000000,1803.3285000000,0.62
1612527600,1803.3130000000,1803.4395000000,1802.2750000000,1802.8250000000,0.51
1612527900,1802.8650000000,1804.4500000000,1802.8650000000,1803.6800000000,0.47
1612528200,1803.6700000000,1803.8700000000,1801.7250000000,1802.0700000000,0.63
1612528500,1802.0550000000,1803.3400000000,1802.0450000000,1802.2365000000,0.35
1612528800,1802.2215000000,1802.4185000000,1801.0600000000,1801.9855000000,0.55
1612529100,1802.0105000000,1802.2710000000,1801.3510000000,1801.6750000000,0.46
1612529400,1801.6760000000,1802.9240000000,1801.4965000000,1801.6250000000,0.83
1612529700,1801.6150000000,1802.5585000000,1801.5410000000,1802.3835000000,0.48
1612530000,1802.3785000000,1802.4035000000,1798.8175000000,1798.9385000000,0.76
1612530300,1798.9295000000,1799.4790000000,1797.0790000000,1799.1285000000,0.97
1612530600,1799.1250000000,1799.7850000000,1797.4495000000,1798.1215000000,0.67
1612530900,1798.1290000000,1798.4650000000,1795.2375000000,1795.5400000000,0.82
1612531200,1795.4750000000,1796.8600000000,1793.5695000000,1796.5410000000,1.20
1612531500,1796.5510000000,1798.2335000000,1796.5450000000,1797.1565000000,0.65
1612531800,1797.1225000000,1804.8855000000,1797.1225000000,1804.5840000000,1.77
1612532100,1804.5990000000,1806.5495000000,1803.0165000000,1804.5400000000,1.55
1612532400,1804.5455000000,1806.2850000000,1803.1315000000,1803.2850000000,1.19
1612532700,1803.2850000000,1806.7590000000,1803.1100000000,1806.4065000000,1.31
1612533000,1806.4045000000,1806.7875000000,1802.3145000000,1803.0510000000,1.35
1612533300,1803.0660000000,1803.0660000000,1798.4710000000,1800.0300000000,1.53
1612533600,1800.0150000000,1800.0150000000,1796.7160000000,1797.7115000000,1.41
1612533900,1797.6960000000,1798.4960000000,1795.6370000000,1797.4250000000,1.43
1612534200,1797.3625000000,1800.6165000000,1796.6290000000,1799.1150000000,1.22
1612534500,1799.1160000000,1799.4200000000,1796.9085000000,1797.6120000000,0.98
1612534800,1797.6110000000,1801.7385000000,1797.3840000000,1800.8265000000,1.19
1612535100,1800.8065000000,1803.4385000000,1800.8065000000,1802.4950000000,1.17
1612535400,1802.5950000000,1802.9450000000,1799.3575000000,1799.7710000000,1.51
1612535700,1799.7660000000,1804.3350000000,1799.3775000000,1802.9385000000,1.17
1612536000,1802.9285000000,1803.9915000000,1801.6055000000,1803.8015000000,0.97
1612536300,1803.8240000000,1805.3665000000,1801.6755000000,1802.0615000000,1.03
1612536600,1802.0765000000,1803.7215000000,1801.9015000000,1802.2360000000,0.91
1612536900,1802.2310000000,1803.7030000000,1800.2560000000,1802.9060000000,1.13
1612537200,1802.8985000000,1804.8485000000,1802.4100000000,1804.4615000000,1.20
1612537500,1804.4535000000,1806.3700000000,1804.0850000000,1805.4365000000,1.14
1612537800,1805.4415000000,1806.0265000000,1803.7990000000,1803.9650000000,1.15
1612538100,1803.9750000000,1806.2235000000,1803.7690000000,1805.9370000000,1.45
1612538400,1805.9380000000,1807.0725000000,1805.7075000000,1806.1815000000,0.90
1612538700,1806.1865000000,1808.5015000000,1806.0465000000,1806.0765000000,0.82
1612539000,1806.0815000000,1808.7165000000,1806.0415000000,1807.5915000000,0.76
1612539300,1807.5865000000,1808.1315000000,1806.5365000000,1807.3900000000,0.70
1612539600,1807.3150000000,1808.0415000000,1805.1615000000,1806.2365000000,0.82
1612539900,1806.2615000000,1807.3865000000,1805.9465000000,1806.0915000000,0.72
1612540200,1806.0865000000,1806.0965000000,1802.9965000000,1804.6665000000,0.78
1612540500,1804.6715000000,1806.1065000000,1804.4065000000,1805.9965000000,0.68
1612540800,1806.0015000000,1807.9735000000,1806.0015000000,1807.1450000000,0.85
1612541100,1807.1550000000,1807.8815000000,1806.8015000000,1807.4465000000,0.56
1612541400,1807.4015000000,1808.7265000000,1807.0215000000,1808.3165000000,0.55
1612541700,1808.2715000000,1808.7115000000,1807.0965000000,1807.2265000000,0.43
1612542000,1807.2315000000,1810.3415000000,1807.2265000000,1810.0915000000,0.67
1612542300,1810.0365000000,1810.4715000000,1808.1115000000,1808.9315000000,0.65
1612542600,1808.9265000000,1810.1415000000,1808.1000000000,1810.1415000000,0.71
1612542900,1810.1590000000,1810.5800000000,1808.5015000000,1809.9750000000,0.92
1612543200,1809.9650000000,1810.4050000000,1809.5765000000,1810.3465000000,0.56
1612543500,1810.3515000000,1810.5415000000,1809.5300000000,1809.5665000000,0.59
1612543800,1809.5615000000,1811.2040000000,1809.5115000000,1810.8215000000,0.65
1612544100,1810.8415000000,1814.2315000000,1810.8165000000,1813.0785000000,1.17
1612544400,1813.0700000000,1815.0905000000,1813.0310000000,1814.8695000000,0.59
1612544700,1814.8900000000,1815.0400000000,1813.9660000000,1814.4450000000,0.87
1612545000,1814.4300000000,1815.1615000000,1813.7540000000,1814.4690000000,0.67
1612545300,1814.4515000000,1815.1855000000,1813.6540000000,1814.2490000000,0.64
1612545600,1814.2890000000,1814.8040000000,1813.9615000000,1814.1815000000,0.96
1612545900,1814.0915000000,1814.6065000000,1812.8215000000,1813.9065000000,0.61
1612546200,1813.8965000000,1813.8965000000,1812.4700000000,1812.7350000000,0.89
1612546500,1812.7050000000,1813.3135000000,1811.8415000000,1811.8700000000,0.54
1612546800,1811.8550000000,1813.2950000000,1811.7650000000,1813.1050000000,0.63
1612547100,1813.0985000000,1813.4010000000,1812.2535000000,1812.7485000000,0.66
1612547400,1812.7585000000,1813.1635000000,1811.0280000000,1811.2040000000,0.76
1612547700,1811.2075000000,1812.5025000000,1811.1590000000,1811.8130000000,0.50
1612548000,1811.8120000000,1811.9510000000,1811.2745000000,1811.5675000000,0.70
1612548300,1811.5775000000,1812.2985000000,1811.5175000000,1812.2585000000,0.26
1612548600,1812.2285000000,1812.4585000000,1811.9185000000,1812.1385000000,0.25
1612548900,1812.1335000000,1812.8935000000,1812.1285000000,1812.7185000000,0.39
1612549200,1812.6385000000,1813.2510000000,1812.3035000000,1812.5035000000,0.65
1612549500,1812.4985000000,1813.0235000000,1811.7000000000,1812.1810000000,0.51
1612549800,1812.1760000000,1813.0565000000,1811.8385000000,1812.3050000000,0.37
1612550100,1812.2600000000,1812.6000000000,1811.9800000000,1812.0950000000,0.27
1612550400,1812.1550000000,1812.1750000000,1810.9700000000,1810.9850000000,0.32
1612550700,1810.9600000000,1811.5150000000,1810.7045000000,1811.1500000000,0.42
1612551000,1811.1650000000,1811.2200000000,1809.9950000000,1810.7305000000,0.50
1612551300,1810.7550000000,1810.8000000000,1810.0815000000,1810.3950000000,0.35
1612551600,1810.4150000000,1811.2685000000,1810.3990000000,1811.1860000000,0.46
1612551900,1811.2235000000,1812.1275000000,1811.2185000000,1811.7385000000,0.74
1612552200,1811.7205000000,1812.0960000000,1811.6860000000,1811.7635000000,0.30
1612552500,1811.7585000000,1812.0760000000,1811.3635000000,1811.8735000000,0.37
1612552800,1811.8635000000,1812.3385000000,1811.7995000000,1812.2775000000,0.35
1612553100,1812.2795000000,1812.3235000000,1811.6485000000,1812.0360000000,0.35
1612553400,1812.0385000000,1812.2585000000,1811.5585000000,1811.6085000000,0.48
1612553700,1811.6185000000,1811.7285000000,1810.5585000000,1811.1985000000,0.38
1612554000,1811.2000000000,1811.4085000000,1810.9585000000,1810.9985000000,0.25
1612554300,1811.0050000000,1811.0050000000,1810.4835000000,1810.7235000000,0.32
1612554600,1810.7450000000,1810.8335000000,1810.2635000000,1810.4575000000,0.51
1612554900,1810.4600000000,1810.5435000000,1809.9150000000,1810.1015000000,1.20
1612555200,1810.1040000000,1811.1910000000,1809.8290000000,1811.1770000000,0.55
1612555500,1811.1785000000,1811.4735000000,1810.8485000000,1811.4285000000,0.36
1612555800,1811.4085000000,1812.0835000000,1811.3235000000,1811.4785000000,0.44
1612556100,1811.4735000000,1811.5860000000,1810.8335000000,1811.5585000000,0.47
1612556400,1811.5575000000,1811.9035000000,1810.9185000000,1811.0535000000,0.42
1612556700,1811.0435000000,1812.4985000000,1811.0285000000,1812.3735000000,0.38
1612557000,1812.4785000000,1812.4785000000,1811.6065000000,1811.6315000000,0.40
1612557300,1811.6265000000,1811.7200000000,1811.3450000000,1811.5265000000,0.21
1612557600,1811.5315000000,1811.6115000000,1810.9700000000,1811.2150000000,0.23
1612557900,1811.2350000000,1811.2500000000,1810.5200000000,1810.5250000000,0.26
1612558200,1810.6610000000,1810.7750000000,1809.6135000000,1810.4485000000,0.29
1612558500,1810.4435000000,1811.3585000000,1810.4235000000,1811.3085000000,0.40
1612558800,1811.2760000000,1811.3460000000,1810.4460000000,1810.5260000000,0.19
1612559100,1810.5310000000,1810.7010000000,1810.4210000000,1810.6960000000,0.08
1612559400,1810.7110000000,1810.7910000000,1810.2110000000,1810.2185000000,0.12
1612559700,1810.2010000000,1810.9035000000,1810.1810000000,1810.7685000000,0.08
1612560000,1810.7660000000,1810.9860000000,1810.6035000000,1810.9685000000,0.06
1612560300,1810.9785000000,1811.2910000000,1810.6185000000,1810.6260000000,0.06
1612560600,1810.6010000000,1810.8660000000,1810.5900000000,1810.7610000000,0.05
1612560900,1810.6985000000,1811.1360000000,1810.6510000000,1811.1360000000,0.05
1612561200,1811.1210000000,1812.4435000000,1811.0760000000,1812.1310000000,0.08
1612561500,1812.1160000000,1812.4810000000,1811.7825000000,1811.8675000000,0.12
1612561800,1811.9825000000,1813.8550000000,1811.9675000000,1813.7000000000,0.12
1612562100,1813.6800000000,1814.5550000000,1813.5400000000,1814.5500000000,0.17
