symbol,ts,event,direction,trend,side,level,r,entry,stop,tp,exit_ts,tag,tp_rr,sl_atr,max_hold,buffer_atr
ETHUSDT,1770220800000,bos,down,range,short,2211.57,-1.0927,2134.38,2171.23,2079.1050000000005,1770228000000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1770231600000,bos,down,range,short,2211.57,1.4259,2187.3,2234.5485714285714,2116.4271428571433,1770238800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1770296400000,bos,down,down,short,2064.1,-1.0755,2057.87,2101.4742857142855,1992.4635714285714,1770300000000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1770303600000,bos,down,down,short,2064.1,-1.0605,1959.55,2011.3814285714284,1881.8028571428572,1770307200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1770321600000,bos,down,down,short,1924.89,1.4502,1869.19,1929.2364285714286,1779.1203571428573,1770336000000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1770624000000,bos,down,down,short,2053.44,-1.1108,2048.86,2078.4378571428574,2004.4932142857142,1770652800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1770692400000,bos,down,range,short,2087.52,1.4064,2063.83,2099.1114285714284,2010.9078571428572,1770703200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1770706800000,bos,down,range,short,2087.52,-1.1105,2006.59,2035.6492857142857,1963.0010714285713,1770732000000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1770782400000,bos,down,range,short,1995.7,1.3677,1970.49,1994.3257142857144,1934.7364285714284,1770796800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1770800400000,bos,down,range,short,1995.7,-1.1582,1945.69,1965.365,1916.1775000000002,1770811200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1770825600000,bos,down,down,short,1930.2,-1.1012,1914.15,1944.4228571428573,1868.7407142857141,1770832800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1771156800000,bos,down,range,short,2035.01,1.3672,2009.31,2033.5107142857141,1973.0089285714287,1771174800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1771178400000,bos,down,range,short,1991.0,-0.4144,1958.21,1984.2335714285714,1919.174642857143,1771221600000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1771336800000,bos,down,down,short,1960.12,-1.1482,1947.42,1968.4485714285715,1915.8771428571429,1771340400000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1771441200000,bos,down,down,short,1952.85,-1.1282,1940.0,1964.2178571428572,1903.6732142857143,1771462800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1771506000000,bos,down,range,short,1922.54,-1.2029,1920.14,1935.2814285714287,1897.4278571428572,1771509600000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1771704000000,bos,down,range,short,1975.39,-0.2255,1973.21,1983.8864285714285,1957.1953571428573,1771747200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1771761600000,bos,down,range,short,1969.24,1.0965,1965.2,1972.9935714285716,1953.5096428571428,1771765200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1771779600000,bos,down,range,short,1942.27,-1.308,1939.19,1949.265,1924.0774999999999,1771794000000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1771804800000,bos,down,range,short,1933.47,1.2753,1928.0,1941.7257142857143,1907.4114285714286,1771808400000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1771812000000,bos,down,down,short,1933.47,-1.1562,1861.71,1880.7785714285715,1833.107142857143,1771826400000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1771894800000,bos,down,range,short,1845.54,1.3746,1839.55,1863.0142857142857,1804.3535714285713,1771938000000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1772121600000,bos,down,range,short,2043.29,-1.1262,1982.99,2008.1335714285715,1945.2746428571427,1772128800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1772132400000,bos,down,range,short,2043.29,-1.1221,2029.0,2055.59,1989.1149999999998,1772164800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1772186400000,bos,down,range,short,1998.21,1.3474,1979.76,2000.5142857142857,1948.6285714285714,1772193600000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1772197200000,bos,down,range,short,1998.21,1.368,1962.18,1985.9571428571428,1926.514285714286,1772208000000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1772211600000,bos,down,down,short,1937.51,1.3708,1931.01,1954.9235714285714,1895.139642857143,1772229600000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1772384400000,bos,down,down,short,1966.7,-1.1177,1960.18,1986.825,1920.2125,1772388000000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1772391600000,bos,down,down,short,1966.7,1.3893,1952.85,1981.0871428571427,1910.4942857142858,1772395200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1772398800000,bos,down,down,short,1966.7,-1.1023,1927.85,1958.0035714285714,1882.6196428571427,1772402400000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1772506800000,bos,down,range,short,2015.05,1.4066,2007.84,2042.2492857142856,1956.2260714285712,1772524800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1772528400000,bos,down,down,short,1986.0,-1.1284,1950.22,1974.525,1913.7624999999998,1772539200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1772722800000,bos,down,range,short,2092.11,-0.0112,2085.97,2115.323571428571,2041.9396428571429,1772766000000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1772802000000,bos,down,down,short,2044.5,1.3396,2018.52,2038.66,1988.31,1772805600000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1772809200000,bos,down,down,short,2044.5,-0.2432,1976.67,1999.7878571428573,1941.9932142857142,1772852400000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1772910000000,bos,down,range,short,1969.01,-1.2482,1953.97,1966.565,1935.0774999999999,1772913600000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1772935200000,bos,down,down,short,1945.23,-1.2287,1941.17,1954.7492857142859,1920.8010714285715,1772953200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1773205200000,bos,down,down,short,2016.19,-1.1587,2013.21,2033.5085714285715,1982.7621428571429,1773226800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1773468000000,bos,down,range,short,2079.09,-0.0961,2077.11,2094.6335714285715,2050.824642857143,1773511200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1773831600000,bos,down,range,short,2310.05,1.3158,2267.87,2287.5671428571427,2238.324285714286,1773835200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1773838800000,bos,down,range,short,2310.05,1.3286,2234.46,2255.322857142857,2203.1657142857143,1773842400000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1773846000000,bos,down,range,short,2310.05,-1.1449,2186.23,2210.3764285714287,2150.010357142857,1773853200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1773921600000,bos,down,down,short,2141.35,-1.151,2131.41,2154.0014285714283,2097.522857142857,1773946800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1774134000000,bos,down,down,short,2140.82,1.2431,2083.26,2096.2328571428575,2063.800714285714,1774137600000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1774141200000,bos,down,down,short,2140.82,-1.2038,2090.19,2106.6014285714286,2065.572857142857,1774144800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1774177200000,bos,down,range,short,2073.0,-1.1463,2068.91,2091.535714285714,2034.9714285714283,1774184400000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1774206000000,bos,down,down,short,2065.0,1.2899,2062.07,2077.772857142857,2038.515714285715,1774213200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1774216800000,bos,down,down,short,2065.0,1.3205,2061.6,2079.9757142857143,2034.0364285714284,1774224000000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1774371600000,bos,down,range,short,2118.52,-1.1643,2108.01,2128.5428571428574,2077.2107142857144,1774382400000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1774501200000,bos,down,range,short,2142.33,1.2993,2118.41,2135.2964285714284,2093.080357142857,1774515600000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1774519200000,bos,down,down,short,2110.23,1.3052,2077.34,2094.398571428572,2051.7521428571426,1774537200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1774544400000,bos,down,down,short,2060.01,-1.163,2047.82,2067.9214285714284,2017.6678571428574,1774555200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1774605600000,bos,down,range,short,2041.29,-1.1651,1989.7,2008.9814285714285,1960.7778571428573,1774623600000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1774735200000,bos,down,range,short,2012.55,1.2623,2010.77,2024.3057142857142,1990.4664285714287,1774738800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1774742400000,bos,down,range,short,2012.55,-1.22,1997.96,2012.4878571428571,1976.1682142857144,1774753200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1774778400000,bos,down,range,short,1996.1,-1.2922,1994.72,2005.642142857143,1978.3367857142857,1774782000000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1774789200000,bos,down,down,short,1990.06,-1.3124,1986.2,1996.3728571428571,1970.9407142857144,1774792800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1774821600000,bos,down,range,short,1982.24,-1.1965,1972.74,1988.8064285714286,1948.6403571428573,1774825200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1774893600000,bos,down,range,short,2042.0,-1.1593,2031.43,2051.8292857142856,2000.8310714285717,1774918800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1775091600000,bos,down,range,short,2122.05,1.3659,2098.09,2123.1235714285717,2060.539642857143,1775098800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1775102400000,bos,down,range,short,2122.05,-1.1271,2043.35,2069.069285714286,2004.771071428571,1775138400000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1775368800000,bos,down,down,short,2043.0,-1.3597,2036.81,2045.87,2023.22,1775383200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1775494800000,bos,down,range,short,2136.55,-1.1947,2133.71,2151.2414285714285,2107.4128571428573,1775505600000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1775512800000,bos,down,down,short,2122.16,-1.178,2103.91,2122.8199999999997,2075.545,1775552400000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1775556000000,bos,down,range,short,2095.0,1.322,2088.0,2106.7678571428573,2059.8482142857138,1775570400000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1775685600000,bos,down,range,short,2196.52,-0.1729,2188.91,2212.6414285714286,2153.312857142857,1775728800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1775883600000,bos,down,down,short,2233.44,-1.2606,2231.71,2245.410714285714,2211.158928571429,1775898000000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1775988000000,bos,down,range,short,2207.25,-0.059,2200.68,2219.3492857142855,2172.676071428571,1776031200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1776322800000,bos,down,range,short,2346.57,1.2811,2340.4,2357.5042857142857,2314.7435714285716,1776344400000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1776348000000,bos,down,down,short,2326.78,-1.1973,2308.46,2327.177142857143,2280.384285714286,1776351600000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1776481200000,bos,down,down,short,2407.45,1.3095,2403.65,2423.8378571428575,2373.368214285714,1776499200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1776502800000,bos,down,down,short,2397.31,1.2527,2374.7,2390.0642857142857,2351.653571428571,1776510000000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1776513600000,bos,down,down,short,2397.31,-1.25,2356.42,2371.5014285714287,2333.797857142857,1776528000000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1776571200000,bos,down,down,short,2336.7,1.2434,2332.0,2346.542857142857,2310.1857142857143,1776582000000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1776585600000,bos,down,down,short,2336.7,-1.2663,2317.36,2331.2807142857146,2296.4789285714287,1776600000000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1776628800000,bos,down,down,short,2294.43,-1.1894,2279.16,2298.4164285714287,2250.2753571428566,1776668400000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1776898800000,bos,down,range,short,2382.04,1.2939,2372.85,2391.2749999999996,2345.2125000000005,1776902400000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1776906000000,bos,down,range,short,2382.04,1.3154,2365.44,2385.9392857142857,2334.6910714285714,1776913200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1776934800000,bos,down,down,short,2330.0,-1.2025,2315.33,2333.6257142857144,2287.886428571428,1776945600000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1777129200000,bos,down,range,short,2310.0,-1.6169,2306.58,2312.5621428571426,2297.606785714286,1777136400000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1777302000000,bos,down,down,short,2307.48,-1.1943,2273.25,2291.9714285714285,2245.1678571428574,1777320000000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1777356000000,bos,down,range,short,2278.59,-1.2795,2276.37,2289.400714285714,2256.823928571429,1777363200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1778000400000,bos,down,range,short,2365.55,-1.2588,2361.53,2376.1285714285714,2339.6321428571437,1778011200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1778112000000,bos,down,down,short,2335.01,-1.2115,2328.05,2345.6614285714286,2301.6328571428576,1778137200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1778158800000,bos,down,range,short,2315.79,1.2445,2313.11,2327.592857142857,2291.3857142857146,1778162400000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1778166000000,bos,down,range,short,2315.79,1.2514,2293.72,2308.4799999999996,2271.58,1778205600000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1778209200000,bos,down,range,short,2280.0,-1.2411,2278.04,2293.1549999999997,2255.3675000000003,1778238000000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1778335200000,bos,down,down,short,2308.81,-1.4854,2307.16,2314.765,2295.7524999999996,1778338800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1778504400000,bos,down,range,short,2325.2,-1.2595,2320.59,2334.8964285714287,2299.130357142857,1778511600000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1778572800000,bos,down,range,short,2292.61,1.2082,2286.92,2299.4578571428574,2268.113214285714,1778590800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1778594400000,bos,down,down,short,2279.0,-1.2322,2267.62,2283.245,2244.1825,1778608800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1778806800000,bos,down,range,short,2287.5,1.3056,2274.57,2293.292142857143,2246.486785714286,1778821200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1778824800000,bos,down,down,short,2258.83,-1.2214,2253.93,2270.220714285714,2229.493928571428,1778828400000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1778850000000,bos,down,down,short,2235.64,-1.2023,2212.44,2229.9385714285713,2186.192142857143,1778860800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1778914800000,bos,down,range,short,2213.0,1.1544,2193.43,2203.5842857142857,2178.198571428571,1778922000000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1778925600000,bos,down,range,short,2213.0,-1.2879,2173.2,2185.277857142857,2155.083214285714,1778940000000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1778979600000,bos,down,down,short,2169.28,-1.4251,2168.2,2176.3614285714284,2155.957857142857,1778986800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1779058800000,bos,down,down,short,2175.09,1.2796,2129.74,2145.202857142857,2106.545714285714,1779062400000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1779181200000,bos,down,range,short,2118.13,-0.4079,2113.4,2128.457142857143,2090.8142857142857,1779224400000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1779228000000,bos,down,range,short,2108.42,-1.234,2105.13,2119.5257142857145,2083.5364285714286,1779253200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1779357600000,bos,down,range,short,2123.0,-1.2679,2113.27,2125.89,2094.34,1779375600000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1779436800000,bos,down,range,short,2124.32,-1.3551,2121.46,2131.02,2107.12,1779451200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1779458400000,bos,down,range,short,2117.79,-1.3359,2116.03,2126.11,2100.9100000000003,1779469200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1779472800000,bos,down,range,short,2111.0,1.231,2099.01,2111.4957142857147,2080.2814285714285,1779476400000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1779480000000,bos,down,down,short,2111.0,1.2882,2072.4,2088.054285714286,2048.9185714285713,1779519600000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1779523200000,bos,down,down,short,2051.05,-1.2033,2029.5,2045.4692857142857,2005.5460714285714,1779541200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1779656400000,bos,down,range,short,2077.29,-1.2597,2069.72,2082.472857142857,2050.590714285714,1779660000000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1779915600000,bos,down,range,short,2042.15,1.3193,2020.15,2038.0421428571428,1993.311785714286,1779937200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1779940800000,bos,down,down,short,2014.1,-1.1603,1980.9,2000.6664285714287,1951.2503571428572,1779976800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1780056000000,bos,down,range,short,2002.54,1.1858,1998.61,2008.7871428571427,1983.3442857142857,1780063200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1780236000000,bos,down,range,short,2014.47,-1.4528,2006.77,2013.8607142857143,1996.1339285714284,1780239600000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1780243200000,bos,down,down,short,2014.47,-1.4289,2001.15,2008.6157142857144,1989.9514285714286,1780261200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1780293600000,bos,down,down,short,1989.6,1.2775,1986.9,2001.19,1965.4650000000001,1780318800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1780322400000,bos,down,down,short,1970.47,-1.1863,1967.84,1984.742857142857,1942.4857142857143,1780333200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1780408800000,bos,down,range,short,1965.54,1.3206,1940.53,1957.8321428571428,1914.5767857142857,1780412400000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1780416000000,bos,down,range,short,1965.54,1.3444,1919.67,1939.4092857142857,1890.0610714285717,1780426800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1780437600000,bos,down,down,short,1880.0,1.3839,1867.44,1893.1807142857144,1828.8289285714286,1780455600000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1780513200000,bos,down,range,short,1809.96,1.3476,1802.3,1821.2264285714284,1773.9103571428573,1780516800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1780534800000,bos,down,down,short,1767.42,-1.0912,1758.92,1789.777857142857,1712.6332142857145,1780542000000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1780624800000,bos,down,down,short,1751.22,1.3737,1729.11,1751.0085714285713,1696.2621428571429,1780635600000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1780639200000,bos,down,down,short,1751.22,-1.0959,1655.46,1683.0785714285714,1614.0321428571428,1780650000000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1780664400000,bos,down,down,short,1622.06,1.422,1613.64,1646.7307142857144,1564.0039285714288,1780675200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1780678800000,bos,down,down,short,1622.06,1.4338,1593.33,1631.8592857142858,1535.5360714285712,1780718400000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1781013600000,bos,down,range,short,1662.39,1.3445,1644.77,1661.6964285714284,1619.3803571428573,1781020800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
ETHUSDT,1781024400000,bos,down,range,short,1662.39,-1.1421,1642.17,1660.6614285714286,1614.4328571428573,1781035200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
SOLUSDT,1754910000000,bos,down,range,short,181.2,-1.1456,178.99,180.95714285714286,176.03928571428574,1754928000000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
SOLUSDT,1754938800000,bos,down,down,short,177.15,0.1819,176.53,178.825,173.08750000000003,1754982000000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
SOLUSDT,1755259200000,bos,down,range,short,193.56,1.3511,193.35,195.42785714285714,190.23321428571427,1755262800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
SOLUSDT,1755266400000,bos,down,range,short,193.56,1.3768,187.46,189.89357142857145,183.80964285714285,1755273600000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
SOLUSDT,1755277200000,bos,down,range,short,193.56,-0.239,185.74,188.4064285714286,181.74035714285714,1755320400000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
SOLUSDT,1755475200000,bos,down,down,short,190.38,1.3413,190.07,191.98571428571427,187.19642857142858,1755478800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
SOLUSDT,1755482400000,bos,down,down,short,190.38,1.3677,183.87,186.09428571428572,180.53357142857143,1755496800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
SOLUSDT,1755500400000,bos,down,down,short,190.38,-1.1245,180.54,182.8592857142857,177.06107142857144,1755518400000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
SOLUSDT,1755572400000,bos,down,range,short,181.08,-1.1188,178.42,180.82285714285715,174.81571428571425,1755590400000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
SOLUSDT,1755615600000,bos,down,range,short,178.87,-1.1332,177.92,180.05642857142857,174.7153571428571,1755655200000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
SOLUSDT,1755788400000,bos,down,range,short,182.61,-0.1769,181.55,183.81357142857144,178.15464285714287,1755831600000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
SOLUSDT,1756105200000,bos,down,range,short,201.12,1.4336,199.81,204.62285714285716,192.59071428571428,1756148400000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
SOLUSDT,1756152000000,bos,down,down,short,194.82,-1.0912,186.17,189.43499999999997,181.2725,1756184400000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
SOLUSDT,1756450800000,bos,down,range,short,211.89,-1.1022,208.73,211.99642857142857,203.8303571428571,1756468800000,bos_short_rr1.5_sl1.0_h12_b0.1,1.5,1.0,12,0.1
