trades,net_r,pf,win_rate,avg_r,tag,symbol
28,-23.6149,0.14796868234954538,0.3214,-0.8434,bos_short_rr1.0_sl0.8_h6_b0.2_cd20,GBPUSD
40,2.5582,1.1382452120530888,0.575,0.064,bos_short_rr1.0_sl0.8_h6_b0.2_cd5,XAUUSD
23,-19.1706,0.16334911733257687,0.3043,-0.8335,bos_short_rr1.0_sl0.8_h6_b0.2_cd5,USDJPY
55,-19.6002,0.43330075809706653,0.5455,-0.3564,bos_short_rr1.0_sl0.8_h6_b0.2_cd5,EURUSD
46,-31.0757,0.23118961912890737,0.3913,-0.6756,bos_short_rr1.0_sl0.8_h6_b0.2_cd5,GBPUSD
70,9.3006,1.3109975690253028,0.6,0.1329,bos_short_rr1.0_sl1.0_h12_b0.1_cd0,XAUUSD
34,-26.9925,0.19362066338647954,0.2647,-0.7939,bos_short_rr1.0_sl1.0_h12_b0.1_cd0,USDJPY
74,-38.1068,0.34073447412628305,0.4189,-0.515,bos_short_rr1.0_sl1.0_h12_b0.1_cd0,GBPUSD
102,-38.8739,0.4437391517121872,0.5,-0.3811,bos_short_rr1.0_sl1.0_h12_b0.1_cd0,EURUSD
32,7.7363,1.6553687153204286,0.6562,0.2418,bos_short_rr1.0_sl1.0_h12_b0.1_cd10,XAUUSD
45,-7.1943,0.6930327221835838,0.6,-0.1599,bos_short_rr1.0_sl1.0_h12_b0.1_cd10,EURUSD
22,-17.495,0.18635475769695842,0.2727,-0.7952,bos_short_rr1.0_sl1.0_h12_b0.1_cd10,USDJPY
36,-18.8899,0.33573277256551276,0.4167,-0.5247,bos_short_rr1.0_sl1.0_h12_b0.1_cd10,GBPUSD
24,8.3261,2.104433066270494,0.7083,0.3469,bos_short_rr1.0_sl1.0_h12_b0.1_cd20,XAUUSD
34,-1.5822,0.8955733171411034,0.6765,-0.0465,bos_short_rr1.0_sl1.0_h12_b0.1_cd20,EURUSD
28,-14.214,0.3446991351171925,0.4286,-0.5076,bos_short_rr1.0_sl1.0_h12_b0.1_cd20,GBPUSD
21,-16.2303,0.19800072144011302,0.2857,-0.7729,bos_short_rr1.0_sl1.0_h12_b0.1_cd20,USDJPY
40,9.2322,1.615574388072838,0.65,0.2308,bos_short_rr1.0_sl1.0_h12_b0.1_cd5,XAUUSD
56,-11.2265,0.6419493214690076,0.5893,-0.2005,bos_short_rr1.0_sl1.0_h12_b0.1_cd5,EURUSD
23,-16.8361,0.21699841875174403,0.3043,-0.732,bos_short_rr1.0_sl1.0_h12_b0.1_cd5,USDJPY
48,-26.7228,0.31069954601733385,0.3958,-0.5567,bos_short_rr1.0_sl1.0_h12_b0.1_cd5,GBPUSD
68,3.4205,1.106810183580491,0.5588,0.0503,bos_short_rr1.0_sl1.0_h12_b0.2_cd0,XAUUSD
31,-23.1765,0.2179269572494407,0.2903,-0.7476,bos_short_rr1.0_sl1.0_h12_b0.2_cd0,USDJPY
72,-37.5419,0.3365913050854047,0.4167,-0.5214,bos_short_rr1.0_sl1.0_h12_b0.2_cd0,GBPUSD
96,-41.155,0.40164639926490686,0.4792,-0.4287,bos_short_rr1.0_sl1.0_h12_b0.2_cd0,EURUSD
31,4.8036,1.3734432092046955,0.6129,0.155,bos_short_rr1.0_sl1.0_h12_b0.2_cd10,XAUUSD
41,-10.1483,0.5702240291364926,0.561,-0.2475,bos_short_rr1.0_sl1.0_h12_b0.2_cd10,EURUSD
21,-16.2788,0.19661645971928857,0.2857,-0.7752,bos_short_rr1.0_sl1.0_h12_b0.2_cd10,USDJPY
35,-17.6292,0.35095373264560026,0.4286,-0.5037,bos_short_rr1.0_sl1.0_h12_b0.2_cd10,GBPUSD
24,6.3327,1.7371919490588223,0.6667,0.2639,bos_short_rr1.0_sl1.0_h12_b0.2_cd20,XAUUSD
32,-5.1923,0.6862999794584275,0.625,-0.1623,bos_short_rr1.0_sl1.0_h12_b0.2_cd20,EURUSD
28,-14.3199,0.340719596694367,0.4286,-0.5114,bos_short_rr1.0_sl1.0_h12_b0.2_cd20,GBPUSD
20,-15.0141,0.2097051810444202,0.3,-0.7507,bos_short_rr1.0_sl1.0_h12_b0.2_cd20,USDJPY
39,4.3037,1.2516121488497178,0.5897,0.1104,bos_short_rr1.0_sl1.0_h12_b0.2_cd5,XAUUSD
22,-15.6199,0.22913417691533255,0.3182,-0.71,bos_short_rr1.0_sl1.0_h12_b0.2_cd5,USDJPY
52,-16.2131,0.5076480645249454,0.5385,-0.3118,bos_short_rr1.0_sl1.0_h12_b0.2_cd5,EURUSD
46,-26.1579,0.3034868394775732,0.3913,-0.5686,bos_short_rr1.0_sl1.0_h12_b0.2_cd5,GBPUSD
70,10.496,1.3651709825451332,0.6143,0.1499,bos_short_rr1.0_sl1.0_h6_b0.1_cd0,XAUUSD
35,-26.2653,0.20995924260426224,0.2857,-0.7504,bos_short_rr1.0_sl1.0_h6_b0.1_cd0,USDJPY
103,-36.6125,0.451987438930932,0.4951,-0.3555,bos_short_rr1.0_sl1.0_h6_b0.1_cd0,EURUSD
74,-38.5568,0.3274867265281063,0.4189,-0.521,bos_short_rr1.0_sl1.0_h6_b0.1_cd0,GBPUSD
32,7.6329,1.6466093438942775,0.6562,0.2385,bos_short_rr1.0_sl1.0_h6_b0.1_cd10,XAUUSD
46,-8.2589,0.662919926697767,0.587,-0.1795,bos_short_rr1.0_sl1.0_h6_b0.1_cd10,EURUSD
23,-16.7832,0.2110859366920813,0.3043,-0.7297,bos_short_rr1.0_sl1.0_h6_b0.1_cd10,USDJPY
36,-18.8206,0.32779010004250286,0.4167,-0.5228,bos_short_rr1.0_sl1.0_h6_b0.1_cd10,GBPUSD
24,8.2227,2.090717355547302,0.7083,0.3426,bos_short_rr1.0_sl1.0_h6_b0.1_cd20,XAUUSD
34,-1.5822,0.8955733171411034,0.6765,-0.0465,bos_short_rr1.0_sl1.0_h6_b0.1_cd20,EURUSD
28,-14.3388,0.3313935595780992,0.4286,-0.5121,bos_short_rr1.0_sl1.0_h6_b0.1_cd20,GBPUSD
21,-16.0021,0.20025888220859508,0.2857,-0.762,bos_short_rr1.0_sl1.0_h6_b0.1_cd20,USDJPY
40,9.8064,1.6847996871530226,0.65,0.2452,bos_short_rr1.0_sl1.0_h6_b0.1_cd5,XAUUSD
57,-14.259,0.5601626216886498,0.5263,-0.2502,bos_short_rr1.0_sl1.0_h6_b0.1_cd5,EURUSD
24,-16.1089,0.24278220158128777,0.3333,-0.6712,bos_short_rr1.0_sl1.0_h6_b0.1_cd5,USDJPY
48,-26.8476,0.30307608441710143,0.3958,-0.5593,bos_short_rr1.0_sl1.0_h6_b0.1_cd5,GBPUSD
68,3.9937,1.12740090916341,0.5588,0.0587,bos_short_rr1.0_sl1.0_h6_b0.2_cd0,XAUUSD
32,-22.4647,0.23606345535850914,0.3125,-0.702,bos_short_rr1.0_sl1.0_h6_b0.2_cd0,USDJPY
72,-38.3944,0.3158505271748524,0.4167,-0.5333,bos_short_rr1.0_sl1.0_h6_b0.2_cd0,GBPUSD
97,-38.8315,0.408449567056042,0.4742,-0.4003,bos_short_rr1.0_sl1.0_h6_b0.2_cd0,EURUSD
31,4.7002,1.3654046489932363,0.6129,0.1516,bos_short_rr1.0_sl1.0_h6_b0.2_cd10,XAUUSD
42,-11.7046,0.5349652155602261,0.5476,-0.2787,bos_short_rr1.0_sl1.0_h6_b0.2_cd10,EURUSD
22,-15.567,0.22299421999940103,0.3182,-0.7076,bos_short_rr1.0_sl1.0_h6_b0.2_cd10,USDJPY
35,-18.1565,0.3254559437078096,0.4286,-0.5188,bos_short_rr1.0_sl1.0_h6_b0.2_cd10,GBPUSD
24,6.2293,1.7251551168178063,0.6667,0.2596,bos_short_rr1.0_sl1.0_h6_b0.2_cd20,XAUUSD
32,-5.1923,0.6862999794584275,0.625,-0.1623,bos_short_rr1.0_sl1.0_h6_b0.2_cd20,EURUSD
20,-14.7859,0.21225472698309528,0.3,-0.7393,bos_short_rr1.0_sl1.0_h6_b0.2_cd20,USDJPY
28,-14.8472,0.3086447346976788,0.4286,-0.5303,bos_short_rr1.0_sl1.0_h6_b0.2_cd20,GBPUSD
39,4.8779,1.29694586318782,0.5897,0.1251,bos_short_rr1.0_sl1.0_h6_b0.2_cd5,XAUUSD
23,-14.9081,0.25588232358020624,0.3478,-0.6482,bos_short_rr1.0_sl1.0_h6_b0.2_cd5,USDJPY
53,-19.1835,0.4346503753083364,0.4717,-0.362,bos_short_rr1.0_sl1.0_h6_b0.2_cd5,EURUSD
46,-26.6852,0.2847804237413061,0.3913,-0.5801,bos_short_rr1.0_sl1.0_h6_b0.2_cd5,GBPUSD
71,5.4882,1.1328250925724244,0.4648,0.0773,bos_short_rr1.5_sl0.8_h12_b0.1_cd0,XAUUSD
34,-32.2594,0.1719824023737288,0.1765,-0.9488,bos_short_rr1.5_sl0.8_h12_b0.1_cd0,USDJPY
94,-42.3468,0.4763071359935891,0.4043,-0.4505,bos_short_rr1.5_sl0.8_h12_b0.1_cd0,EURUSD
75,-43.175,0.38543812176794545,0.3467,-0.5757,bos_short_rr1.5_sl0.8_h12_b0.1_cd0,GBPUSD
32,12.6679,1.8911266495962182,0.5938,0.3959,bos_short_rr1.5_sl0.8_h12_b0.1_cd10,XAUUSD
45,-6.2848,0.7941232351688668,0.5333,-0.1397,bos_short_rr1.5_sl0.8_h12_b0.1_cd10,EURUSD
37,-20.9008,0.40064578661512606,0.3514,-0.5649,bos_short_rr1.5_sl0.8_h12_b0.1_cd10,GBPUSD
22,-21.369,0.16627325824109368,0.1818,-0.9713,bos_short_rr1.5_sl0.8_h12_b0.1_cd10,USDJPY
24,13.9043,2.5796571272764455,0.6667,0.5793,bos_short_rr1.5_sl0.8_h12_b0.1_cd20,XAUUSD
34,-1.0129,0.951264458515368,0.5882,-0.0298,bos_short_rr1.5_sl0.8_h12_b0.1_cd20,EURUSD
28,-18.267,0.34003641776377586,0.3214,-0.6524,bos_short_rr1.5_sl0.8_h12_b0.1_cd20,GBPUSD
21,-20.038,0.17538076601768746,0.1905,-0.9542,bos_short_rr1.5_sl0.8_h12_b0.1_cd20,USDJPY
40,11.5287,1.5863293070565796,0.55,0.2882,bos_short_rr1.5_sl0.8_h12_b0.1_cd5,XAUUSD
55,-14.618,0.6422242890009301,0.4727,-0.2658,bos_short_rr1.5_sl0.8_h12_b0.1_cd5,EURUSD
23,-20.2954,0.20816052624391843,0.2174,-0.8824,bos_short_rr1.5_sl0.8_h12_b0.1_cd5,USDJPY
47,-27.5742,0.37986173270421864,0.3404,-0.5867,bos_short_rr1.5_sl0.8_h12_b0.1_cd5,GBPUSD
69,2.653,1.0642445992643232,0.4493,0.0384,bos_short_rr1.5_sl0.8_h12_b0.2_cd0,XAUUSD
31,-28.2394,0.19110540773564857,0.1935,-0.9109,bos_short_rr1.5_sl0.8_h12_b0.2_cd0,USDJPY
73,-43.7967,0.36515204884348945,0.3425,-0.6,bos_short_rr1.5_sl0.8_h12_b0.2_cd0,GBPUSD
88,-44.3483,0.43494913073115415,0.3864,-0.504,bos_short_rr1.5_sl0.8_h12_b0.2_cd0,EURUSD
31,11.2649,1.7930626641228362,0.5806,0.3634,bos_short_rr1.5_sl0.8_h12_b0.2_cd10,XAUUSD
41,-8.5152,0.7093203068194619,0.5122,-0.2077,bos_short_rr1.5_sl0.8_h12_b0.2_cd10,EURUSD
21,-20.0987,0.17397058158698325,0.1905,-0.9571,bos_short_rr1.5_sl0.8_h12_b0.2_cd10,USDJPY
36,-20.3767,0.39224645742799275,0.3611,-0.566,bos_short_rr1.5_sl0.8_h12_b0.2_cd10,GBPUSD
24,11.4155,2.1573477974349875,0.625,0.4756,bos_short_rr1.5_sl0.8_h12_b0.2_cd20,XAUUSD
32,-6.0252,0.7307546217060429,0.5312,-0.1883,bos_short_rr1.5_sl0.8_h12_b0.2_cd20,EURUSD
20,-18.7677,0.18403787710808805,0.2,-0.9384,bos_short_rr1.5_sl0.8_h12_b0.2_cd20,USDJPY
28,-19.2273,0.30627435416365995,0.3214,-0.6867,bos_short_rr1.5_sl0.8_h12_b0.2_cd20,GBPUSD
39,7.6178,1.3678035497016163,0.5128,0.1953,bos_short_rr1.5_sl0.8_h12_b0.2_cd5,XAUUSD
51,-16.9058,0.5741107889347101,0.451,-0.3315,bos_short_rr1.5_sl0.8_h12_b0.2_cd5,EURUSD
22,-19.0251,0.2180940912472207,0.2273,-0.8648,bos_short_rr1.5_sl0.8_h12_b0.2_cd5,USDJPY
45,-28.1959,0.34730202088011297,0.3333,-0.6266,bos_short_rr1.5_sl0.8_h12_b0.2_cd5,GBPUSD
71,7.2807,1.1859071421823095,0.493,0.1025,bos_short_rr1.5_sl0.8_h6_b0.1_cd0,XAUUSD
35,-30.0304,0.21684478451131034,0.2286,-0.858,bos_short_rr1.5_sl0.8_h6_b0.1_cd0,USDJPY
95,-39.2663,0.49713582454059857,0.4316,-0.4133,bos_short_rr1.5_sl0.8_h6_b0.1_cd0,EURUSD
76,-46.4483,0.35334082343818085,0.3421,-0.6112,bos_short_rr1.5_sl0.8_h6_b0.1_cd0,GBPUSD
32,11.9226,1.8386983314105632,0.5938,0.3726,bos_short_rr1.5_sl0.8_h6_b0.1_cd10,XAUUSD
45,-6.2848,0.7941232351688668,0.5333,-0.1397,bos_short_rr1.5_sl0.8_h6_b0.1_cd10,EURUSD
23,-20.5145,0.1996121838264269,0.2174,-0.8919,bos_short_rr1.5_sl0.8_h6_b0.1_cd10,USDJPY
37,-21.613,0.3802226415310763,0.3514,-0.5841,bos_short_rr1.5_sl0.8_h6_b0.1_cd10,GBPUSD
24,13.5251,2.536576498790062,0.6667,0.5635,bos_short_rr1.5_sl0.8_h6_b0.1_cd20,XAUUSD
34,-1.0129,0.951264458515368,0.5882,-0.0298,bos_short_rr1.5_sl0.8_h6_b0.1_cd20,EURUSD
28,-18.9792,0.31430553347688484,0.3214,-0.6778,bos_short_rr1.5_sl0.8_h6_b0.1_cd20,GBPUSD
21,-20.038,0.17538076601768746,0.1905,-0.9542,bos_short_rr1.5_sl0.8_h6_b0.1_cd20,USDJPY
40,10.7973,1.549520067587513,0.55,0.2699,bos_short_rr1.5_sl0.8_h6_b0.1_cd5,XAUUSD
57,-12.9031,0.672356309434633,0.4737,-0.2264,bos_short_rr1.5_sl0.8_h6_b0.1_cd5,EURUSD
24,-19.4216,0.24225245506365414,0.25,-0.8092,bos_short_rr1.5_sl0.8_h6_b0.1_cd5,USDJPY
47,-29.2989,0.3410735731345835,0.3404,-0.6234,bos_short_rr1.5_sl0.8_h6_b0.1_cd5,GBPUSD
69,3.2046,1.079695403699522,0.4638,0.0464,bos_short_rr1.5_sl0.8_h6_b0.2_cd0,XAUUSD
32,-26.0297,0.24104359894683744,0.25,-0.8134,bos_short_rr1.5_sl0.8_h6_b0.2_cd0,USDJPY
89,-42.5849,0.4452020975149009,0.4045,-0.4785,bos_short_rr1.5_sl0.8_h6_b0.2_cd0,EURUSD
73,-45.1968,0.34485712670519525,0.3425,-0.6191,bos_short_rr1.5_sl0.8_h6_b0.2_cd0,GBPUSD
31,10.5196,1.740592637440775,0.5806,0.3393,bos_short_rr1.5_sl0.8_h6_b0.2_cd10,XAUUSD
41,-9.6054,0.674473774286363,0.5122,-0.2343,bos_short_rr1.5_sl0.8_h6_b0.2_cd10,EURUSD
22,-19.2442,0.2090893772321704,0.2273,-0.8747,bos_short_rr1.5_sl0.8_h6_b0.2_cd10,USDJPY
36,-20.7643,0.38068593619045626,0.3611,-0.5768,bos_short_rr1.5_sl0.8_h6_b0.2_cd10,GBPUSD
24,11.0363,2.1189030263091193,0.625,0.4598,bos_short_rr1.5_sl0.8_h6_b0.2_cd20,XAUUSD
32,-6.0252,0.7307546217060429,0.5312,-0.1883,bos_short_rr1.5_sl0.8_h6_b0.2_cd20,EURUSD
20,-18.7677,0.18403787710808805,0.2,-0.9384,bos_short_rr1.5_sl0.8_h6_b0.2_cd20,USDJPY
28,-19.6149,0.2922896521864627,0.3214,-0.7005,bos_short_rr1.5_sl0.8_h6_b0.2_cd20,GBPUSD
39,6.8864,1.3327132966464872,0.5128,0.1766,bos_short_rr1.5_sl0.8_h6_b0.2_cd5,XAUUSD
23,-18.1706,0.25321288689240784,0.2609,-0.79,bos_short_rr1.5_sl0.8_h6_b0.2_cd5,USDJPY
53,-18.9603,0.5348261513851952,0.4151,-0.3577,bos_short_rr1.5_sl0.8_h6_b0.2_cd5,EURUSD
45,-29.596,0.31489154841547257,0.3333,-0.6577,bos_short_rr1.5_sl0.8_h6_b0.2_cd5,GBPUSD
60,15.1616,1.5059634650167857,0.5333,0.2527,bos_short_rr1.5_sl1.0_h12_b0.1_cd0,XAUUSD
31,-26.192,0.21242700697004507,0.1935,-0.8449,bos_short_rr1.5_sl1.0_h12_b0.1_cd0,USDJPY
86,-26.7198,0.5974090547479568,0.4186,-0.3107,bos_short_rr1.5_sl1.0_h12_b0.1_cd0,EURUSD
69,-31.5492,0.4683665886468533,0.3623,-0.4572,bos_short_rr1.5_sl1.0_h12_b0.1_cd0,GBPUSD
32,13.2363,1.9499077815175503,0.5938,0.4136,bos_short_rr1.5_sl1.0_h12_b0.1_cd10,XAUUSD
44,-8.137,0.7377842657669416,0.4773,-0.1849,bos_short_rr1.5_sl1.0_h12_b0.1_cd10,EURUSD
22,-16.995,0.25788294680948615,0.2273,-0.7725,bos_short_rr1.5_sl1.0_h12_b0.1_cd10,USDJPY
36,-17.2576,0.44800762533504773,0.3611,-0.4794,bos_short_rr1.5_sl1.0_h12_b0.1_cd10,GBPUSD
24,14.3237,2.664907651715039,0.6667,0.5968,bos_short_rr1.5_sl1.0_h12_b0.1_cd20,XAUUSD
33,1.4752,1.0768649600616922,0.5758,0.0447,bos_short_rr1.5_sl1.0_h12_b0.1_cd20,EURUSD
28,-9.0868,0.5810758478248843,0.4286,-0.3245,bos_short_rr1.5_sl1.0_h12_b0.1_cd20,GBPUSD
21,-15.7161,0.2731363716249341,0.2381,-0.7484,bos_short_rr1.5_sl1.0_h12_b0.1_cd20,USDJPY
38,14.3622,1.8384091346911615,0.5789,0.378,bos_short_rr1.5_sl1.0_h12_b0.1_cd5,XAUUSD
54,-13.4122,0.6553639797517794,0.4444,-0.2484,bos_short_rr1.5_sl1.0_h12_b0.1_cd5,EURUSD
23,-15.8361,0.3084883868178702,0.2609,-0.6885,bos_short_rr1.5_sl1.0_h12_b0.1_cd5,USDJPY
48,-25.6065,0.40399686246761796,0.3333,-0.5335,bos_short_rr1.5_sl1.0_h12_b0.1_cd5,GBPUSD
59,11.2255,1.361940106013903,0.5085,0.1903,bos_short_rr1.5_sl1.0_h12_b0.2_cd0,XAUUSD
28,-22.376,0.23936690960513435,0.2143,-0.7991,bos_short_rr1.5_sl1.0_h12_b0.2_cd0,USDJPY
81,-26.238,0.5861625161470434,0.4198,-0.3239,bos_short_rr1.5_sl1.0_h12_b0.2_cd0,EURUSD
66,-30.041,0.47019225173142953,0.3636,-0.4552,bos_short_rr1.5_sl1.0_h12_b0.2_cd0,GBPUSD
31,11.8175,1.8486474064818206,0.5806,0.3812,bos_short_rr1.5_sl1.0_h12_b0.2_cd10,XAUUSD
40,-8.091,0.7161012786144366,0.475,-0.2023,bos_short_rr1.5_sl1.0_h12_b0.2_cd10,EURUSD
21,-15.7788,0.2715739907208642,0.2381,-0.7514,bos_short_rr1.5_sl1.0_h12_b0.2_cd10,USDJPY
35,-16.0866,0.4657904087616935,0.3714,-0.4596,bos_short_rr1.5_sl1.0_h12_b0.2_cd10,GBPUSD
24,11.8327,2.2258816460154986,0.625,0.493,bos_short_rr1.5_sl1.0_h12_b0.2_cd20,XAUUSD
31,1.3651,1.0763299448675365,0.5806,0.044,bos_short_rr1.5_sl1.0_h12_b0.2_cd20,EURUSD
28,-11.7821,0.4932887782178815,0.3929,-0.4208,bos_short_rr1.5_sl1.0_h12_b0.2_cd20,GBPUSD
20,-14.4999,0.2886138176680109,0.25,-0.725,bos_short_rr1.5_sl1.0_h12_b0.2_cd20,USDJPY
37,10.4337,1.574245709819807,0.5405,0.282,bos_short_rr1.5_sl1.0_h12_b0.2_cd5,XAUUSD
50,-11.7908,0.6711202351930469,0.46,-0.2358,bos_short_rr1.5_sl1.0_h12_b0.2_cd5,EURUSD
22,-14.6199,0.3250744408281975,0.2727,-0.6645,bos_short_rr1.5_sl1.0_h12_b0.2_cd5,USDJPY
45,-21.755,0.4440597057643508,0.3556,-0.4834,bos_short_rr1.5_sl1.0_h12_b0.2_cd5,GBPUSD
62,14.2698,1.4999982480544645,0.5484,0.2302,bos_short_rr1.5_sl1.0_h6_b0.1_cd0,XAUUSD
32,-23.9313,0.25202766690941364,0.2188,-0.7479,bos_short_rr1.5_sl1.0_h6_b0.1_cd0,USDJPY
88,-26.7723,0.5825626920756094,0.4545,-0.3042,bos_short_rr1.5_sl1.0_h6_b0.1_cd0,EURUSD
69,-31.9526,0.45503602950582017,0.3623,-0.4631,bos_short_rr1.5_sl1.0_h6_b0.1_cd0,GBPUSD
32,12.3732,1.9612342878451237,0.625,0.3867,bos_short_rr1.5_sl1.0_h6_b0.1_cd10,XAUUSD
45,-7.8609,0.7444075225324819,0.4667,-0.1747,bos_short_rr1.5_sl1.0_h6_b0.1_cd10,EURUSD
23,-14.7497,0.3183742317112621,0.2609,-0.6413,bos_short_rr1.5_sl1.0_h6_b0.1_cd10,USDJPY
36,-17.0174,0.4513913962964873,0.3611,-0.4727,bos_short_rr1.5_sl1.0_h6_b0.1_cd10,GBPUSD
24,14.0535,2.8635628281971037,0.7083,0.5856,bos_short_rr1.5_sl1.0_h6_b0.1_cd20,XAUUSD
33,1.7985,1.0953160773340118,0.5758,0.0545,bos_short_rr1.5_sl1.0_h6_b0.1_cd20,EURUSD
28,-8.8466,0.5874903244458122,0.4286,-0.316,bos_short_rr1.5_sl1.0_h6_b0.1_cd20,GBPUSD
21,-13.1267,0.3177319930560609,0.2857,-0.6251,bos_short_rr1.5_sl1.0_h6_b0.1_cd20,USDJPY
40,12.0494,1.6878335873592154,0.575,0.3012,bos_short_rr1.5_sl1.0_h6_b0.1_cd5,XAUUSD
24,-13.5754,0.37264198900134016,0.2917,-0.5656,bos_short_rr1.5_sl1.0_h6_b0.1_cd5,USDJPY
56,-14.7218,0.6288185164641219,0.4464,-0.2629,bos_short_rr1.5_sl1.0_h6_b0.1_cd5,EURUSD
48,-25.3663,0.40620149957746843,0.3333,-0.5285,bos_short_rr1.5_sl1.0_h6_b0.1_cd5,GBPUSD
61,9.8175,1.3275874150374887,0.5082,0.1609,bos_short_rr1.5_sl1.0_h6_b0.2_cd0,XAUUSD
29,-20.1307,0.2850272944569344,0.2414,-0.6942,bos_short_rr1.5_sl1.0_h6_b0.2_cd0,USDJPY
83,-26.9878,0.5622381365623403,0.4458,-0.3252,bos_short_rr1.5_sl1.0_h6_b0.2_cd0,EURUSD
66,-29.7784,0.45868477691815485,0.3636,-0.4512,bos_short_rr1.5_sl1.0_h6_b0.2_cd0,GBPUSD
31,10.9544,1.8516209282438,0.6129,0.3534,bos_short_rr1.5_sl1.0_h6_b0.2_cd10,XAUUSD
41,-8.3066,0.7107246336435059,0.4634,-0.2026,bos_short_rr1.5_sl1.0_h6_b0.2_cd10,EURUSD
22,-13.5335,0.3365866332022863,0.2727,-0.6152,bos_short_rr1.5_sl1.0_h6_b0.2_cd10,USDJPY
35,-15.1595,0.4748665472722297,0.3714,-0.4331,bos_short_rr1.5_sl1.0_h6_b0.2_cd10,GBPUSD
24,11.5625,2.3459949012258012,0.6667,0.4818,bos_short_rr1.5_sl1.0_h6_b0.2_cd20,XAUUSD
31,1.6884,1.096145413959421,0.5806,0.0545,bos_short_rr1.5_sl1.0_h6_b0.2_cd20,EURUSD
28,-10.855,0.5067500942877526,0.3929,-0.3877,bos_short_rr1.5_sl1.0_h6_b0.2_cd20,GBPUSD
20,-11.9105,0.3383276113018455,0.3,-0.5955,bos_short_rr1.5_sl1.0_h6_b0.2_cd20,USDJPY
39,8.1209,1.4376192272457835,0.5385,0.2082,bos_short_rr1.5_sl1.0_h6_b0.2_cd5,XAUUSD
23,-12.3746,0.3933960136864087,0.3043,-0.538,bos_short_rr1.5_sl1.0_h6_b0.2_cd5,USDJPY
52,-16.2595,0.5773745470802597,0.4231,-0.3127,bos_short_rr1.5_sl1.0_h6_b0.2_cd5,EURUSD
45,-20.8279,0.45026117206739014,0.3556,-0.4628,bos_short_rr1.5_sl1.0_h6_b0.2_cd5,GBPUSD
62,17.9116,1.49902766556153,0.4677,0.2889,bos_short_rr2.0_sl0.8_h12_b0.1_cd0,XAUUSD
84,-20.803,0.7103227207913733,0.4048,-0.2477,bos_short_rr2.0_sl0.8_h12_b0.1_cd0,EURUSD
32,-33.1346,0.16047349511758835,0.125,-1.0355,bos_short_rr2.0_sl0.8_h12_b0.1_cd0,USDJPY
72,-41.8585,0.43013762410879236,0.2917,-0.5814,bos_short_rr2.0_sl0.8_h12_b0.1_cd0,GBPUSD
32,17.3744,2.136079198080205,0.5625,0.543,bos_short_rr2.0_sl0.8_h12_b0.1_cd10,XAUUSD
45,-3.2649,0.9057422483977136,0.4667,-0.0726,bos_short_rr2.0_sl0.8_h12_b0.1_cd10,EURUSD
37,-21.6165,0.4274639325982567,0.2973,-0.5842,bos_short_rr2.0_sl0.8_h12_b0.1_cd10,GBPUSD
22,-22.369,0.17545799697740425,0.1364,-1.0168,bos_short_rr2.0_sl0.8_h12_b0.1_cd10,USDJPY
24,17.1155,2.7323731249620438,0.625,0.7131,bos_short_rr2.0_sl0.8_h12_b0.1_cd20,XAUUSD
33,7.6838,1.374361148057744,0.5758,0.2328,bos_short_rr2.0_sl0.8_h12_b0.1_cd20,EURUSD
28,-14.983,0.45868317990664337,0.3214,-0.5351,bos_short_rr2.0_sl0.8_h12_b0.1_cd20,GBPUSD
21,-21.0203,0.18463710662792907,0.1429,-1.001,bos_short_rr2.0_sl0.8_h12_b0.1_cd20,USDJPY
38,16.8962,1.8598443789662245,0.5263,0.4446,bos_short_rr2.0_sl0.8_h12_b0.1_cd5,XAUUSD
52,-10.9447,0.7426538534791471,0.4038,-0.2105,bos_short_rr2.0_sl0.8_h12_b0.1_cd5,EURUSD
23,-20.7954,0.23346234656640497,0.1739,-0.9041,bos_short_rr2.0_sl0.8_h12_b0.1_cd5,USDJPY
46,-28.4599,0.4002254957745885,0.2826,-0.6187,bos_short_rr2.0_sl0.8_h12_b0.1_cd5,GBPUSD
59,15.1911,1.437096096631813,0.4576,0.2575,bos_short_rr2.0_sl0.8_h12_b0.2_cd0,XAUUSD
81,-26.0188,0.6396502701362661,0.3827,-0.3212,bos_short_rr2.0_sl0.8_h12_b0.2_cd0,EURUSD
29,-29.1146,0.17800646536512374,0.1379,-1.004,bos_short_rr2.0_sl0.8_h12_b0.2_cd0,USDJPY
69,-40.5983,0.4253675466271484,0.2899,-0.5884,bos_short_rr2.0_sl0.8_h12_b0.2_cd0,GBPUSD
30,16.5307,2.1626191229735907,0.5667,0.551,bos_short_rr2.0_sl0.8_h12_b0.2_cd10,XAUUSD
41,-4.4927,0.8594032139448278,0.4634,-0.1096,bos_short_rr2.0_sl0.8_h12_b0.2_cd10,EURUSD
36,-20.3767,0.4423514794583529,0.3056,-0.566,bos_short_rr2.0_sl0.8_h12_b0.2_cd10,GBPUSD
21,-21.0987,0.1831707317073171,0.1429,-1.0047,bos_short_rr2.0_sl0.8_h12_b0.2_cd10,USDJPY
24,17.1168,2.7325047065730077,0.625,0.7132,bos_short_rr2.0_sl0.8_h12_b0.2_cd20,XAUUSD
31,4.1715,1.2017986029141432,0.5484,0.1346,bos_short_rr2.0_sl0.8_h12_b0.2_cd20,EURUSD
