trades,net_r,pf,win_rate,avg_r,tag,month
25,-13.4374,0.4389347718978864,0.24,-0.5375,choch_long_rr2.0_sl1.0_h12_b0.2_cd10,2026-06
2,0.651,1.617412746585736,0.5,0.3255,choch_long_rr2.0_sl1.0_h12_b0.2_cd10,2026-07
12,-3.4645,0.6552427580579356,0.3333,-0.2887,choch_long_rr2.0_sl1.0_h12_b0.2_cd20,2026-04
19,-7.8314,0.5079666256188586,0.3158,-0.4122,choch_long_rr2.0_sl1.0_h12_b0.2_cd20,2026-05
24,-12.2376,0.4620835164835165,0.25,-0.5099,choch_long_rr2.0_sl1.0_h12_b0.2_cd20,2026-06
2,0.651,1.617412746585736,0.5,0.3255,choch_long_rr2.0_sl1.0_h12_b0.2_cd20,2026-07
13,-4.8559,0.5755517678423145,0.3077,-0.3735,choch_long_rr2.0_sl1.0_h12_b0.2_cd5,2026-04
22,-11.47,0.41709778730929903,0.2727,-0.5214,choch_long_rr2.0_sl1.0_h12_b0.2_cd5,2026-05
26,-11.7852,0.5102519136628463,0.2692,-0.4533,choch_long_rr2.0_sl1.0_h12_b0.2_cd5,2026-06
2,0.651,1.617412746585736,0.5,0.3255,choch_long_rr2.0_sl1.0_h12_b0.2_cd5,2026-07
16,-1.5601,0.8464785821828166,0.375,-0.0975,choch_long_rr2.0_sl1.0_h6_b0.1_cd0,2026-04
25,-14.7344,0.29591100449660485,0.32,-0.5894,choch_long_rr2.0_sl1.0_h6_b0.1_cd0,2026-05
38,-13.8249,0.53175772478332,0.2895,-0.3638,choch_long_rr2.0_sl1.0_h6_b0.1_cd0,2026-06
3,0.3086,1.2209335624284077,0.3333,0.1029,choch_long_rr2.0_sl1.0_h6_b0.1_cd0,2026-07
13,-3.6575,0.5829865347121667,0.3077,-0.2813,choch_long_rr2.0_sl1.0_h6_b0.1_cd10,2026-04
22,-15.7846,0.23980196303181497,0.2727,-0.7175,choch_long_rr2.0_sl1.0_h6_b0.1_cd10,2026-05
29,-13.4551,0.4393287829920577,0.2414,-0.464,choch_long_rr2.0_sl1.0_h6_b0.1_cd10,2026-06
2,0.651,1.617412746585736,0.5,0.3255,choch_long_rr2.0_sl1.0_h6_b0.1_cd10,2026-07
13,-3.6575,0.5829865347121667,0.3077,-0.2813,choch_long_rr2.0_sl1.0_h6_b0.1_cd20,2026-04
20,-10.4391,0.38603641753123014,0.35,-0.522,choch_long_rr2.0_sl1.0_h6_b0.1_cd20,2026-05
28,-16.6284,0.34028945948519373,0.1786,-0.5939,choch_long_rr2.0_sl1.0_h6_b0.1_cd20,2026-06
2,0.651,1.617412746585736,0.5,0.3255,choch_long_rr2.0_sl1.0_h6_b0.1_cd20,2026-07
14,-5.0489,0.5031637161610297,0.2857,-0.3606,choch_long_rr2.0_sl1.0_h6_b0.1_cd5,2026-04
23,-15.0963,0.27295100126181143,0.3043,-0.6564,choch_long_rr2.0_sl1.0_h6_b0.1_cd5,2026-05
30,-13.2076,0.4782491901714467,0.2333,-0.4403,choch_long_rr2.0_sl1.0_h6_b0.1_cd5,2026-06
2,0.651,1.617412746585736,0.5,0.3255,choch_long_rr2.0_sl1.0_h6_b0.1_cd5,2026-07
15,-2.0629,0.8032053422370619,0.3333,-0.1375,choch_long_rr2.0_sl1.0_h6_b0.2_cd0,2026-04
24,-13.3937,0.31616648456566354,0.3333,-0.5581,choch_long_rr2.0_sl1.0_h6_b0.2_cd0,2026-05
33,-12.8724,0.515439429928741,0.2727,-0.3901,choch_long_rr2.0_sl1.0_h6_b0.2_cd0,2026-06
3,0.3086,1.2209335624284077,0.3333,0.1029,choch_long_rr2.0_sl1.0_h6_b0.2_cd0,2026-07
12,-4.1603,0.542376610091188,0.25,-0.3467,choch_long_rr2.0_sl1.0_h6_b0.2_cd10,2026-04
22,-13.7437,0.29240440506407317,0.3182,-0.6247,choch_long_rr2.0_sl1.0_h6_b0.2_cd10,2026-05
25,-12.2526,0.41760226635358544,0.24,-0.4901,choch_long_rr2.0_sl1.0_h6_b0.2_cd10,2026-06
2,0.651,1.617412746585736,0.5,0.3255,choch_long_rr2.0_sl1.0_h6_b0.2_cd10,2026-07
12,-4.1603,0.542376610091188,0.25,-0.3467,choch_long_rr2.0_sl1.0_h6_b0.2_cd20,2026-04
19,-8.6038,0.4506611501650481,0.3684,-0.4528,choch_long_rr2.0_sl1.0_h6_b0.2_cd20,2026-05
24,-12.4575,0.4079191262440471,0.2083,-0.5191,choch_long_rr2.0_sl1.0_h6_b0.2_cd20,2026-06
2,0.651,1.617412746585736,0.5,0.3255,choch_long_rr2.0_sl1.0_h6_b0.2_cd20,2026-07
13,-5.5517,0.47038397328881465,0.2308,-0.4271,choch_long_rr2.0_sl1.0_h6_b0.2_cd5,2026-04
22,-13.7437,0.29240440506407317,0.3182,-0.6247,choch_long_rr2.0_sl1.0_h6_b0.2_cd5,2026-05
26,-12.0051,0.46295517580746176,0.2308,-0.4617,choch_long_rr2.0_sl1.0_h6_b0.2_cd5,2026-06
2,0.651,1.617412746585736,0.5,0.3255,choch_long_rr2.0_sl1.0_h6_b0.2_cd5,2026-07
17,-3.6815,0.6244440363977639,0.5882,-0.2166,choch_short_rr1.0_sl0.8_h12_b0.1_cd0,2026-04
34,-12.9892,0.448689761720839,0.5,-0.382,choch_short_rr1.0_sl0.8_h12_b0.1_cd0,2026-05
41,-4.3127,0.7867944769353221,0.6098,-0.1052,choch_short_rr1.0_sl0.8_h12_b0.1_cd0,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.0_sl0.8_h12_b0.1_cd0,2026-07
11,-1.468,0.7465557128552192,0.6364,-0.1335,choch_short_rr1.0_sl0.8_h12_b0.1_cd10,2026-04
21,-8.6196,0.4232182169790489,0.4762,-0.4105,choch_short_rr1.0_sl0.8_h12_b0.1_cd10,2026-05
22,-5.1794,0.5933770883054893,0.5455,-0.2354,choch_short_rr1.0_sl0.8_h12_b0.1_cd10,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.0_sl0.8_h12_b0.1_cd10,2026-07
10,-2.2176,0.617140292116985,0.6,-0.2218,choch_short_rr1.0_sl0.8_h12_b0.1_cd20,2026-04
21,-8.6196,0.4232182169790489,0.4762,-0.4105,choch_short_rr1.0_sl0.8_h12_b0.1_cd20,2026-05
21,-5.8995,0.5297479554258931,0.5238,-0.2809,choch_short_rr1.0_sl0.8_h12_b0.1_cd20,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.0_sl0.8_h12_b0.1_cd20,2026-07
12,-0.9405,0.8376264631746141,0.6667,-0.0784,choch_short_rr1.0_sl0.8_h12_b0.1_cd5,2026-04
22,-9.9638,0.38829235350093627,0.4545,-0.4529,choch_short_rr1.0_sl0.8_h12_b0.1_cd5,2026-05
24,-3.4947,0.7211000534703877,0.5833,-0.1456,choch_short_rr1.0_sl0.8_h12_b0.1_cd5,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.0_sl0.8_h12_b0.1_cd5,2026-07
17,-3.6568,0.62583774160212,0.5882,-0.2151,choch_short_rr1.0_sl0.8_h12_b0.2_cd0,2026-04
31,-12.8257,0.4197802297228216,0.4839,-0.4137,choch_short_rr1.0_sl0.8_h12_b0.2_cd0,2026-05
36,0.2428,1.0164811295139833,0.6667,0.0067,choch_short_rr1.0_sl0.8_h12_b0.2_cd0,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.0_sl0.8_h12_b0.2_cd0,2026-07
11,-1.4586,0.7468894788901036,0.6364,-0.1326,choch_short_rr1.0_sl0.8_h12_b0.2_cd10,2026-04
20,-7.1622,0.46997705912824683,0.5,-0.3581,choch_short_rr1.0_sl0.8_h12_b0.2_cd10,2026-05
20,-4.4388,0.5985384295353002,0.55,-0.2219,choch_short_rr1.0_sl0.8_h12_b0.2_cd10,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.0_sl0.8_h12_b0.2_cd10,2026-07
10,-2.1881,0.6202995123813491,0.6,-0.2188,choch_short_rr1.0_sl0.8_h12_b0.2_cd20,2026-04
20,-7.1622,0.46997705912824683,0.5,-0.3581,choch_short_rr1.0_sl0.8_h12_b0.2_cd20,2026-05
19,-5.1589,0.5251555539192224,0.5263,-0.2715,choch_short_rr1.0_sl0.8_h12_b0.2_cd20,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.0_sl0.8_h12_b0.2_cd20,2026-07
12,-0.9158,0.8410814375206067,0.6667,-0.0763,choch_short_rr1.0_sl0.8_h12_b0.2_cd5,2026-04
21,-8.5003,0.4276316232467628,0.4762,-0.4048,choch_short_rr1.0_sl0.8_h12_b0.2_cd5,2026-05
21,-1.6969,0.8267072435943261,0.619,-0.0808,choch_short_rr1.0_sl0.8_h12_b0.2_cd5,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.0_sl0.8_h12_b0.2_cd5,2026-07
17,-2.0878,0.7342988406276645,0.5882,-0.1228,choch_short_rr1.0_sl0.8_h6_b0.1_cd0,2026-04
35,-13.3944,0.4189963520272058,0.4571,-0.3827,choch_short_rr1.0_sl0.8_h6_b0.1_cd0,2026-05
42,-1.6412,0.910468605095194,0.6429,-0.0391,choch_short_rr1.0_sl0.8_h6_b0.1_cd0,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.0_sl0.8_h6_b0.1_cd0,2026-07
11,-2.5913,0.5890478304998732,0.5455,-0.2356,choch_short_rr1.0_sl0.8_h6_b0.1_cd10,2026-04
21,-11.2929,0.28488835978165883,0.381,-0.5378,choch_short_rr1.0_sl0.8_h6_b0.1_cd10,2026-05
22,-4.0336,0.6531638821293757,0.5909,-0.1833,choch_short_rr1.0_sl0.8_h6_b0.1_cd10,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.0_sl0.8_h6_b0.1_cd10,2026-07
10,-3.3409,0.47016937325551894,0.5,-0.3341,choch_short_rr1.0_sl0.8_h6_b0.1_cd20,2026-04
21,-11.2929,0.28488835978165883,0.381,-0.5378,choch_short_rr1.0_sl0.8_h6_b0.1_cd20,2026-05
21,-4.7537,0.584375956284153,0.5714,-0.2264,choch_short_rr1.0_sl0.8_h6_b0.1_cd20,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.0_sl0.8_h6_b0.1_cd20,2026-07
12,-2.0638,0.67270362852068,0.5833,-0.172,choch_short_rr1.0_sl0.8_h6_b0.1_cd5,2026-04
22,-12.6371,0.2625408496732026,0.3636,-0.5744,choch_short_rr1.0_sl0.8_h6_b0.1_cd5,2026-05
24,-2.3489,0.7943602045104355,0.625,-0.0979,choch_short_rr1.0_sl0.8_h6_b0.1_cd5,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.0_sl0.8_h6_b0.1_cd5,2026-07
17,-2.0631,0.7364528244040777,0.5882,-0.1214,choch_short_rr1.0_sl0.8_h6_b0.2_cd0,2026-04
32,-13.5476,0.38180872374503194,0.4375,-0.4234,choch_short_rr1.0_sl0.8_h6_b0.2_cd0,2026-05
37,2.3889,1.1788031885034242,0.7027,0.0646,choch_short_rr1.0_sl0.8_h6_b0.2_cd0,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.0_sl0.8_h6_b0.2_cd0,2026-07
11,-2.5819,0.5886139481525151,0.5455,-0.2347,choch_short_rr1.0_sl0.8_h6_b0.2_cd10,2026-04
20,-9.8355,0.31510044914870655,0.4,-0.4918,choch_short_rr1.0_sl0.8_h6_b0.2_cd10,2026-05
20,-3.8184,0.6354436180674234,0.6,-0.1909,choch_short_rr1.0_sl0.8_h6_b0.2_cd10,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.0_sl0.8_h6_b0.2_cd10,2026-07
10,-3.3114,0.47237934386004055,0.5,-0.3311,choch_short_rr1.0_sl0.8_h6_b0.2_cd20,2026-04
20,-9.8355,0.31510044914870655,0.4,-0.4918,choch_short_rr1.0_sl0.8_h6_b0.2_cd20,2026-05
19,-4.5385,0.558593256110252,0.5789,-0.2389,choch_short_rr1.0_sl0.8_h6_b0.2_cd20,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.0_sl0.8_h6_b0.2_cd20,2026-07
12,-2.0391,0.6751007791462852,0.5833,-0.1699,choch_short_rr1.0_sl0.8_h6_b0.2_cd5,2026-04
21,-11.1736,0.2882422636413438,0.381,-0.5321,choch_short_rr1.0_sl0.8_h6_b0.2_cd5,2026-05
21,-1.0765,0.8831111014593468,0.6667,-0.0513,choch_short_rr1.0_sl0.8_h6_b0.2_cd5,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.0_sl0.8_h6_b0.2_cd5,2026-07
17,-0.3453,0.9559992864060349,0.6471,-0.0203,choch_short_rr1.0_sl1.0_h12_b0.1_cd0,2026-04
32,-7.1796,0.6255476279884842,0.5312,-0.2244,choch_short_rr1.0_sl1.0_h12_b0.1_cd0,2026-05
40,-2.3103,0.8809037765611951,0.6,-0.0578,choch_short_rr1.0_sl1.0_h12_b0.1_cd0,2026-06
1,-1.3387,0.0,0.0,-1.3387,choch_short_rr1.0_sl1.0_h12_b0.1_cd0,2026-07
11,-0.5745,0.8942728845375244,0.6364,-0.0522,choch_short_rr1.0_sl1.0_h12_b0.1_cd10,2026-04
21,-5.0957,0.6131679432774862,0.5238,-0.2427,choch_short_rr1.0_sl1.0_h12_b0.1_cd10,2026-05
22,-5.5896,0.582607137256659,0.5,-0.2541,choch_short_rr1.0_sl1.0_h12_b0.1_cd10,2026-06
1,-1.3387,0.0,0.0,-1.3387,choch_short_rr1.0_sl1.0_h12_b0.1_cd10,2026-07
10,-1.3742,0.7471014759468512,0.6,-0.1374,choch_short_rr1.0_sl1.0_h12_b0.1_cd20,2026-04
20,-3.7507,0.6828938357612087,0.55,-0.1875,choch_short_rr1.0_sl1.0_h12_b0.1_cd20,2026-05
20,-9.2459,0.37251269104433044,0.4,-0.4623,choch_short_rr1.0_sl1.0_h12_b0.1_cd20,2026-06
1,-1.3387,0.0,0.0,-1.3387,choch_short_rr1.0_sl1.0_h12_b0.1_cd20,2026-07
12,0.0475,1.0087415804777504,0.6667,0.004,choch_short_rr1.0_sl1.0_h12_b0.1_cd5,2026-04
22,-6.371,0.5590454174222395,0.5,-0.2896,choch_short_rr1.0_sl1.0_h12_b0.1_cd5,2026-05
24,-6.157,0.5721809944689958,0.5,-0.2565,choch_short_rr1.0_sl1.0_h12_b0.1_cd5,2026-06
1,-1.3387,0.0,0.0,-1.3387,choch_short_rr1.0_sl1.0_h12_b0.1_cd5,2026-07
17,-0.3256,0.9583844580777097,0.6471,-0.0192,choch_short_rr1.0_sl1.0_h12_b0.2_cd0,2026-04
31,-5.8186,0.6739951367644917,0.5484,-0.1877,choch_short_rr1.0_sl1.0_h12_b0.2_cd0,2026-05
37,-0.6719,0.9610583053205053,0.6216,-0.0182,choch_short_rr1.0_sl1.0_h12_b0.2_cd0,2026-06
1,-1.3387,0.0,0.0,-1.3387,choch_short_rr1.0_sl1.0_h12_b0.2_cd0,2026-07
11,-0.567,0.8951979594100032,0.6364,-0.0515,choch_short_rr1.0_sl1.0_h12_b0.2_cd10,2026-04
20,-3.7297,0.6846692988611672,0.55,-0.1865,choch_short_rr1.0_sl1.0_h12_b0.2_cd10,2026-05
19,-3.6688,0.6653989621239067,0.5263,-0.1931,choch_short_rr1.0_sl1.0_h12_b0.2_cd10,2026-06
1,-1.3387,0.0,0.0,-1.3387,choch_short_rr1.0_sl1.0_h12_b0.2_cd10,2026-07
10,-1.3506,0.7503604302983253,0.6,-0.1351,choch_short_rr1.0_sl1.0_h12_b0.2_cd20,2026-04
20,-3.7297,0.6846692988611672,0.55,-0.1865,choch_short_rr1.0_sl1.0_h12_b0.2_cd20,2026-05
18,-6.6693,0.4554339838327754,0.4444,-0.3705,choch_short_rr1.0_sl1.0_h12_b0.2_cd20,2026-06
1,-1.3387,0.0,0.0,-1.3387,choch_short_rr1.0_sl1.0_h12_b0.2_cd20,2026-07
12,0.0672,1.0124209825884443,0.6667,0.0056,choch_short_rr1.0_sl1.0_h12_b0.2_cd5,2026-04
21,-5.0002,0.6182587186221218,0.5238,-0.2381,choch_short_rr1.0_sl1.0_h12_b0.2_cd5,2026-05
21,-4.5186,0.6310443373887482,0.5238,-0.2152,choch_short_rr1.0_sl1.0_h12_b0.2_cd5,2026-06
1,-1.3387,0.0,0.0,-1.3387,choch_short_rr1.0_sl1.0_h12_b0.2_cd5,2026-07
17,0.5037,1.0854946024848937,0.6471,0.0296,choch_short_rr1.0_sl1.0_h6_b0.1_cd0,2026-04
33,-7.0074,0.5922113140788762,0.4848,-0.2123,choch_short_rr1.0_sl1.0_h6_b0.1_cd0,2026-05
40,1.8568,1.1252893030411402,0.625,0.0464,choch_short_rr1.0_sl1.0_h6_b0.1_cd0,2026-06
1,-1.3387,0.0,0.0,-1.3387,choch_short_rr1.0_sl1.0_h6_b0.1_cd0,2026-07
11,-2.299,0.606638720164257,0.5455,-0.209,choch_short_rr1.0_sl1.0_h6_b0.1_cd10,2026-04
21,-5.9344,0.4942473878879817,0.4286,-0.2826,choch_short_rr1.0_sl1.0_h6_b0.1_cd10,2026-05
22,-2.0395,0.7840244832260249,0.5909,-0.0927,choch_short_rr1.0_sl1.0_h6_b0.1_cd10,2026-06
1,-1.3387,0.0,0.0,-1.3387,choch_short_rr1.0_sl1.0_h6_b0.1_cd10,2026-07
10,-3.0987,0.4698092223457952,0.5,-0.3099,choch_short_rr1.0_sl1.0_h6_b0.1_cd20,2026-04
20,-4.5894,0.5582357923918067,0.45,-0.2295,choch_short_rr1.0_sl1.0_h6_b0.1_cd20,2026-05
20,-3.2453,0.6563347170450694,0.55,-0.1623,choch_short_rr1.0_sl1.0_h6_b0.1_cd20,2026-06
1,-1.3387,0.0,0.0,-1.3387,choch_short_rr1.0_sl1.0_h6_b0.1_cd20,2026-07
12,-1.677,0.7130635640345625,0.5833,-0.1398,choch_short_rr1.0_sl1.0_h6_b0.1_cd5,2026-04
22,-7.2097,0.44579563536293826,0.4091,-0.3277,choch_short_rr1.0_sl1.0_h6_b0.1_cd5,2026-05
24,-4.1992,0.6292719102313961,0.5,-0.175,choch_short_rr1.0_sl1.0_h6_b0.1_cd5,2026-06
1,-1.3387,0.0,0.0,-1.3387,choch_short_rr1.0_sl1.0_h6_b0.1_cd5,2026-07
17,0.5234,1.0891956373551466,0.6471,0.0308,choch_short_rr1.0_sl1.0_h6_b0.2_cd0,2026-04
32,-5.2038,0.6665299583466837,0.5,-0.1626,choch_short_rr1.0_sl1.0_h6_b0.2_cd0,2026-05
37,0.8662,1.0569089666771785,0.6216,0.0234,choch_short_rr1.0_sl1.0_h6_b0.2_cd0,2026-06
1,-1.3387,0.0,0.0,-1.3387,choch_short_rr1.0_sl1.0_h6_b0.2_cd0,2026-07
11,-2.2915,0.6063323541033173,0.5455,-0.2083,choch_short_rr1.0_sl1.0_h6_b0.2_cd10,2026-04
20,-4.5684,0.5602572000616048,0.45,-0.2284,choch_short_rr1.0_sl1.0_h6_b0.2_cd10,2026-05
20,-4.0758,0.625716279753159,0.55,-0.2038,choch_short_rr1.0_sl1.0_h6_b0.2_cd10,2026-06
1,-1.3387,0.0,0.0,-1.3387,choch_short_rr1.0_sl1.0_h6_b0.2_cd10,2026-07
10,-3.0751,0.4717139961174389,0.5,-0.3075,choch_short_rr1.0_sl1.0_h6_b0.2_cd20,2026-04
20,-4.5684,0.5602572000616048,0.45,-0.2284,choch_short_rr1.0_sl1.0_h6_b0.2_cd20,2026-05
18,-5.2816,0.5149867763737879,0.5,-0.2934,choch_short_rr1.0_sl1.0_h6_b0.2_cd20,2026-06
1,-1.3387,0.0,0.0,-1.3387,choch_short_rr1.0_sl1.0_h6_b0.2_cd20,2026-07
12,-1.6573,0.715284577986222,0.5833,-0.1381,choch_short_rr1.0_sl1.0_h6_b0.2_cd5,2026-04
21,-5.8389,0.4992066419081763,0.4286,-0.278,choch_short_rr1.0_sl1.0_h6_b0.2_cd5,2026-05
21,-5.1898,0.557471264367816,0.4762,-0.2471,choch_short_rr1.0_sl1.0_h6_b0.2_cd5,2026-06
1,-1.3387,0.0,0.0,-1.3387,choch_short_rr1.0_sl1.0_h6_b0.2_cd5,2026-07
16,0.1262,1.0128738727710451,0.5625,0.0079,choch_short_rr1.5_sl0.8_h12_b0.1_cd0,2026-04
32,-9.3237,0.6260423142484709,0.4375,-0.2914,choch_short_rr1.5_sl0.8_h12_b0.1_cd0,2026-05
39,-1.5148,0.9395537962434609,0.5128,-0.0388,choch_short_rr1.5_sl0.8_h12_b0.1_cd0,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.5_sl0.8_h12_b0.1_cd0,2026-07
11,2.032,1.3508166154483616,0.6364,0.1847,choch_short_rr1.5_sl0.8_h12_b0.1_cd10,2026-04
21,-6.1196,0.6249854457878579,0.4286,-0.2914,choch_short_rr1.5_sl0.8_h12_b0.1_cd10,2026-05
22,-11.6794,0.41633642337772675,0.3182,-0.5309,choch_short_rr1.5_sl0.8_h12_b0.1_cd10,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.5_sl0.8_h12_b0.1_cd10,2026-07
10,0.7824,1.1350782086253928,0.6,0.0782,choch_short_rr1.5_sl0.8_h12_b0.1_cd20,2026-04
21,-6.1196,0.6249854457878579,0.4286,-0.2914,choch_short_rr1.5_sl0.8_h12_b0.1_cd20,2026-05
20,-11.8365,0.3688983913880344,0.3,-0.5918,choch_short_rr1.5_sl0.8_h12_b0.1_cd20,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.5_sl0.8_h12_b0.1_cd20,2026-07
12,3.0595,1.5282103518524914,0.6667,0.255,choch_short_rr1.5_sl0.8_h12_b0.1_cd5,2026-04
22,-7.4638,0.5774210898796885,0.4091,-0.3393,choch_short_rr1.5_sl0.8_h12_b0.1_cd5,2026-05
24,-12.0851,0.42651259906040906,0.3333,-0.5035,choch_short_rr1.5_sl0.8_h12_b0.1_cd5,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.5_sl0.8_h12_b0.1_cd5,2026-07
16,0.1509,1.0154400253752571,0.5625,0.0094,choch_short_rr1.5_sl0.8_h12_b0.2_cd0,2026-04
31,-7.8724,0.6653687897439385,0.4516,-0.2539,choch_short_rr1.5_sl0.8_h12_b0.2_cd0,2026-05
36,2.283,1.1073721340388007,0.5556,0.0634,choch_short_rr1.5_sl0.8_h12_b0.2_cd0,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.5_sl0.8_h12_b0.2_cd0,2026-07
11,2.0414,1.3542436705016747,0.6364,0.1856,choch_short_rr1.5_sl0.8_h12_b0.2_cd10,2026-04
20,-4.6622,0.6868274333310942,0.45,-0.2331,choch_short_rr1.5_sl0.8_h12_b0.2_cd10,2026-05
20,-8.9388,0.4824058043184964,0.35,-0.4469,choch_short_rr1.5_sl0.8_h12_b0.2_cd10,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.5_sl0.8_h12_b0.2_cd10,2026-07
10,0.8119,1.1408888194769813,0.6,0.0812,choch_short_rr1.5_sl0.8_h12_b0.2_cd20,2026-04
20,-4.6622,0.6868274333310942,0.45,-0.2331,choch_short_rr1.5_sl0.8_h12_b0.2_cd20,2026-05
18,-9.0866,0.43227910580179185,0.3333,-0.5048,choch_short_rr1.5_sl0.8_h12_b0.2_cd20,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.5_sl0.8_h12_b0.2_cd20,2026-07
12,3.0842,1.5352005136481164,0.6667,0.257,choch_short_rr1.5_sl0.8_h12_b0.2_cd5,2026-04
21,-6.0003,0.6301840974785979,0.4286,-0.2857,choch_short_rr1.5_sl0.8_h12_b0.2_cd5,2026-05
21,-8.2873,0.5202776234139113,0.381,-0.3946,choch_short_rr1.5_sl0.8_h12_b0.2_cd5,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.5_sl0.8_h12_b0.2_cd5,2026-07
16,0.1874,1.0238492179645442,0.5625,0.0117,choch_short_rr1.5_sl0.8_h6_b0.1_cd0,2026-04
33,-9.5542,0.5911504803474763,0.4242,-0.2895,choch_short_rr1.5_sl0.8_h6_b0.1_cd0,2026-05
40,-0.4434,0.9810434239834461,0.55,-0.0111,choch_short_rr1.5_sl0.8_h6_b0.1_cd0,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.5_sl0.8_h6_b0.1_cd0,2026-07
11,-0.6238,0.9010720629281908,0.5455,-0.0567,choch_short_rr1.5_sl0.8_h6_b0.1_cd10,2026-04
21,-7.963,0.4957509593586545,0.381,-0.3792,choch_short_rr1.5_sl0.8_h6_b0.1_cd10,2026-05
22,-9.3313,0.4759168772816625,0.4091,-0.4241,choch_short_rr1.5_sl0.8_h6_b0.1_cd10,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.5_sl0.8_h6_b0.1_cd10,2026-07
10,-1.8734,0.7028990104034509,0.5,-0.1873,choch_short_rr1.5_sl0.8_h6_b0.1_cd20,2026-04
21,-7.963,0.4957509593586545,0.381,-0.3792,choch_short_rr1.5_sl0.8_h6_b0.1_cd20,2026-05
20,-9.4791,0.42691575224449074,0.4,-0.474,choch_short_rr1.5_sl0.8_h6_b0.1_cd20,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.5_sl0.8_h6_b0.1_cd20,2026-07
12,0.4037,1.0640224562293834,0.5833,0.0336,choch_short_rr1.5_sl0.8_h6_b0.1_cd5,2026-04
22,-9.3072,0.45686274509803926,0.3636,-0.4231,choch_short_rr1.5_sl0.8_h6_b0.1_cd5,2026-05
24,-10.1715,0.4544708557698497,0.375,-0.4238,choch_short_rr1.5_sl0.8_h6_b0.1_cd5,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.5_sl0.8_h6_b0.1_cd5,2026-07
16,0.2121,1.027094351191845,0.5625,0.0133,choch_short_rr1.5_sl0.8_h6_b0.2_cd0,2026-04
32,-7.5498,0.6511972797287121,0.4375,-0.2359,choch_short_rr1.5_sl0.8_h6_b0.2_cd0,2026-05
37,1.6267,1.0766750724705996,0.5676,0.044,choch_short_rr1.5_sl0.8_h6_b0.2_cd0,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.5_sl0.8_h6_b0.2_cd0,2026-07
11,-0.6144,0.9021048103121365,0.5455,-0.0559,choch_short_rr1.5_sl0.8_h6_b0.2_cd10,2026-04
20,-6.5056,0.5469795619929668,0.4,-0.3253,choch_short_rr1.5_sl0.8_h6_b0.2_cd10,2026-05
20,-8.3184,0.5015161139542409,0.4,-0.4159,choch_short_rr1.5_sl0.8_h6_b0.2_cd10,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.5_sl0.8_h6_b0.2_cd10,2026-07
10,-1.8439,0.7062028967033668,0.5,-0.1844,choch_short_rr1.5_sl0.8_h6_b0.2_cd20,2026-04
20,-6.5056,0.5469795619929668,0.4,-0.3253,choch_short_rr1.5_sl0.8_h6_b0.2_cd20,2026-05
18,-8.4662,0.4510630296507142,0.3889,-0.4703,choch_short_rr1.5_sl0.8_h6_b0.2_cd20,2026-06
1,-1.4233,0.0,0.0,-1.4233,choch_short_rr1.5_sl0.8_h6_b0.2_cd20,2026-07
12,0.4284,1.0682589506222018,0.5833,0.0357,choch_short_rr1.5_sl0.8_h6_b0.2_cd5,2026-04
21,-7.8437,0.5003567197074898,0.381,-0.3735,choch_short_rr1.5_sl0.8_h6_b0.2_cd5,2026-05
21,-8.1014,0.5081236642704487,0.381,-0.3858,choch_short_rr1.5_sl0.8_h6_b0.2_cd5,2026-06
