IRV4_LEVEL_ENTRY_MAX_CHASE_ATR,IRV4_LEVEL_ENTRY_VALIDITY_BARS,IRV4_RETEST_MIN_QUALITY,IRV4_TP_RR,avg_loss,avg_win,combo,days,end_date_utc,ending_equity,entry_execution,fee_bps_per_side,fold,max_drawdown,net_pnl,news_blocked_signals,phase,profit_factor,score,slippage_bps_per_side,starting_equity,strategies,summary_path,symbols,tag,trades,winrate
0.6,4,0.35,2.5,-0.2972,0.2643,16,120,2026-03-02,101.12,next_open,6.0000,3,1.4697,1.12,0,train,1.270,5.422875,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_085712_irv4_wide_gate_20260702_f03_train_c016_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c016_20260702_044439,34,0.588
0.4,2,0.45,2.5,-0.2863,0.2623,17,120,2026-03-02,101.05,next_open,6.0000,3,1.4393,1.05,0,train,1.333,5.096875,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_085801_irv4_wide_gate_20260702_f03_train_c017_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c017_20260702_044439,27,0.593
0.6,2,0.45,2.5,-0.2863,0.2623,18,120,2026-03-02,101.05,next_open,6.0000,3,1.4393,1.05,0,train,1.333,5.096875,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_085851_irv4_wide_gate_20260702_f03_train_c018_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c018_20260702_044439,27,0.593
0.4,4,0.45,2.5,-0.2909,0.2701,19,120,2026-03-02,101.10,next_open,6.0000,3,1.4393,1.10,0,train,1.315,5.290875,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_085940_irv4_wide_gate_20260702_f03_train_c019_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c019_20260702_044439,29,0.586
0.6,4,0.45,2.5,-0.2909,0.2701,20,120,2026-03-02,101.10,next_open,6.0000,3,1.4393,1.10,0,train,1.315,5.290875,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_090029_irv4_wide_gate_20260702_f03_train_c020_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c020_20260702_044439,29,0.586
0.4,2,0.55,2.5,-0.2860,0.1897,21,120,2026-03-02,99.61,next_open,6.0000,3,0.8950,-0.39,0,train,0.663,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_090118_irv4_wide_gate_20260702_f03_train_c021_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c021_20260702_044439,8,0.500
0.6,2,0.55,2.5,-0.2860,0.1897,22,120,2026-03-02,99.61,next_open,6.0000,3,0.8950,-0.39,0,train,0.663,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_090206_irv4_wide_gate_20260702_f03_train_c022_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c022_20260702_044439,8,0.500
0.4,4,0.55,2.5,-0.2860,0.1897,23,120,2026-03-02,99.61,next_open,6.0000,3,0.8950,-0.39,0,train,0.663,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_090255_irv4_wide_gate_20260702_f03_train_c023_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c023_20260702_044439,8,0.500
0.6,4,0.55,2.5,-0.2860,0.1897,24,120,2026-03-02,99.61,next_open,6.0000,3,0.8950,-0.39,0,train,0.663,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_090343_irv4_wide_gate_20260702_f03_train_c024_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c024_20260702_044439,8,0.500
0.4,2,0.35,3.0,-0.2937,0.2468,25,120,2026-03-02,100.62,next_open,6.0000,3,1.4758,0.62,0,train,1.163,3.581250,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_090431_irv4_wide_gate_20260702_f03_train_c025_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c025_20260702_044439,31,0.581
0.6,2,0.35,3.0,-0.2937,0.2468,26,120,2026-03-02,100.62,next_open,6.0000,3,1.4758,0.62,0,train,1.163,3.581250,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_090519_irv4_wide_gate_20260702_f03_train_c026_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c026_20260702_044439,31,0.581
0.4,4,0.35,3.0,-0.2972,0.2750,27,120,2026-03-02,101.34,next_open,6.0000,3,1.4670,1.34,0,train,1.322,6.190250,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_090608_irv4_wide_gate_20260702_f03_train_c027_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c027_20260702_044439,34,0.588
0.6,4,0.35,3.0,-0.2972,0.2750,28,120,2026-03-02,101.34,next_open,6.0000,3,1.4670,1.34,0,train,1.322,6.190250,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_090657_irv4_wide_gate_20260702_f03_train_c028_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c028_20260702_044439,34,0.588
0.4,2,0.45,3.0,-0.2863,0.2499,29,120,2026-03-02,100.60,next_open,6.0000,3,1.4452,0.60,0,train,1.190,3.413500,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_090747_irv4_wide_gate_20260702_f03_train_c029_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c029_20260702_044439,26,0.577
0.6,2,0.45,3.0,-0.2863,0.2499,30,120,2026-03-02,100.60,next_open,6.0000,3,1.4452,0.60,0,train,1.190,3.413500,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_090836_irv4_wide_gate_20260702_f03_train_c030_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c030_20260702_044439,26,0.577
0.4,4,0.45,3.0,-0.2909,0.2827,31,120,2026-03-02,101.31,next_open,6.0000,3,1.4366,1.31,0,train,1.376,6.046250,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_090926_irv4_wide_gate_20260702_f03_train_c031_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c031_20260702_044439,29,0.586
0.6,4,0.45,3.0,-0.2909,0.2827,32,120,2026-03-02,101.31,next_open,6.0000,3,1.4366,1.31,0,train,1.376,6.046250,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_091016_irv4_wide_gate_20260702_f03_train_c032_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c032_20260702_044439,29,0.586
0.4,2,0.55,3.0,-0.2860,0.1939,33,120,2026-03-02,99.63,next_open,6.0000,3,0.8950,-0.37,0,train,0.678,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_091104_irv4_wide_gate_20260702_f03_train_c033_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c033_20260702_044439,8,0.500
0.6,2,0.55,3.0,-0.2860,0.1939,34,120,2026-03-02,99.63,next_open,6.0000,3,0.8950,-0.37,0,train,0.678,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_091153_irv4_wide_gate_20260702_f03_train_c034_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c034_20260702_044439,8,0.500
0.4,4,0.55,3.0,-0.2860,0.1939,35,120,2026-03-02,99.63,next_open,6.0000,3,0.8950,-0.37,0,train,0.678,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_091243_irv4_wide_gate_20260702_f03_train_c035_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c035_20260702_044439,8,0.500
0.6,4,0.55,3.0,-0.2860,0.1939,36,120,2026-03-02,99.63,next_open,6.0000,3,0.8950,-0.37,0,train,0.678,-1000000000.000000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_091332_irv4_wide_gate_20260702_f03_train_c036_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_train_c036_20260702_044439,8,0.500
0.4,4,0.35,3.0,-0.2578,0.2683,,60,2026-05-01,100.28,next_open,6.0000,3,0.2758,0.28,0,oos,2.081,,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_091420_irv4_wide_gate_20260702_f03_oos_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f03_oos_20260702_044439,3,0.667
0.4,2,0.35,2.0,-0.2730,0.2763,1,120,2026-05-01,101.68,next_open,6.0000,4,0.6003,1.68,0,train,1.879,8.847625,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_091445_irv4_wide_gate_20260702_f04_train_c001_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c001_20260702_044439,20,0.650
0.6,2,0.35,2.0,-0.2730,0.2763,2,120,2026-05-01,101.68,next_open,6.0000,4,0.6003,1.68,0,train,1.879,8.847625,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_091534_irv4_wide_gate_20260702_f04_train_c002_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c002_20260702_044439,20,0.650
0.4,4,0.35,2.0,-0.2817,0.2808,3,120,2026-05-01,101.68,next_open,6.0000,4,0.6293,1.68,0,train,1.745,8.623375,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_091622_irv4_wide_gate_20260702_f04_train_c003_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c003_20260702_044439,22,0.636
0.6,4,0.35,2.0,-0.2817,0.2808,4,120,2026-05-01,101.68,next_open,6.0000,4,0.6293,1.68,0,train,1.745,8.623375,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_091711_irv4_wide_gate_20260702_f04_train_c004_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c004_20260702_044439,22,0.636
0.4,2,0.45,2.0,-0.2743,0.2725,5,120,2026-05-01,101.62,next_open,6.0000,4,0.6023,1.62,0,train,1.987,8.801125,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_091800_irv4_wide_gate_20260702_f04_train_c005_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c005_20260702_044439,18,0.667
0.6,2,0.45,2.0,-0.2743,0.2725,6,120,2026-05-01,101.62,next_open,6.0000,4,0.6023,1.62,0,train,1.987,8.801125,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_091848_irv4_wide_gate_20260702_f04_train_c006_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c006_20260702_044439,18,0.667
0.4,4,0.45,2.0,-0.2840,0.2776,7,120,2026-05-01,101.62,next_open,6.0000,4,0.8949,1.62,0,train,1.816,8.173375,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_091936_irv4_wide_gate_20260702_f04_train_c007_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c007_20260702_044439,20,0.650
0.6,4,0.45,2.0,-0.2840,0.2776,8,120,2026-05-01,101.62,next_open,6.0000,4,0.8949,1.62,0,train,1.816,8.173375,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_092025_irv4_wide_gate_20260702_f04_train_c008_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c008_20260702_044439,20,0.650
0.4,2,0.55,2.0,-0.2624,0.2768,9,120,2026-05-01,101.14,next_open,6.0000,4,0.2831,1.14,0,train,3.165,9.716125,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_092113_irv4_wide_gate_20260702_f04_train_c009_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c009_20260702_044439,8,0.750
0.6,2,0.55,2.0,-0.2624,0.2768,10,120,2026-05-01,101.14,next_open,6.0000,4,0.2831,1.14,0,train,3.165,9.716125,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_092201_irv4_wide_gate_20260702_f04_train_c010_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c010_20260702_044439,8,0.750
0.4,4,0.55,2.0,-0.2624,0.2768,11,120,2026-05-01,101.14,next_open,6.0000,4,0.2831,1.14,0,train,3.165,9.716125,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_092250_irv4_wide_gate_20260702_f04_train_c011_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c011_20260702_044439,8,0.750
0.6,4,0.55,2.0,-0.2624,0.2768,12,120,2026-05-01,101.14,next_open,6.0000,4,0.2831,1.14,0,train,3.165,9.716125,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_092338_irv4_wide_gate_20260702_f04_train_c012_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c012_20260702_044439,8,0.750
0.4,2,0.35,2.5,-0.2730,0.2794,13,120,2026-05-01,101.72,next_open,6.0000,4,0.6000,1.72,0,train,1.901,9.012000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_092427_irv4_wide_gate_20260702_f04_train_c013_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c013_20260702_044439,20,0.650
0.6,2,0.35,2.5,-0.2730,0.2794,14,120,2026-05-01,101.72,next_open,6.0000,4,0.6000,1.72,0,train,1.901,9.012000,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_092515_irv4_wide_gate_20260702_f04_train_c014_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c014_20260702_044439,20,0.650
0.4,4,0.35,2.5,-0.2817,0.2876,15,120,2026-05-01,101.77,next_open,6.0000,4,0.6286,1.77,0,train,1.787,8.978250,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_092603_irv4_wide_gate_20260702_f04_train_c015_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c015_20260702_044439,22,0.636
0.6,4,0.35,2.5,-0.2817,0.2876,16,120,2026-05-01,101.77,next_open,6.0000,4,0.6286,1.77,0,train,1.787,8.978250,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_092651_irv4_wide_gate_20260702_f04_train_c016_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c016_20260702_044439,22,0.636
0.4,2,0.45,2.5,-0.2743,0.2759,17,120,2026-05-01,101.67,next_open,6.0000,4,0.6019,1.67,0,train,2.012,9.001625,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_092740_irv4_wide_gate_20260702_f04_train_c017_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c017_20260702_044439,18,0.667
0.6,2,0.45,2.5,-0.2743,0.2759,18,120,2026-05-01,101.67,next_open,6.0000,4,0.6019,1.67,0,train,2.012,9.001625,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_092828_irv4_wide_gate_20260702_f04_train_c018_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c018_20260702_044439,18,0.667
0.4,4,0.45,2.5,-0.2840,0.2850,19,120,2026-05-01,101.72,next_open,6.0000,4,0.8940,1.72,0,train,1.864,8.570500,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_092916_irv4_wide_gate_20260702_f04_train_c019_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c019_20260702_044439,20,0.650
0.6,4,0.45,2.5,-0.2840,0.2850,20,120,2026-05-01,101.72,next_open,6.0000,4,0.8940,1.72,0,train,1.864,8.570500,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_093005_irv4_wide_gate_20260702_f04_train_c020_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c020_20260702_044439,20,0.650
0.4,2,0.55,2.5,-0.2624,0.2748,21,120,2026-05-01,101.12,next_open,6.0000,4,0.2828,1.12,0,train,3.142,9.610500,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_093053_irv4_wide_gate_20260702_f04_train_c021_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c021_20260702_044439,8,0.750
0.6,2,0.55,2.5,-0.2624,0.2748,22,120,2026-05-01,101.12,next_open,6.0000,4,0.2828,1.12,0,train,3.142,9.610500,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_093141_irv4_wide_gate_20260702_f04_train_c022_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c022_20260702_044439,8,0.750
0.4,4,0.55,2.5,-0.2624,0.2748,23,120,2026-05-01,101.12,next_open,6.0000,4,0.2828,1.12,0,train,3.142,9.610500,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_093230_irv4_wide_gate_20260702_f04_train_c023_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c023_20260702_044439,8,0.750
0.6,4,0.55,2.5,-0.2624,0.2748,24,120,2026-05-01,101.12,next_open,6.0000,4,0.2828,1.12,0,train,3.142,9.610500,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_093319_irv4_wide_gate_20260702_f04_train_c024_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c024_20260702_044439,8,0.750
0.4,2,0.35,3.0,-0.2730,0.2772,25,120,2026-05-01,101.69,next_open,6.0000,4,0.6002,1.69,0,train,1.885,8.889750,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_093407_irv4_wide_gate_20260702_f04_train_c025_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c025_20260702_044439,20,0.650
0.6,2,0.35,3.0,-0.2730,0.2772,26,120,2026-05-01,101.69,next_open,6.0000,4,0.6002,1.69,0,train,1.885,8.889750,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_093455_irv4_wide_gate_20260702_f04_train_c026_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c026_20260702_044439,20,0.650
0.4,4,0.35,3.0,-0.2817,0.2895,27,120,2026-05-01,101.80,next_open,6.0000,4,0.6285,1.80,0,train,1.799,9.092375,2.0000,100.00,inplay_retest_v4,/Users/nikolay.bulgakov/Documents/Work/bot-new/bybit-bot-clean-v28/backtest_runs/portfolio_20260702_093543_irv4_wide_gate_20260702_f04_train_c027_20260702_044439/summary.csv,ADAUSDT;DOGEUSDT;SUIUSDT;DOTUSDT;LTCUSDT;LINKUSDT;SOLUSDT,irv4_wide_gate_20260702_f04_train_c027_20260702_044439,22,0.636
