entry_ts,exit_ts,r,side,symbol,setup,tp_rr,sl_atr,max_hold
1729083600.0,1729087200.0,-1.1659,short,XAUUSD,round_level_sweep,2.0,0.8,6
1740499200.0,1740524400.0,1.2381,long,XAUUSD,round_level_sweep,2.0,0.8,6
1741892400.0,1741903200.0,-1.1221,short,XAUUSD,round_level_sweep,2.0,0.8,6
1744639200.0,1744642800.0,-1.047,long,XAUUSD,round_level_sweep,2.0,0.8,6
1746536400.0,1746547200.0,-1.0752,short,XAUUSD,round_level_sweep,2.0,0.8,6
1749434400.0,1749456000.0,0.6102,long,XAUUSD,round_level_sweep,2.0,0.8,6
1750129200.0,1750150800.0,-1.1028,long,XAUUSD,round_level_sweep,2.0,0.8,6
1751004000.0,1751007600.0,-1.1389,long,XAUUSD,round_level_sweep,2.0,0.8,6
1754053200.0,1754074800.0,-0.3536,short,XAUUSD,round_level_sweep,2.0,0.8,6
1756843200.0,1756857600.0,-1.1047,short,XAUUSD,round_level_sweep,2.0,0.8,6
1759212000.0,1759215600.0,1.849,short,XAUUSD,round_level_sweep,2.0,0.8,6
1759284000.0,1759302000.0,-1.1111,short,XAUUSD,round_level_sweep,2.0,0.8,6
1762210800.0,1762214400.0,-1.0879,long,XAUUSD,round_level_sweep,2.0,0.8,6
1763532000.0,1763542800.0,-1.0992,short,XAUUSD,round_level_sweep,2.0,0.8,6
1764666000.0,1764669600.0,-1.05,long,XAUUSD,round_level_sweep,2.0,0.8,6
1765814400.0,1765818000.0,-1.0646,long,XAUUSD,round_level_sweep,2.0,0.8,6
1767722400.0,1767747600.0,1.9027,short,XAUUSD,round_level_sweep,2.0,0.8,6
1769461200.0,1769475600.0,1.9441,long,XAUUSD,round_level_sweep,2.0,0.8,6
1769529600.0,1769544000.0,-1.0817,short,XAUUSD,round_level_sweep,2.0,0.8,6
1769994000.0,1770001200.0,-1.0136,long,XAUUSD,round_level_sweep,2.0,0.8,6
1770181200.0,1770202800.0,0.6106,short,XAUUSD,round_level_sweep,2.0,0.8,6
1770220800.0,1770246000.0,1.9608,long,XAUUSD,round_level_sweep,2.0,0.8,6
